Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Net Income,2.32,2.37,2.09,2.46,1.7,2.26,2.67,3.34,1.56,1.18,1.49,1.58,1.15,2.4,2.56,0.79,-0.15,1.96,1.82,1.4,1.73,-0.78,-0.23,0.96,1.15,1.5,1.59,2.56,1.49,0.98,2.44,2.49,2.6,2.33,2.39,2.09,1.4,1.6,1.51,5.26,Upgrade
Depreciation & Amortization,0.78,0.75,0.89,0.82,1.21,1.45,1.36,1.73,1.74,1.53,1.27,1.04,0.99,0.57,0.79,1.03,0.38,0.74,0.93,0.9,0.65,0.92,0.66,0.69,0.61,0.64,0.7,0.58,0.47,0.55,0.31,0.38,0.44,0.43,0.61,0.44,0.35,0.37,0.5,0.49,Upgrade
Share-Based Compensation,0.22,0.23,0.21,0.19,0.19,0.22,0.2,0.61,0.2,0.22,0.27,0.24,0.24,0.24,0.24,0.1,0.04,0.05,0.69,0.24,0.29,0.26,0.27,0.22,0.42,0.28,0.52,0.25,0.09,0.25,0.29,0.17,0.36,0.39,0.16,0.33,0.26,0.13,0.12,0.55,Upgrade
Other Operating Activities,3.31,-0.4,-0.93,0.96,-1.43,-1.3,-1.19,-3.13,-1.21,0.76,0.02,1.18,-0.54,-0.92,-3.8,32.98,26.77,18.8,20.18,-7.17,5.51,32.75,-9.42,-10.11,53.69,103.44,-72.86,-4.99,-7.56,-17.12,67.19,78.39,-79.83,-46.92,-22.17,-50.15,28.54,43.62,17.4,-27.77,Upgrade
Operating Cash Flow,6.63,2.95,2.26,4.44,1.67,2.64,3.05,2.55,2.29,3.69,3.05,4.05,1.83,2.29,-0.21,34.9,27.04,21.54,23.62,-4.63,8.19,33.15,-8.71,-8.24,55.86,105.87,-70.05,-1.61,-5.5,-15.34,70.23,81.43,-76.43,-43.76,-19.01,-47.28,30.55,45.72,19.53,-21.48,Upgrade
Operating Cash Flow Growth,296.77%,11.83%,-25.76%,74.18%,-27.14%,-28.41%,-0.03%,-37.06%,25.31%,61.20%,-,-88.40%,-93.24%,-89.39%,-,-,230.36%,-35.02%,-,-,-85.35%,-68.69%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-75.29%,220.10%,-,-,Upgrade
Capital Expenditures,-0.15,-0.37,-0.21,-0.05,-0.09,-0.02,-0.01,0,-0.02,-0.14,-0.07,-0.04,-0.04,-0.14,-0.01,0,0.2,-0.04,-0.31,0,-1.12,-0.69,-0.9,-0.5,-0.81,-0.11,-0.08,-0.82,-0.5,-0.13,-0.07,-0.04,-0.07,-0.1,-0.17,-0.12,-0.08,-0.22,-0.29,-0.22,Upgrade
Change in Investments,-30.91,-38.95,-44.84,-36.51,-32.1,7.98,9.06,4.99,-22.27,19.78,-58.15,-38.3,33.99,-9.32,-35.06,0,-25.76,-3.01,34.67,0,-15.98,-1.58,-6.08,-42.33,-19.84,-10.11,-10.74,-52.03,0.83,-19.61,8.4,6.89,-21.86,-8.87,-15.74,-1.23,-8.5,-3.93,2.24,10.36,Upgrade
Investing Cash Flow,-31.06,-39.31,-45.05,-36.57,-32.19,7.96,9.05,4.99,-22.29,19.64,-58.22,-38.34,33.96,-9.45,-35.07,0,-25.56,-3.05,34.36,0,-17.1,-2.26,-6.98,-42.83,-20.64,-10.22,-10.82,-52.85,0.34,-19.74,8.33,6.85,-21.92,-8.97,-15.91,-1.35,-8.58,-4.15,1.94,10.15,Upgrade
Dividends Paid,-0.99,-1,-1.02,-1.02,-1.03,-1.04,-1.06,-1.05,-1.04,-1.04,-1.04,-1.04,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,-1.04,-1.04,-1.04,-1.06,-1.08,-1.03,-1.03,-1.03,-1.03,-0.97,-1,-1.01,-1.03,-1.04,-0.99,-1.01,-1.02,-0.95,-0.98,-1.01,-1.03,-0.73,Upgrade
Share Issuance / Repurchase,-1.4,-1.47,-0.72,-0.56,-1.16,-1.73,-0.85,-1.37,0.05,-0.01,-0.03,0,-0.89,0.03,-0.21,-0.4,-0.3,0.07,-0.22,-0.72,-1.06,-2.62,-2.27,-3.58,-1.15,-1.39,-1.65,-4.1,-3.21,-1.58,-3.55,-3.09,-4.44,-2.39,-2.38,-5.1,-2.92,-5.41,-3.37,-2.15,Upgrade
Debt Issued / Paid,25.01,65,30,5,0,-10,-10.98,-10.02,-5.02,-20.02,-5.02,9.98,-0.02,-0.01,29.99,-0.01,-10.01,-0.01,-15.01,14.99,-0.01,-10.02,-5.02,14.98,-0.02,-35.02,54.98,-0.02,-0.02,-0.02,-0.02,-40.02,89.98,-0.02,-0.02,-10.02,-0.02,-5.01,-50.02,-0.01,Upgrade
Other Financing Activities,37.74,-40.02,29.82,-8,7.15,-0.39,18.77,3.53,23.63,5.28,11.69,57.14,2.18,1.91,-9.56,-35.8,3.99,-29.05,-6.07,-14.91,14.43,-19.23,0.45,-11.78,9.47,-14.84,16.8,-0.73,9.51,-7.1,0.78,6.59,12.39,3.08,4.55,-9.83,-6.38,-5.34,-3.91,-12.27,Upgrade
Financing Cash Flow,60.37,22.5,58.08,-4.58,4.97,-13.17,5.88,-8.9,17.62,-15.79,5.6,66.08,0.23,0.89,19.16,-37.27,-7.38,-30.05,-22.35,-1.68,12.32,-32.93,-7.92,-1.4,7.27,-52.28,69.11,-5.82,5.28,-9.71,-3.82,-37.55,96.95,-0.33,1.12,-25.9,-10.29,-16.77,-58.32,-15.15,Upgrade
Net Cash Flow,35.93,-13.86,15.29,-36.71,-25.56,-2.57,17.98,-1.36,-2.37,7.53,-49.57,31.78,36.02,-6.28,-16.12,9.17,-5.9,-11.57,35.63,-7.27,3.4,-2.04,-23.61,-52.47,42.49,43.37,-11.76,-60.28,0.12,-44.79,74.74,50.73,-1.4,-53.06,-33.8,-74.53,11.68,24.8,-36.85,-26.48,Upgrade
Free Cash Flow,6.48,2.58,2.05,4.39,1.58,2.62,3.04,2.55,2.27,3.55,2.98,4,1.79,2.15,-0.22,34.9,27.24,21.5,23.31,-4.63,7.06,32.46,-9.61,-8.74,55.06,105.76,-70.13,-2.43,-5.99,-15.47,70.16,81.39,-76.49,-43.86,-19.18,-47.41,30.47,45.5,19.24,-21.69,Upgrade
Free Cash Flow Growth,309.81%,-1.52%,-32.54%,72.14%,-30.52%,-26.05%,2.01%,-36.36%,26.90%,65.13%,-,-88.53%,-93.42%,-90.01%,-,-,285.74%,-33.77%,-,-,-87.18%,-69.31%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-75.25%,223.03%,-,-,Upgrade
Free Cash Flow Margin,63.40%,25.45%,20.71%,43.50%,16.99%,25.98%,32.69%,27.15%,25.68%,41.37%,32.72%,45.26%,19.66%,19.52%,-2.02%,325.84%,215.14%,157.56%,164.82%,-32.89%,47.58%,223.80%,-62.83%,-53.80%,352.87%,612.49%,-379.28%,-12.16%,-35.20%,-99.47%,378.17%,418.11%,-387.15%,-244.21%,-107.37%,-264.77%,201.92%,289.88%,112.59%,-81.12%,Upgrade
Free Cash Flow Per Share,0.91,0.36,0.28,0.60,0.21,0.35,0.40,0.34,0.31,0.48,0.40,0.54,0.24,0.29,-0.03,4.66,3.63,2.86,3.14,-0.62,0.94,4.26,-1.25,-1.11,6.92,13.24,-8.85,-0.30,-0.72,-1.83,8.24,9.33,-8.50,-4.79,-2.09,-4.90,3.09,4.46,1.88,-2.08,Upgrade
