Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+41 Quarters
Net Income,-39.14,-7.32,-28.15,-69.42,-3.22,-2.57,3.45,-0.85,8.97,-7.81,-28.39,6.7,-64.31,-33.97,5.29,13.03,15.03,-5.08,9.69,5.09,0.65,-10.63,-1.56,-3.35,3.99,-3.66,5.05,1.07,4.07,3.45,6.7,6.38,5.34,3.77,3.46,1.65,4.55,3.43,6.27,-3.15,Upgrade
Depreciation & Amortization,0.4,-0.3,0.83,0.79,0.43,-0.22,0.87,0.82,0.83,1.5,1.44,1.44,1.38,1.36,1.38,1.34,1.28,1.34,1.32,1.24,1.24,1.25,1.21,1.16,1.1,0.97,1,0.98,0.95,1.17,0.9,0.31,1.14,0.4,0.77,1.21,0.84,0.61,0.99,1.51,Upgrade
Share-Based Compensation,0.1,0.11,-0.2,0.37,0.06,0.07,0,0.06,0.1,0.02,0.15,0.01,-0.58,0.37,0.32,0.14,0.06,0.12,0.04,-0.04,0.04,0.05,0.05,0.02,0.03,-0.1,-0.25,0.09,0.14,-0.14,-0.01,0.17,0.37,0.14,-0.13,0.11,0.11,0.11,0.11,0.07,Upgrade
Other Operating Activities,-20.25,-83.29,31.68,51.93,-59.26,-0.86,14.13,-0.61,19.58,-0.14,-29.14,-5.27,53.67,37,9.24,-5.87,-18.33,-10.33,-20.13,3.03,-21.14,-17.8,22.24,5.72,3.73,8.11,17.4,1.52,-6.47,5.36,2.64,22.32,-3.14,7.67,-1.97,11.51,-0.4,10.67,22.11,19.78,Upgrade
Operating Cash Flow,-58.9,-90.8,4.15,-16.33,-61.98,-3.58,18.45,-0.58,29.48,-6.43,-55.94,2.88,-9.84,4.77,16.22,8.65,-1.96,-13.95,-9.09,9.32,-19.22,-27.13,21.95,3.55,8.84,5.32,23.2,3.65,-1.31,9.84,10.22,29.17,3.71,11.97,2.13,14.47,5.11,14.82,29.49,18.21,Upgrade
Operating Cash Flow Growth,-,-,-77.51%,-,-,-,-,-,-,-,-,-66.66%,-,-,-,-7.24%,-,-,-,162.91%,-,-,-5.40%,-2.74%,-,-45.89%,126.92%,-87.50%,-,-17.86%,380.18%,101.53%,-27.37%,-19.19%,-92.78%,-20.51%,-12.33%,169.66%,168.92%,46.73%,Upgrade
Capital Expenditures,-0.24,-0.05,-0.3,-1.21,-0.63,-0.28,-0.3,-1.26,-0.06,-0.39,-0.16,-0.69,-0.43,-0.5,-1.24,-0.6,-1.85,-0.57,-0.41,-0.55,-0.57,-1.13,-0.35,-0.52,-0.71,-0.68,-2.97,-0.47,-0.23,-1.04,-0.48,-1.63,-0.46,0.26,-0.23,-0.48,-0.1,0.25,-0.07,-0.69,Upgrade
Change in Investments,85.08,7.63,17.24,-52.85,-106.45,30.91,-20.55,46.59,149.56,-89.22,131.97,57.39,24.22,-15.06,-39.41,-5.7,32.01,-8.11,-9.72,17.06,10.2,2.71,-8.52,-4.18,-8.75,1.57,-37.97,5.24,-23.93,-26.74,-27.02,-36.5,-5.81,-46.98,3.89,-5.02,6.14,-21.61,-8.44,21.1,Upgrade
Other Investing Activities,-,33.52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.83,-1.91,-0.51,-0.21,10,-3.84,-4.88,2.11,4.97,-1.46,-3.71,0.48,-3.49,2.72,-2.06,Upgrade
Investing Cash Flow,84.84,41.11,16.94,-54.07,-107.08,30.63,-20.86,45.33,149.5,-89.61,131.81,56.7,23.79,-15.56,-40.65,-6.3,30.16,-8.68,-10.13,16.51,9.63,1.58,-8.87,-4.69,-9.46,4.71,-42.85,4.27,-24.37,-17.78,-31.34,-43.02,-4.16,-41.75,2.19,-9.21,6.52,-24.85,-5.79,18.35,Upgrade
Share Issuance / Repurchase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,-0.34,0,-0.85,-0.38,0.07,-0.87,-3.75,-0.53,-0.33,-0.58,-3.45,-1.29,-0.57,-1.17,-0.05,-0.09,0.73,-0.66,-0.72,0,0,0,0,Upgrade
Debt Issued / Paid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9,0,0,0,0,0,-1.47,0,0,0,0,Upgrade
Other Financing Activities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.78,-,-,-,-1.22,-,-,-,-,-,-,-,-,-,Upgrade
Financing Cash Flow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.02,0,0.14,-0.34,0,-0.85,-0.38,0.07,-0.87,-3.75,-0.53,-0.33,-2.37,-3.45,-1.29,29.34,-2.39,-0.05,-0.09,0.73,-0.66,-2.19,0,0,0,0,Upgrade
Net Cash Flow,25.95,-49.69,21.09,-70.39,-169.06,27.05,-2.41,44.75,178.98,-96.05,75.88,59.58,13.95,-10.79,-5.41,2.34,28.34,-22.97,-19.22,24.99,-9.96,-25.48,12.21,-4.9,-1.15,9.71,-22.02,4.46,-26.97,21.4,-23.51,-13.9,-0.53,-29.04,3.66,3.07,11.63,-10.03,23.69,36.55,Upgrade
Free Cash Flow,-59.13,-90.85,3.85,-17.54,-62.61,-3.86,18.15,-1.84,29.41,-6.82,-56.09,2.19,-10.28,4.27,14.97,8.05,-3.81,-14.52,-9.5,8.77,-19.79,-28.26,21.6,3.03,8.13,4.64,20.23,3.18,-1.54,8.8,9.74,27.54,3.25,12.24,1.9,14,5.01,15.07,29.41,17.52,Upgrade
Free Cash Flow Growth,-,-,-78.80%,-,-,-,-,-,-,-,-,-72.74%,-,-,-,-8.29%,-,-,-,189.89%,-,-,6.77%,-4.84%,-,-47.25%,107.61%,-88.45%,-,-28.12%,413.92%,96.73%,-35.06%,-18.77%,-93.55%,-20.10%,-11.67%,161.82%,172.80%,42.87%,Upgrade
Free Cash Flow Margin,-148.46%,-214.75%,10.06%,-21.78%,-148.29%,-7.00%,39.90%,-1.77%,26.25%,-5.73%,-46.63%,1.65%,-10.17%,3.31%,12.66%,6.65%,-3.22%,-17.11%,-9.23%,8.94%,-21.20%,-29.02%,22.10%,3.24%,8.38%,4.77%,20.72%,3.49%,-1.71%,9.77%,10.40%,28.33%,3.56%,13.91%,2.33%,17.31%,5.75%,17.05%,27.08%,17.64%,Upgrade
Free Cash Flow Per Share,-32.52,-49.96,2.12,-9.64,-34.45,-2.12,9.99,-1.01,16.21,-3.76,-30.92,1.21,-5.67,2.36,8.26,4.44,-2.10,-8.04,-5.26,4.86,-10.89,-15.56,11.88,1.64,4.37,2.49,10.87,1.68,-0.81,4.59,5.07,14.29,1.69,6.41,0.99,7.27,2.60,7.82,15.27,9.09,Upgrade
