Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,142.57,196.7,136.12,110.95,-29.6,56.19,71.75,62.79,86.82,74.12,77.94,51.71,22.64,49.19,69.78,62.96,56.28,47.5,51.35,44,47.98,-18.49,39.37,38.85,35.99,33.46,34.71,39.12,26.98,31.99,37.67,26.16,20.91,29.25,29.13,18.77,26.51,24.55,23.95,28.48,Upgrade
Depreciation & Amortization,15.31,16.33,16.24,17.12,12.6,9.26,9.3,9.9,10.15,10.35,10.21,10.07,12.37,10.69,10.98,11.05,10.92,10.24,9.18,9.36,9.44,9.4,8.41,7.98,8.23,8.4,7.17,7.3,6.17,6.05,5.95,6.63,7.22,6.1,5.65,4.96,4.78,4.91,5.03,4.43,Upgrade
Share-Based Compensation,12.74,7.07,7.49,7.81,6.28,1.98,1.96,1.82,1.75,1.75,1.73,2.3,1.93,3.1,2.2,1.91,0.79,2.47,2.01,1.57,2.47,1.54,1.47,1.73,1.62,2.25,1.68,2.12,1.27,0.74,1.28,1.03,1.2,1.46,0.19,1.48,1.03,0.8,1.02,1.11,Upgrade
Other Operating Activities,-120.96,-97.03,84.6,137.85,169.76,-1.72,16.5,7.48,-15.52,34.94,45.35,-79.51,-58.07,34.09,-19.63,-35.56,-34.97,-4.02,10.88,-1.52,-8.49,69.1,13.37,-42.61,74.12,-87.16,-28.72,-10.24,-19.7,17.55,-14.3,-0.1,-26.21,27.66,28.36,-9.21,23.22,15.1,25.09,7.71,Upgrade
Operating Cash Flow,53.69,127.11,248.48,277.77,161.06,65.71,99.5,81.98,83.2,121.15,135.24,-15.44,-21.13,97.06,63.33,40.36,33.01,56.19,73.41,53.41,51.4,61.55,62.62,5.95,119.96,-43.06,14.83,38.31,14.72,56.32,30.6,33.72,3.12,64.48,63.33,16,55.54,45.36,55.09,41.73,Upgrade
Operating Cash Flow Growth,-66.67%,93.46%,149.73%,238.84%,93.59%,-45.76%,-26.43%,-,-,24.82%,113.56%,-,-,72.73%,-13.73%,-24.43%,-35.78%,-8.70%,17.22%,798.20%,-57.15%,-,322.15%,-84.48%,714.92%,-,-51.52%,13.62%,371.83%,-12.65%,-51.69%,110.73%,-94.38%,42.14%,14.97%,-61.66%,139.07%,-19.43%,-,-62.26%,Upgrade
Capital Expenditures,-9.05,-7.88,-10.83,-7.87,-6.84,4.59,2.75,-21.53,-5.25,-3.19,-7.5,-4.41,-7.94,-5.6,-6.59,-9.87,-11.6,-7.36,-6.39,-5.28,-7.02,-16.09,-3.28,5.75,-5.09,-106.76,-104.96,-5.34,-1.27,-71.4,-2.93,3.34,-6.96,-2.71,-7.61,-3.89,-3.51,-3.08,-7.86,-4.34,Upgrade
Acquisitions,0,0,0,0,"1,912.63",0,0,0,0,0,0,0,0,0,0,0,0,-149.9,0,0,0,2.56,0,0,0,0,0,29.24,0,0,-333.1,0,-37.1,-10.25,-17.5,24.7,0,-24.03,530,0,Upgrade
Change in Investments,-633.3,-800.75,-594.98,"-1,379.56",-799.79,-436.72,-77.14,-3.21,-898.43,-312.39,-363.97,"-1,400.89",-46.05,-227.36,-73.44,-11.14,-186.6,-1.18,-88.05,-1.86,-10.88,-260.61,-126.45,-4.36,-131.19,-68.01,-182.88,-241.64,26.76,-28.82,-56.39,-168.3,195.98,-101.52,114.79,-188.46,7.09,-33.78,18.43,23.38,Upgrade
Other Investing Activities,2.26,1.65,5.87,1.27,1.58,0.72,0.61,-,2.04,3.02,-0.03,-,1.9,1.08,1.34,1.51,2.86,-,3.21,1.5,1.8,-,-,1.03,1.32,0.67,0.93,10.58,1.92,1.22,1.32,2.23,-,1.9,4.51,4.32,15.99,0.11,6.32,9.18,Upgrade
