Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+29 Quarters
Net Income,148,136,99,72,73,67,42,92,107,71,46,32,46,44,36,32,49,43,39,41,46,-2,31,23,24,4,20,27,33,17,22,23,-13,8,3,15,19,3.62,16.45,10.38,Upgrade
Depreciation & Amortization,23,22,20,21,21,20,18,18,18,17,15,15,15,16,12,12,12,8,6,5,7,7,6,6,6,7,6,6,6,6,5,6,5,6,5,4,5,5.09,4.48,4.47,Upgrade
Share-Based Compensation,26,28,22,21,21,29,17,17,17,19,17,13,16,17,13,14,16,16,13,15,14,15,13,12,13,17,12,10,12,12,14,11,13,9,10,12,10,12.91,3.91,15.71,Upgrade
Other Operating Activities,"-1,120",-216,"2,273",-655,"2,010",-491,"1,136","1,197","3,592","4,489",-252,"-1,617","5,126",411,72,"1,384",526,-475,574,870,"1,134","-1,250",659,766,736,493,64,-153,71,63,685,81,-225,355,225,24,-293,245.89,19.97,6.04,Upgrade
Operating Cash Flow,-923,-30,"2,414",-541,"2,125",-375,"1,213","1,324","3,734","4,596",-174,"-1,557","5,203",488,133,"1,442",603,-408,632,931,"1,201","-1,230",709,807,779,521,102,-110,122,98,726,121,-220,378,243,55,-259,267.51,44.8,36.6,Upgrade
Operating Cash Flow Growth,-,-,99.01%,-,-43.09%,-,-,-,-28.23%,841.80%,-,-,762.85%,-,-78.96%,54.89%,-49.79%,-,-10.86%,15.37%,54.17%,-,595.10%,-,538.52%,431.63%,-85.95%,-,-,-74.07%,198.77%,120.00%,-,41.30%,442.40%,50.28%,-,-47.93%,-,-93.62%,Upgrade
Capital Expenditures,-17,-19,-18,-13,-19,-26,-13,-17,-21,-19,-9,-10,-12,-12,-17,-19,-26,-13,-8,-7,-8,-12,-6,-4,-6,-6,-7,-7,-7,-7,-3,-14,-6,-5,-4,-5,-5,-4.99,-4.06,-4.24,Upgrade
Change in Investments,23,0,-4,1,5,-103,-8,0,0,-3,4,-2,1,0,2,-1,-16,-1,1,-21,0,0,2,0,0,-11,0,2,30,-2,-6,1,2,-5,-147,133,92,-39.37,-20.66,33.22,Upgrade
Investing Cash Flow,6,-19,-22,-12,-14,-129,-21,-17,-21,-22,-5,-12,-11,-12,-15,-20,-42,-14,-7,-28,-8,-12,-4,-4,-6,-17,-7,-5,23,-9,-9,-13,-4,-10,-151,128,87,-44.36,-24.72,28.97,Upgrade
Dividends Paid,-10,-10,-10,-11,-9,-10,-10,-9,-9,-9,-8,-7,-8,-8,-8,-7,-8,-7,-8,-7,-7,-7,-7,-7,-7,-6,-7,-6,-7,-7,-6,-6,-6,-6,-6,-6,-5,-5.26,-5,-5,Upgrade
Share Issuance / Repurchase,0,0,0,3,0,0,0,-1,0,0,0,1,0,0,0,-1,0,0,0,-5,0,0,0,0,0,0,25,-26,0,12,17,-25,0,0,0,0,0,0,0,0,Upgrade
Debt Issued / Paid,-8,-17,18,6,-16,-2,-397,213,94,-510,489,125,-2,1,0,0,-2,-11,-165,174,4,-23,29,-29,-36,50,16,4,4,-4,-5,-21,-4,-25,44,-18,9,21.84,-10.25,-6.02,Upgrade
Other Financing Activities,-119,-95,-78,-171,-80,-162,-99,-45,-86,-36,-65,-146,-53,-54,-234,-38,-60,-40,-49,-217,-61,-50,-155,-48,-34,-35,-24,-142,-35,-48,-124,-33,-35,-35,-41,-162,-57,-34.3,-37.29,-35.27,Upgrade
Financing Cash Flow,-137,-122,-70,-173,-105,-174,-506,158,-1,-555,416,-27,-63,-61,-242,-46,-70,-58,-222,-55,-64,-80,-133,-84,-77,9,10,-170,-38,-47,-118,-85,-45,-66,-3,-186,-53,-17.72,-52.54,-46.29,Upgrade
Net Cash Flow,"-1,035",-13,"2,199",-831,"1,965",-680,646,"1,486","3,636","4,114",282,"-1,574","5,091",453,-152,"1,392",489,-485,399,770,"1,137","-1,323",577,757,719,466,107,-304,146,13,547,51,-279,258,11,9,-222,211.75,-2.81,-12.31,Upgrade
Free Cash Flow,-940,-49,"2,396",-554,"2,106",-401,"1,200","1,307","3,713","4,577",-183,"-1,567","5,191",476,116,"1,423",577,-421,624,924,"1,193","-1,242",703,803,773,515,95,-117,115,91,723,107,-226,373,239,50,-264,262.52,40.74,32.35,Upgrade
Free Cash Flow Growth,-,-,99.67%,-,-43.28%,-,-,-,-28.47%,861.55%,-,-,799.65%,-,-81.41%,54.00%,-51.63%,-,-11.24%,15.07%,54.33%,-,640.00%,-,572.17%,465.93%,-86.86%,-,-,-75.60%,202.51%,114.00%,-,42.09%,486.63%,54.54%,-,-48.50%,-,-94.31%,Upgrade
Free Cash Flow Margin,-89.02%,-5.02%,303.29%,-84.45%,326.51%,-66.50%,258.62%,173.34%,415.79%,764.11%,-33.39%,-290.72%,975.75%,95.20%,24.89%,344.55%,103.41%,-85.57%,142.14%,207.64%,226.38%,-241.17%,165.02%,207.49%,206.68%,266.84%,27.54%,-31.71%,23.52%,33.58%,201.39%,27.65%,-131.40%,179.33%,139.77%,16.18%,-74.37%,105.13%,12.49%,11.39%,Upgrade
Free Cash Flow Per Share,-9.13,-0.48,23.53,-5.60,21.44,-4.08,12.47,14.30,40.90,52.53,-2.33,-20.26,67.63,6.20,1.51,18.76,7.68,-5.61,8.36,12.75,16.69,-17.37,9.89,11.62,11.37,7.57,1.42,-1.80,1.80,1.43,11.58,1.80,-3.87,6.42,4.19,0.89,-4.83,5.00,0.81,0.66,Upgrade
