Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+49 Quarters
Net Income,4.83,8.6,10.13,4.8,7.23,8.11,8.88,8.35,12.18,10.1,11.86,9.9,1.03,4.58,7.54,4.26,4.31,4.85,5.26,5.83,4.06,0.21,5.52,3.59,3.83,3.59,3.1,4.35,3.38,4.11,5.34,4.78,3.56,6.67,3.71,4.37,2.66,2.68,3.47,3.5,Upgrade
Depreciation & Amortization,1.08,1.07,1.08,1.09,1.1,1.11,1.14,1.14,1.08,1.11,1.08,1.07,1.05,1.04,1.06,0.98,0.99,1.04,0.99,0.2,1.04,1.34,0.83,0.78,0.7,0.7,0.7,0.67,0.66,0.68,0.67,0.68,0.68,0.63,0.58,0.61,0.52,0.55,0.54,0.55,Upgrade
Share-Based Compensation,0.14,0.17,0.19,0.19,0.19,0.33,0.23,0.23,0.28,0.23,0.24,0.24,0.24,0.29,0.19,0.16,0.2,0.25,0.16,0.16,0.25,0.23,0.16,0.15,0.13,0.28,0.19,0.22,0.16,0.2,0.11,0.12,0.12,0.02,0.06,0.08,0.11,0.05,0.16,0.1,Upgrade
Other Operating Activities,-1.7,27.45,14.14,-10.61,11.34,28.52,-4.78,14.15,31.04,-20.87,6.41,-40.86,-19.27,15.62,-13.38,-32.03,3.38,21.23,4.47,-24,-0.64,21.96,-7.09,-29.4,16.35,33.23,-13.29,-21.94,4.14,13.44,12.31,-10.99,-25.17,4.77,4.49,1.18,-9.97,4.92,1.43,-1.53,Upgrade
Operating Cash Flow,4.35,37.28,25.53,-4.54,19.85,38.07,5.47,23.87,44.58,-9.44,19.58,-29.65,-16.94,21.52,-4.59,-26.64,8.89,27.36,10.89,-17.81,4.71,23.74,-0.58,-24.88,21.01,37.8,-9.31,-16.7,8.34,18.43,18.43,-5.41,-20.81,12.09,8.84,6.24,-6.69,8.2,5.61,2.61,Upgrade
Operating Cash Flow Growth,-78.09%,-2.06%,366.68%,-,-55.49%,-,-72.05%,-,-,-,-,-,-,-21.35%,-,-,88.70%,15.27%,-,-,-77.59%,-37.19%,-,-,151.91%,105.11%,-,-,-,52.40%,108.49%,-,-,47.38%,57.65%,138.77%,-,-73.74%,-,-,Upgrade
Capital Expenditures,-1.22,-1.71,-0.6,-0.49,-1.05,-0.45,-0.25,-0.94,-0.87,-0.62,-0.38,-0.63,-1.63,-0.97,-0.27,-1.18,-0.62,-1.75,-0.85,-1.27,-0.15,-4.35,-0.77,-1.07,-0.93,-0.84,-1.06,0.73,-0.72,-1.49,-2.03,-2.06,-1.37,-1.18,-1.69,-1.62,-0.79,-0.59,-0.44,-0.74,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63,0,0,0,0,0,0,0,0,0.22,0,-7.36,0.14,6.37,0.05,0.02,0.05,-0.17,Upgrade
Change in Investments,-26.28,-126.55,-55.95,-172.51,-45.21,1.34,-7.7,27.64,-177.86,8.44,-73.64,-280.7,-33.66,-36.44,-28.21,0.6,-4.83,-12.38,-6.78,31.52,-2.54,-23.98,36.02,-7.42,28.25,-19.67,-41.06,7.42,8.01,-64.94,-6.24,22.48,-8.02,-44.1,-26.7,-1.69,29.93,-26.9,-37.87,-6.56,Upgrade
Other Investing Activities,-1.2,-2,-,-,0.44,-,-,-,-,-,-,-,-,-,-,-,-,-0.14,-,-,-,-,-,-,-,-,-0.31,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Investing Cash Flow,-28.7,-130.26,-56.55,-173,-45.82,0.89,-7.94,26.7,-178.73,7.83,-74.03,-281.33,-35.29,-37.41,-28.48,-0.58,-5.45,-14.28,-7.63,30.25,-2.7,-28.32,39.87,-8.49,27.32,-20.51,-42.43,8.15,7.3,-66.43,-8.27,20.64,-9.39,-52.64,-28.25,3.05,29.18,-27.47,-38.26,-7.47,Upgrade
Dividends Paid,-3.42,-2.95,-2.83,-2.34,-2.45,-2.44,-2.33,-2.32,-2.29,-2.26,-2.22,-2.16,-2.2,-2.23,-2.17,-2.04,-2.06,-1.91,-1.86,-1.65,-1.65,-1.55,-1.52,-1.45,-1.45,-1.38,-1.38,-1.31,-1.31,-1.35,-1.3,-1.24,-1.23,-1.25,-1.23,-1.16,-1.11,-1.15,-1.11,-0.98,Upgrade
Share Issuance / Repurchase,-1.33,0.59,0,-8.23,-5.92,-7.96,0.17,0,-2.21,-1.22,-2.37,0.01,-6.31,0.07,-7.17,-5.2,-0.21,-0.45,0.19,0,0,0.1,-1.61,0,0,0,0,0,0,-0.05,0.1,0,0,-0.02,0.01,0.06,0,0,0,0,Upgrade
Debt Issued / Paid,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.08,-0.07,-0.07,1.08,1.98,-25.12,27.99,-0.04,0.91,-33.8,0.3,1.81,4.7,-3.35,3.25,-3.36,1.52,-7.4,4.16,-0.11,1.64,-3.26,0.13,-12.33,5.67,-0.19,-5.76,-3.98,1.36,-0.12,-5.59,-1.92,2.64,6.86,Upgrade
Other Financing Activities,-90.94,-52.12,103.95,-7.68,-78.57,125.09,150.1,95.12,226.34,18.85,68.77,341.87,23.14,21.32,62.85,60.16,-0.07,-5.18,27.75,-55.27,2.51,-0.03,23.8,-12.91,-20.67,-11.11,22.59,8.6,6.14,-24.16,25.88,47.69,11.2,-11.49,60.73,-19.03,-6.04,35.84,9.23,3.93,Upgrade
Financing Cash Flow,-95.79,-54.6,101.01,-18.35,-87.04,114.6,147.87,92.73,221.77,16.45,66.17,314.59,42.62,19.12,54.42,19.12,-2.04,-5.73,30.79,-60.27,4.11,-4.84,22.19,-21.77,-17.95,-12.6,22.85,4.03,4.97,-37.89,30.34,46.27,4.21,-16.73,60.87,-20.25,-12.74,32.76,10.76,9.81,Upgrade
Net Cash Flow,-120.14,-147.57,70,-195.89,-113.02,153.55,145.39,143.3,87.63,14.84,11.72,3.6,-9.61,3.24,21.36,-8.1,1.4,7.36,34.05,-47.83,6.12,-9.43,61.48,-55.14,30.38,4.69,-28.89,-4.52,20.6,-85.89,40.5,61.5,-25.98,-57.29,41.46,-10.96,9.75,13.5,-21.89,4.96,Upgrade
Free Cash Flow,3.13,35.58,24.93,-5.03,18.8,37.62,5.22,22.93,43.72,-10.05,19.19,-30.29,-18.57,20.55,-4.85,-27.82,8.27,25.61,10.04,-19.09,4.56,19.39,-1.36,-25.95,20.08,36.95,-10.37,-15.98,7.62,16.93,16.39,-7.47,-22.17,10.91,7.15,4.62,-7.48,7.62,5.17,1.88,Upgrade
Free Cash Flow Growth,-83.36%,-5.42%,377.42%,-,-57.01%,-,-72.79%,-,-,-,-,-,-,-19.76%,-,-,81.37%,32.09%,-,-,-77.31%,-47.52%,-,-,163.39%,118.22%,-,-,-,55.17%,129.34%,-,-,43.27%,38.29%,146.35%,-,-75.34%,-,-,Upgrade
Free Cash Flow Margin,10.57%,110.57%,70.55%,-17.01%,62.08%,116.23%,15.27%,67.93%,118.55%,-26.77%,48.76%,-87.56%,-92.57%,78.16%,-16.80%,-110.29%,36.65%,106.48%,40.99%,-80.86%,20.98%,85.67%,-5.16%,-109.47%,89.90%,157.20%,-40.67%,-62.06%,33.77%,70.19%,62.06%,-29.44%,-93.01%,50.33%,38.31%,24.76%,-53.58%,53.18%,34.35%,12.82%,Upgrade
Free Cash Flow Per Share,0.55,6.25,4.39,-0.87,3.17,6.17,0.84,3.69,7.03,-1.61,3.03,-4.76,-2.87,3.14,-0.73,-4.09,1.20,3.72,1.46,-2.78,0.66,2.82,-0.20,-3.75,2.91,5.36,-1.51,-2.32,1.11,2.46,2.39,-1.09,-3.23,1.59,1.05,0.68,-1.15,1.17,0.79,0.29,Upgrade
