Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,40.45,39.34,34.76,25.31,22.62,21.72,22.06,22.58,20.15,23.84,20.05,19.56,16.96,20.73,20.39,19.63,19.65,19.06,16.99,18.01,17.51,4.16,15.02,15.8,15.05,14.45,15.63,14.55,14.23,14.58,14.86,14.76,14.56,15.03,15.15,15.16,15.31,16.06,16.74,17.11,Upgrade
Depreciation & Amortization,3.04,2.83,3.23,5.01,5.5,4.87,4.39,3.11,4.26,4.17,6.12,6.06,6.3,5.45,5.33,5.04,4.81,5.44,6.37,10.95,1.64,7.28,6.74,6.31,5.75,5.73,5.59,4.55,4.07,4.02,4.42,4.03,3.93,3.23,5.07,3.11,4.1,4.69,4.29,4.71,Upgrade
Share-Based Compensation,0.34,0.29,0.34,0.34,0.34,0.32,0.32,0.41,0.37,0.38,0.45,0.53,0.53,0.26,0.4,0.54,0.54,0.41,0.53,0.53,0.53,0.46,0.46,0.46,0.46,0.16,0.4,-0.03,0.57,0.35,0.32,0.66,1.22,0.31,0.36,0.37,0.73,0.41,0.35,0.36,Upgrade
Other Operating Activities,11.25,-0.65,-8.87,-20.06,3.37,-9.3,-1.11,-12.9,7.5,-16.87,3.7,-14.67,30.66,-10.4,-1,-9.11,-1.56,-8.7,6.64,-6.06,6.8,3.78,2.49,-7.46,4.02,-1.88,1.71,-1.44,-0.64,-6.26,3.58,-2.92,-1.7,5.45,-7.82,-6.84,13.61,-12.94,6.83,4.2,Upgrade
Operating Cash Flow,55.08,41.82,29.46,10.6,31.82,17.61,25.66,13.19,32.27,11.5,30.32,11.47,54.45,16.04,25.12,16.1,23.44,16.21,30.52,23.42,26.48,15.67,24.7,15.11,25.27,18.46,23.33,17.63,18.22,12.7,23.18,16.53,18,24.02,12.76,11.79,33.75,8.22,28.21,26.39,Upgrade
Operating Cash Flow Growth,73.09%,137.54%,14.79%,-19.66%,-1.39%,53.03%,-15.35%,15.01%,-40.73%,-28.28%,20.69%,-28.76%,132.33%,-1.01%,-17.70%,-31.25%,-11.48%,3.43%,23.57%,55.02%,4.76%,-15.12%,5.88%,-14.29%,38.73%,45.38%,0.65%,6.68%,1.20%,-47.13%,81.68%,40.15%,-46.65%,192.22%,-54.77%,-55.31%,49.98%,-72.36%,-32.06%,73.00%,Upgrade
Capital Expenditures,-0.51,0,-0.22,-0.39,-0.2,-0.27,-0.25,-0.66,-0.15,3.3,-0.29,0.41,-1.8,-1.5,-1.07,-1.03,-0.39,0.15,-0.52,-0.9,-1.41,-0.74,-0.93,-0.55,-0.5,-0.52,-0.31,-0.71,-0.28,-0.43,-2.22,-0.51,-1.33,-1.4,-0.7,-1.53,-0.17,-0.11,-0.47,-0.49,Upgrade
Change in Investments,172.12,135.99,-396.77,-287.39,-85.35,-37.15,-184.91,-73.55,-9.15,79.82,-211.55,-507.02,-111.9,-49.47,-76.23,55.5,50.31,-128.94,-72.7,36.99,-88.57,-81.89,-24.39,-9.21,43.49,-89.22,-137.5,-28.33,52.31,-7.43,-20.25,63.16,-135.05,-189.39,-62.09,54.43,-109.34,34.48,-0.15,70.79,Upgrade
Other Investing Activities,-,3.04,-,-,-,-,-,-,-,0.11,-,-,-,-,-,1.27,0.31,0.27,1.55,0.46,0.05,-,-,0.32,1.14,-3.04,4.48,-0.32,6.16,-,1.67,0.69,-0.59,0.66,1.47,10.58,2.2,5.95,8.02,9.49,Upgrade
Investing Cash Flow,171.61,139.03,-396.99,-287.78,-85.55,-37.42,-185.16,-74.2,-9.3,83.23,-211.84,-506.61,-113.7,-50.97,-77.3,55.74,50.23,-128.51,-71.67,36.55,-89.94,-82.63,-25.32,-9.44,44.14,-92.77,-133.33,-29.36,58.2,-7.86,-20.79,63.35,-136.97,-190.13,-61.31,63.48,-107.31,40.32,7.4,79.78,Upgrade
