Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,5.2,3.48,-10.38,-8.21,13.15,5.27,-6.71,16.16,10.53,14.57,11.84,22.68,3.73,14.15,5.19,4.79,23.02,-15,1.21,-0.79,-18.18,-2.78,7.11,-2.32,5.1,5.55,4.81,8.58,11.85,1.98,5.69,6.47,6.85,4.49,8.75,1.94,-0.63,9.56,7.65,2.63,Upgrade
Depreciation & Amortization,1.12,1.09,1.14,1.26,1.34,1.35,1.41,1.43,1.65,1.61,1.61,1.76,1.74,1.27,1.29,1.55,1.46,1.32,2.19,1.59,1.5,1.32,1.39,1.68,1.71,1.22,1.57,1.81,1.98,3.85,0.93,0.86,1.1,0.9,0.93,0.9,0.79,0.61,0.71,0.83,Upgrade
Other Operating Activities,-7.01,12.64,24.14,21.18,6.26,11.65,4.59,11.71,17.69,16.5,6.98,12.78,5.34,12.49,20.78,3.4,-13.03,17.6,20.32,23.74,28.27,19.79,9.76,24.68,13.54,6.96,12.4,4.86,-1.59,13.82,7.73,17.54,1.37,13.21,14.41,4.28,-5.45,3.37,7.33,11.4,Upgrade
Operating Cash Flow,-0.68,17.21,14.91,14.24,20.75,18.27,-0.71,29.3,29.88,32.67,20.43,37.23,10.81,27.92,27.25,9.74,11.45,3.92,23.72,24.54,11.59,18.33,18.26,24.05,20.36,13.73,18.79,15.26,12.25,19.65,14.35,24.86,9.33,18.6,24.09,7.11,-5.29,13.55,15.69,14.86,Upgrade
Operating Cash Flow Growth,-,-5.79%,-,-51.40%,-30.55%,-44.09%,-,-21.30%,176.42%,17.02%,-25.03%,282.35%,-5.64%,612.09%,14.86%,-60.32%,-1.21%,-78.61%,29.90%,2.04%,-43.05%,33.48%,-2.81%,57.58%,66.26%,-30.12%,30.98%,-38.62%,31.30%,5.65%,-40.44%,249.44%,-,37.32%,53.55%,-52.11%,-,18.10%,52.80%,342.84%,Upgrade
Capital Expenditures,-0.04,0,0,0,0.03,0.29,-0,0.25,0.68,-0.02,-0.11,0.04,-0.01,-0,-0.02,-1.3,1.17,0.03,-0.02,-0.04,-0.06,-0.35,-0.44,-0.11,-0.19,-0.12,-0.1,-0.03,-0.13,-0.07,-0.09,0.03,-0.02,-0.19,-0.51,-0.6,-0.83,-0.64,-0.28,-0.29,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.92,0,0,0,0,0,0,0,0,0,0,0,0,-0.68,0,0,0.68,0,0,0,0,0.67,0,0,Upgrade
Change in Investments,1.45,-17.45,-7.95,-55.32,-17.81,-25.58,-9.54,-46.77,18.47,-19.95,-8.37,-16.34,-54.92,-31.83,-4.92,-14.54,-25.87,-3.76,-18.7,-9.57,-5.47,-9.09,-12.5,-26.42,-9.33,-16.9,-13.42,-15.26,-5.36,-16.19,-24.1,-17.56,-18.06,-10.35,-10.52,-1.07,-5.12,-5,-18.61,-12.93,Upgrade
Investing Cash Flow,1.41,-17.45,-7.95,-55.32,-17.78,-25.29,-9.54,-46.52,19.15,-19.97,-8.48,-16.3,-54.93,-31.83,-4.93,-15.84,9.22,-3.73,-18.72,-9.62,-5.54,-9.44,-12.94,-26.53,-9.53,-17.02,-13.52,-15.29,-5.49,-16.94,-24.19,-17.53,-17.41,-10.54,-11.03,-1.67,-5.96,-4.96,-18.89,-13.22,Upgrade
Dividends Paid,-5.3,-5.26,-5.24,-5.09,-4.92,-4.92,-4.9,-4.84,-4.44,-4.37,-4.27,-4.26,-4.08,-4.06,-4.05,-4.03,-3.95,-3.94,-3.93,-3.93,-3.85,-3.74,-3.73,-3.72,-3.63,-3.59,-3.56,-3.51,-3.43,-3.69,-3.68,-3.6,-3.48,-3.46,-3.42,-3.4,-3.3,-3.28,-3.24,-3.22,Upgrade
Share Issuance / Repurchase,2.29,3.96,3.13,11.91,0.31,0.74,1.06,7.67,4.71,6.88,8.42,2.83,1.16,2.02,1.05,1.47,0.29,1.09,0.54,0.86,0.75,11.15,1.11,1.39,1.87,4.33,4.22,4.31,0.96,-28.81,1.05,12.76,2.39,2.47,4.79,2.37,1.06,6.04,1.24,2.65,Upgrade
Debt Issued / Paid,0,0,0,0,0,0,-5,0,-50,0,0,0,50,0,0,0,-25,0,0,1,0,-10,0,0,0,-5,-3.5,-3.5,0,33,0.5,-7.5,1.5,-2.5,-4,-1,3,-6.5,3,0,Upgrade
Financing Cash Flow,-3.02,-1.3,-2.11,6.82,-4.61,-4.17,-8.84,2.83,-49.73,2.51,4.15,-1.43,47.08,-2.04,-2.99,-2.56,-28.67,-2.85,-3.4,-2.07,-3.1,-2.59,-2.62,-2.33,-1.76,-4.26,-2.84,-2.7,-2.47,0.5,-2.14,1.66,0.41,-3.48,-2.63,-2.04,0.76,-3.74,1.01,-0.57,Upgrade
Net Cash Flow,-2.29,-1.54,4.85,-34.26,-1.63,-11.2,-19.1,-14.39,-0.7,15.22,16.1,19.5,2.96,-5.95,19.32,-8.66,-7.99,-2.66,1.61,12.86,2.96,6.29,2.7,-4.82,9.07,-7.54,2.43,-2.73,4.29,3.21,-11.97,8.99,-7.67,4.58,10.43,3.41,-10.48,4.84,-2.2,1.07,Upgrade
Free Cash Flow,-0.73,17.21,14.91,14.24,20.78,18.56,-0.71,29.55,30.56,32.66,20.32,37.26,10.8,27.92,27.23,8.44,12.63,3.95,23.7,24.49,11.53,17.98,17.82,23.94,20.16,13.61,18.69,15.23,12.11,19.58,14.26,24.89,9.3,18.41,23.58,6.52,-6.12,12.91,15.4,14.57,Upgrade
Free Cash Flow Growth,-,-7.26%,-,-51.81%,-32.01%,-43.17%,-,-20.70%,182.91%,16.97%,-25.38%,341.79%,-14.44%,607.20%,14.91%,-65.56%,9.49%,-78.04%,32.95%,2.32%,-42.82%,32.11%,-4.64%,57.17%,66.48%,-30.49%,31.07%,-38.81%,30.17%,6.34%,-39.51%,281.79%,-,42.62%,53.07%,-55.26%,-,19.66%,50.63%,339.97%,Upgrade
Free Cash Flow Margin,-0.32%,7.70%,7.01%,6.97%,10.01%,8.83%,-0.35%,14.40%,15.44%,16.54%,10.34%,18.74%,5.84%,13.89%,13.75%,4.24%,5.88%,2.11%,11.85%,12.51%,6.09%,9.43%,9.60%,13.04%,11.27%,7.68%,10.66%,8.97%,7.29%,11.95%,8.92%,15.75%,6.01%,12.15%,15.81%,4.48%,-4.36%,9.26%,11.13%,10.75%,Upgrade
Free Cash Flow Per Share,-0.02,0.53,0.46,0.45,0.66,0.59,-0.02,0.96,1.01,1.10,0.70,1.28,0.37,0.97,0.95,0.30,0.44,0.14,0.84,0.87,0.41,0.66,0.65,0.88,0.74,0.51,0.70,0.58,0.46,0.70,0.51,0.90,0.34,0.68,0.89,0.25,-0.23,0.49,0.59,0.56,Upgrade
