Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+37 Quarters
Net Income,7.33,7.62,7.58,6.83,6.29,6.75,6.4,6.43,6.3,6.14,3.8,3.45,2.75,4.08,3.69,3.63,3.88,3.81,3.86,2.34,1.22,-0.46,2.78,2.54,2.34,2.02,1.96,1.74,1.61,1.53,1.28,1.71,1.8,1.5,1.84,1.29,1.67,1.59,1.65,1.54,Upgrade
Depreciation & Amortization,0.68,0.65,0.62,0.57,0.57,0.55,0.59,0.58,0.66,0.76,0.66,0.8,0.56,0.59,0.57,0.57,0.6,0.61,0.62,0.62,0.62,0.4,0.4,0.41,0.39,0.4,0.4,0.39,0.35,0.38,0.36,0.35,0.35,0.35,0.32,0.32,0.31,0.31,0.32,0.33,Upgrade
Share-Based Compensation,0.2,0.21,0.2,0.21,0.24,0.2,0.19,0.18,0.19,0.13,0.1,0.09,0.08,0.1,0.06,0.09,0.08,0.13,0.11,0.13,0.11,0.12,0.12,0.17,0.11,0.25,0.08,0.08,0.08,0.14,0.06,0.07,0.05,0.04,0,0.01,0.14,0.06,0.01,0.01,Upgrade
Other Operating Activities,-0.13,-0.58,-0.32,1.14,3.6,-4.75,4.17,2.75,2.02,1.07,1.85,1.26,4.6,-1.16,1.89,-2.1,-0.87,1.78,1.6,-1.05,2.92,0.62,4.93,-5.69,0.91,0.66,2.57,0.74,-0.42,1.19,1.1,0.38,1.73,-0.42,2.18,0.74,0.17,-0.01,1.34,-0.39,Upgrade
Operating Cash Flow,8.08,7.9,8.08,8.75,10.7,2.75,11.35,9.95,9.16,8.1,6.4,5.59,7.99,3.6,6.22,2.19,3.68,6.32,6.18,2.03,4.86,0.68,8.23,-2.56,3.76,3.33,5.01,2.95,1.62,3.24,2.8,2.51,3.95,1.5,4.39,2.4,2.33,2,3.38,1.53,Upgrade
Operating Cash Flow Growth,-24.49%,186.99%,-28.81%,-12.03%,16.72%,-66.05%,77.26%,78.01%,14.75%,125.17%,3.02%,155.13%,116.75%,-43.09%,0.53%,7.82%,-24.21%,834.12%,-24.83%,-,29.28%,-79.67%,64.11%,-,131.81%,2.81%,79.13%,17.66%,-58.96%,115.50%,-36.29%,4.33%,69.32%,-24.81%,30.13%,56.92%,45.78%,-37.97%,-7.41%,-51.15%,Upgrade
Capital Expenditures,-0.17,-0.16,-0.24,-0.87,-0.25,-0.38,-0.13,-1.46,-0.67,-0.05,-0.1,-0.06,-0.05,-0.2,-0.15,-0.05,-0.42,-0.91,-0.39,-0.39,-0.09,-0.04,-0.1,-0.2,-0.44,-0.21,-0.35,-0.76,-2.65,-0.9,-1.01,-0.51,-1.04,-0.55,-0.96,-0.3,-0.55,-0.58,-0.3,-0.1,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16,0.04,0.12,32.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Change in Investments,-13.32,-76.45,-82.42,-8.54,-73.34,-61.69,-80.98,-93.18,-19.71,-2.5,-3.19,-148.38,-41.3,-27.2,-22.56,-23.37,-25.44,-50.62,-41.47,-25.42,48.07,-6.83,-9.16,-28.83,-25.65,-56.8,-48.59,-56.19,-35.04,-35.51,-13.22,-7.8,-15.84,-33.87,-1.31,-23.15,-2.51,-32.84,-3.26,-11.77,Upgrade
Other Investing Activities,-,0.77,-,-,-,1.2,-,0.34,0.62,0.04,0.57,1.58,0.7,2.59,-,0.28,0.05,0.01,0.46,2.27,-,0.4,-,0.44,0.85,0.68,0.14,1.97,2.68,0.29,0.27,0.18,0.47,1.86,-6.23,1.13,-,0.59,0.71,0.01,Upgrade
Investing Cash Flow,-13.49,-75.84,-82.66,-9.42,-73.59,-60.87,-81.11,-94.31,-19.75,-2.5,-2.72,-146.86,-40.65,-24.8,-22.71,-23.14,-25.81,-51.68,-41.37,-23.41,80.27,-6.47,-9.26,-28.59,-25.24,-56.33,-48.8,-54.98,-35.01,-36.12,-13.95,-8.12,-16.4,-32.56,-8.5,-22.33,-3.06,-32.83,-2.85,-11.86,Upgrade
