Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+68 Quarters
Net Income,421.5,266,384.4,339.6,567.9,740.6,777.2,815.7,749.4,783.4,643.2,603,343.1,545.3,545.9,527.5,512.6,351.9,583,448.9,453.7,347.1,390.9,373.9,385.9,379.8,327.8,203.3,304.1,303.2,277.1,333.2,309.5,315.9,303.6,305.8,304.3,287.7,270.3,247.8,Upgrade
Depreciation & Amortization,58.8,59.7,56.8,54.7,54.5,53.7,51.7,50.4,49,45.6,49.7,48.2,46.1,59.1,45.7,44.1,41.9,44.6,40.2,37.8,36.9,36.7,35,36.3,35.6,33.4,34,33.8,32.2,31.9,33.1,32.2,29.1,28.3,28.3,28,27.1,25.1,22.1,21.9,Upgrade
Share-Based Compensation,58.8,99.7,62.8,59.3,63.6,108.3,52.4,56.4,57.5,81.7,52.9,53.3,58.3,70.5,45.4,47.2,43.5,61.8,44.5,45.2,45.6,41.4,36.4,37.4,36.8,43.7,42.3,38.8,36.8,41.6,40.8,35.6,31,37.5,34.1,32.6,29.2,33.3,29.7,27.9,Upgrade
Other Operating Activities,-27.4,-560.6,263.6,170,417.4,-541.3,407.4,-115.2,138.8,-908.7,-469.6,148.5,340.2,-652.9,-85.1,-248.7,-19.3,-324.8,-110.6,-123.6,-15.2,-548.5,-248.7,-496.9,-269.8,-554.6,-121.7,-362.6,-300.6,-239.8,155.9,-58.1,174.2,-253.9,124.5,-127.9,126.5,-271.2,108.3,-29.1,Upgrade
Operating Cash Flow,511.7,-135.2,767.6,623.6,"1,103.4",361.3,"1,288.7",807.3,994.7,2,276.2,853,787.7,22,551.9,370.1,578.7,133.5,557.1,408.3,521,-123.3,213.6,-49.3,188.5,-97.7,282.4,-86.7,72.5,136.9,506.9,342.9,543.8,127.8,490.5,238.5,487.1,74.9,430.4,268.5,Upgrade
Operating Cash Flow Growth,-53.63%,-,-40.44%,-22.75%,10.93%,17965.00%,366.58%,-5.36%,26.28%,-90.91%,-49.95%,130.48%,36.12%,-83.52%,-0.93%,-9.36%,11.07%,-,160.81%,-,176.39%,-,-24.36%,-,160.00%,-,-44.29%,-,-86.67%,7.12%,3.34%,43.77%,11.64%,70.63%,13.96%,-11.17%,6.03%,79.19%,17.44%,17.40%,Upgrade
Capital Expenditures,-60.7,-60.4,-54.4,-67.9,-54.9,-60.4,-56.9,-63,-58.8,-59.2,-50.1,-59.3,-46,-55.7,-54.4,-46.8,-47.7,-47,-42.9,-41.9,-36.7,-57,-46.5,-35.7,-46.9,-35.8,-33.3,-44,-35.2,-36.7,-34.7,-38.6,-41.3,-43.6,-22.9,-34.3,-25.4,-31.2,-33.1,-18.7,Upgrade
Acquisitions,0,8.7,4.8,-7.6,0,"-2,435.2",28.6,-16.9,-27.3,49.1,-39.9,-8.4,-0.8,-10.1,-3.2,-1.7,-3.4,-1.3,-0.8,-0.2,-21.5,-18.2,-0.1,0.6,-46.5,41.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Change in Investments,3.8,86.7,2.9,51.3,53,"1,322.8",78,112.3,47.8,-13.8,30.8,36.8,74,-185.3,8.1,51,17.9,3.5,75.8,-387.5,-463.4,39.9,-14.5,148.2,123.1,75.4,-14.1,-85.5,243,197.3,23.2,42,7.2,16.7,-201.8,-119.2,-1,-253.9,-47.9,-9.7,Upgrade
Other Investing Activities,-0.6,-7,2.9,-5.3,5.7,17.1,2.2,4.1,7.5,40.7,3.7,5.7,0.4,3.3,1.9,2.2,-0.6,-0.3,81.5,5.4,1.8,-1.1,-1.1,-4.9,-0.3,-85.1,-4.3,83.7,-,-3,-3.2,-3.2,-,-0.8,-3.2,-4.5,-3.4,-13.8,-0.4,2.8,Upgrade
Investing Cash Flow,-57.5,28,-43.8,-29.5,3.8,"-1,155.7",51.9,36.5,-30.8,16.8,-55.5,-25.2,27.6,-247.8,-47.6,4.7,-33.8,-45.1,113.6,-424.2,-519.8,-36.4,-62.2,108.2,29.4,-4.1,-51.7,-45.8,207.8,157.6,-14.7,0.2,-34.1,-27.7,-227.9,-158,-29.8,-298.9,-81.4,-25.6,Upgrade
Dividends Paid,-282.2,-275,-276.2,-277,-279.2,-247.9,-948.9,-252.8,-252.3,-210.1,-210,-210.5,-215.2,-183.5,-182.6,-183.2,-184.6,-172,-173.6,-173.9,-174.8,-142.3,-140.4,-139.5,-140.9,-134.2,-135,-135.7,-135.9,-131.8,-132.7,-659.1,-135.4,-114.9,-115.5,-115.9,-115.8,-99.6,-99.4,-99,Upgrade
Share Issuance / Repurchase,-0.2,-171.9,-211.5,-187.6,-315,-760.3,-173.1,-48.4,-238.3,-115.7,-109.2,-119.9,-853.2,-162.8,-135.7,-136.6,-187.4,-588.6,-69.5,-112.4,-245.1,56.9,58.6,-108.3,-264.2,-113.7,-252.3,1.1,-185.7,-154.8,-447.7,-230.7,-81.1,-99.2,-213.7,-8.3,-9.1,17,-3.8,20.7,Upgrade
Other Financing Activities,138.2,-13.3,2,-22.3,-49.9,-89.5,-276.4,116,183.1,258.8,211,11.6,76.1,136.6,196.8,124.3,66,-15.8,168.2,140.2,177.8,276.3,287.6,166.6,551.1,116.8,258.2,269.2,270.8,-,-16.6,5.5,11.1,-24.4,6.8,8.7,8.9,11.3,-8.4,5.4,Upgrade
Financing Cash Flow,-144.2,-460.2,-485.7,-486.9,-644.1,"-1,097.7","-1,398.4",-185.2,-307.5,-67,-108.2,-318.8,-992.3,-209.7,-121.5,-195.5,-306,-776.4,-74.9,-146.1,-242.1,190.9,205.8,-81.2,146,-131.1,-129.1,134.6,-50.8,-286.6,-597,-884.3,-205.4,-238.5,-322.4,-115.5,-116,-71.3,-111.6,-72.9,Upgrade
Net Cash Flow,311.5,-569.7,257.2,102.6,460.4,"-1,885.9",-60.9,657.2,657.3,-49.7,123.3,502.8,-178.2,-435.8,381,179.6,238.2,-701,600,-169.9,-239.6,29.6,360.3,-15.1,360.5,-216.8,104.7,-17.8,228.1,7.9,-104.8,-541.2,304.3,-138.4,-59.8,-35,341.3,-295.3,237.4,170,Upgrade
Free Cash Flow,451,-195.6,713.2,555.7,"1,048.5",300.9,"1,231.8",744.3,935.9,-57.2,226.1,793.7,741.7,-33.7,497.5,323.3,531,86.5,514.2,366.4,484.3,-180.3,167.1,-85,141.6,-133.5,249.1,-130.7,37.3,100.2,472.2,304.3,502.5,84.2,467.6,204.2,461.7,43.7,397.3,249.8,Upgrade
Free Cash Flow Growth,-56.99%,-,-42.10%,-25.34%,12.03%,-,444.80%,-6.22%,26.18%,-,-54.55%,145.50%,39.68%,-,-3.25%,-11.76%,9.64%,-,207.72%,-,242.02%,-,-32.92%,-,279.62%,-,-47.25%,-,-92.58%,19.00%,0.98%,49.02%,8.84%,92.68%,17.69%,-18.25%,5.75%,112.14%,14.36%,18.56%,Upgrade
Free Cash Flow Margin,29.33%,-12.83%,44.91%,36.73%,56.28%,15.34%,63.04%,38.58%,51.23%,-3.30%,14.17%,56.08%,50.71%,-2.29%,34.87%,23.17%,40.01%,6.63%,36.87%,27.24%,36.47%,-13.89%,13.49%,-7.17%,12.50%,-11.58%,22.79%,-12.51%,3.75%,9.52%,45.01%,28.38%,48.93%,8.24%,45.81%,20.75%,48.37%,4.70%,44.92%,29.24%,Upgrade
Free Cash Flow Per Share,2.01,-0.88,3.16,2.44,4.60,1.34,5.43,3.28,4.11,-0.25,1.00,3.49,3.14,-0.14,2.11,1.37,2.25,0.36,2.11,1.51,1.98,-0.74,0.69,-0.35,0.58,-0.55,1.00,-0.53,0.15,0.40,1.84,1.17,1.93,0.33,1.78,0.78,1.76,0.17,1.53,0.96,Upgrade
