Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+27 Quarters
Net Income,11.71,14.14,16.98,15.87,14.13,16.1,16.08,19.79,18.68,13.06,8.58,10.79,4.55,10.12,13.14,8.2,8.77,9.95,9.08,10.61,10.45,-1.72,8.13,8.41,9.95,8.2,7.29,6.99,3.66,5.56,4.68,4.3,5,4.88,4.73,5.44,5.22,4.96,5.1,4.3,Upgrade
Depreciation & Amortization,2.11,2.09,2.07,2.15,2.13,2.14,2.13,2.11,2.1,2.26,2.55,1.98,1.91,3.04,1.99,1.98,1.9,0.84,0.81,0.84,0.85,0.87,0.88,0.92,0.94,1.32,0.88,0.95,0.89,1.02,0.84,0.86,0.87,2.2,0,0.93,0.93,1.38,0.93,0.9,Upgrade
Share-Based Compensation,1.11,1.56,0.88,0.85,0.85,1.5,0.74,0.75,0.66,0.91,0.65,0.76,0.89,1.33,0.91,1.57,1.76,2.16,1.89,1.85,1.88,2.28,2.07,2.13,2.21,2.42,1.99,2.43,2.71,2.8,2.59,2.09,1.41,1.79,1.53,0.67,0.66,1.57,1.19,1.17,Upgrade
Other Operating Activities,2.83,7.18,-1.95,1.91,2.5,1.62,-0.54,-17.87,-1.24,9.56,-8.48,0.64,4.6,2.74,1.82,-5.32,-2.8,-2.28,4.31,-0.87,0.43,7.76,3.25,-1.16,-3.3,2.12,1.2,-3.82,-1.52,-1.7,2.09,-2.96,2.86,-0.44,1.5,-4.31,-0.01,0.66,0.18,-5.36,Upgrade
Operating Cash Flow,17.75,24.97,17.98,20.79,19.6,21.36,18.42,4.79,20.2,25.8,3.3,14.17,11.95,17.24,17.86,6.43,9.63,10.67,16.08,12.44,13.6,9.2,14.33,10.3,9.8,14.06,11.36,6.54,5.74,7.68,10.2,4.29,10.14,8.43,7.76,2.73,6.8,8.57,7.41,1,Upgrade
Operating Cash Flow Growth,-9.42%,16.92%,-2.38%,333.95%,-2.97%,-17.22%,458.54%,-66.20%,69.04%,49.68%,-81.54%,120.35%,24.09%,61.53%,11.04%,-48.29%,-29.21%,16.00%,12.21%,20.74%,38.87%,-34.59%,26.13%,57.47%,70.79%,83.04%,11.41%,52.36%,-43.43%,-8.84%,31.43%,57.54%,49.12%,-1.65%,4.78%,171.68%,-47.83%,2.84%,59.11%,-,Upgrade
Capital Expenditures,-0.74,-0.35,-0.51,-1.2,-0.37,-0.35,-0.27,-0.73,-0.29,-1.48,-0.35,-0.42,-0.81,-0.95,-1.04,-1.26,-0.38,-0.29,-0.9,-0.53,-0.31,-1.02,-0.4,-0.53,-0.11,-0.23,-0.25,-0.25,-0.16,0.3,0.08,0.05,-0.31,-0.49,0.09,-0.17,0.18,0.26,-0.36,-0.84,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,0,72.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.48,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Change in Investments,50.98,41.53,-83.24,-160.62,-76.98,-121.6,6.49,229.74,-29.01,-204.36,26.71,-48.46,21.65,-171.13,-23.95,-239.8,-89.22,-99.94,-101.59,-132.1,-70.87,-38.94,-97,-16.57,-38.79,-14.57,-69.9,-117.37,49.64,-57.72,-25.54,-114.17,-14.3,-84.57,-205.43,-17.62,11.09,-15.62,41,70.31,Upgrade
Other Investing Activities,-,-,-,-,1.53,-,-,1.02,-,-,-,2.71,0,-,5,-,-,-0.85,0.85,0.17,-,0,0.79,2.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-12.66,-16,Upgrade
Investing Cash Flow,50.24,41.18,-83.75,-161.81,-75.82,-121.95,6.22,230.02,-29.3,-205.84,99.23,-46.16,20.84,-172.08,-19.99,-241.06,-89.6,-101.07,-101.65,-132.46,-71.18,-39.96,-96.61,-15.06,-38.9,-14.79,-70.16,-117.62,104.95,-57.43,-25.47,-114.12,-14.61,-85.06,-205.34,-17.79,11.27,-15.35,27.98,53.47,Upgrade
Dividends Paid,-5.91,-5.92,-5.98,-6.13,-6.1,-6.15,-6.31,-6.39,-5.45,-5.57,-5.59,-5.17,-5.15,-5.13,-5.14,-5.2,-4.73,-4.69,-4.69,-4.65,-4.64,-4.61,-3.69,-3.68,-3.67,-3.63,-3.63,-3.64,-3.18,-2.97,-2.99,-3.07,-3.15,-3.2,-3.1,-3.29,-3.3,-3.29,-3.3,-17,Upgrade
Share Issuance / Repurchase,-16.18,-7.19,-11.28,-2.74,-8.01,-5.2,-21.69,-13.7,-9.32,-10.3,0,-0.11,0.18,0.08,-1.09,-10.03,1,0.17,0.42,0.77,0.73,0,0.01,0,0.09,-2.2,0.02,0.1,0,-0.2,-5.8,-24.96,-17.33,-31.17,-31.39,-37.35,-38.59,-0.35,-3.28,0,Upgrade
Debt Issued / Paid,369.98,176.04,57.31,9.48,-18.76,1.36,-49.23,-121.67,4.73,-22.77,-1.92,-102.65,-138.25,167.14,-6.01,285.96,3.07,-31.29,-84.15,67.87,-11.87,-111.61,81.97,5.23,25.22,-20.83,15.46,-1.25,-79.05,49.4,-69.19,-81.42,-116.26,10.71,233.57,34.19,31.22,-22.1,80.85,12.56,Upgrade
Other Financing Activities,-302.72,-253.94,-13.84,115.14,133.53,27.95,33.11,-27.45,59.17,-44.61,144.91,136.11,77.31,70.92,37.12,-75.01,88.69,145.24,173.99,62.21,68.1,101.58,56.93,2.2,-37.32,87.34,22.56,61.73,34.34,-30.62,103.45,201.97,157.59,110.14,29.58,-3.83,-7.53,0.1,-41.37,-90.6,Upgrade
Financing Cash Flow,45.17,-91.01,26.21,115.75,100.67,17.97,-44.12,-169.2,49.13,-83.25,137.41,28.19,-65.91,233.01,24.88,195.71,88.03,109.43,85.57,126.18,52.31,-14.64,135.22,3.75,-15.68,60.68,34.41,56.95,-47.89,15.61,25.47,92.53,20.85,86.47,228.67,-10.27,-18.19,-25.63,32.91,-95.04,Upgrade
Net Cash Flow,113.15,-24.87,-39.57,-25.28,44.45,-82.63,-19.49,65.61,40.03,-263.3,239.94,-3.8,-33.12,78.17,22.75,-38.92,8.06,19.03,0,6.16,-5.27,-45.4,52.94,-1.01,-44.78,59.95,-24.39,-54.13,62.8,-34.14,10.2,-17.3,16.37,9.84,31.08,-25.33,-0.12,-32.41,68.3,-40.57,Upgrade
Free Cash Flow,17.01,24.62,17.46,19.59,19.23,21.01,18.15,4.06,19.91,24.31,2.94,13.75,11.14,16.29,16.82,5.17,9.25,10.39,15.18,11.9,13.3,8.18,13.93,9.77,9.68,13.84,11.11,6.29,5.57,7.98,10.27,4.35,9.83,7.94,7.85,2.56,6.98,8.83,7.04,0.16,Upgrade
Free Cash Flow Growth,-11.55%,17.17%,-3.77%,382.75%,-3.38%,-13.58%,516.41%,-70.50%,78.63%,49.26%,-82.49%,165.98%,20.44%,56.86%,10.79%,-56.55%,-30.41%,27.02%,8.97%,21.82%,37.29%,-40.91%,25.37%,55.25%,73.74%,73.44%,8.14%,44.83%,-43.30%,0.53%,30.93%,69.73%,40.91%,-10.14%,11.42%,1490.06%,-39.73%,26.30%,64.71%,-,Upgrade
Free Cash Flow Margin,45.53%,59.56%,41.98%,48.13%,50.38%,49.32%,44.05%,8.58%,44.05%,62.88%,8.30%,42.26%,50.98%,51.07%,48.25%,17.69%,30.25%,37.04%,51.88%,40.28%,44.44%,26.93%,47.25%,33.88%,31.80%,47.64%,39.06%,22.35%,20.58%,33.99%,46.62%,19.56%,44.91%,36.49%,38.29%,12.16%,33.43%,42.29%,33.39%,0.80%,Upgrade
Free Cash Flow Per Share,0.36,0.53,0.36,0.40,0.39,0.43,0.36,0.08,0.39,0.50,0.06,0.28,0.23,0.35,0.34,0.10,0.19,0.22,0.31,0.24,0.27,0.18,0.28,0.20,0.20,0.31,0.23,0.13,0.12,0.19,0.22,0.09,0.21,0.16,0.15,0.05,0.13,0.16,0.12,0.00,Upgrade
