Metrics,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,+64 Quarters
Net Income,162.88,132.35,136.41,132.51,149.77,130.29,150.54,148.42,120.51,109.25,50.27,11.87,100.81,103.89,110.5,110.71,115.03,74.18,114.75,113.14,146.16,96.01,90.53,89.19,87.79,76.03,54.47,51.69,51.46,46.13,44.78,39.89,34.75,32.09,26.49,25.28,24.4,22.35,20.39,20,Upgrade
Depreciation & Amortization,10.84,10.88,11.11,11.16,11,10.73,10.62,10.78,11.12,11.04,10.83,10.79,10.67,10.61,10.61,10.62,8.82,8.76,8.9,8.96,8.65,8.55,8.47,8.4,8.36,7.05,4.78,4.84,5.28,4.38,4.08,3.73,3.55,3.68,3.08,2.67,2.76,2.28,2.5,2.46,Upgrade
Share-Based Compensation,3.53,3.48,2.33,3.87,3.97,3.78,4.58,3.68,3,4,3.88,3.98,3.59,3.98,3.89,2.72,3.5,3.48,3.41,3.74,3.15,0.91,4.56,3.71,2.8,2.83,3.11,2.02,1.99,1.99,2.32,1.9,1.27,1.35,1.68,1.37,1.25,0.99,1.25,0.99,Upgrade
Other Operating Activities,-3.79,105.9,13.46,28.04,1.98,-31.73,-61.17,-4.55,22.75,15.21,87.82,75.63,-22.4,6.47,-57.47,15.47,220.71,46.58,-25.57,-3.08,-62.13,-17.56,-44.84,40.73,-17.26,6.08,-39.43,-13.23,65.31,-20.27,-52.01,0.23,-26.46,-8.99,-29.37,-11.12,-21.09,-16.32,-21.95,7.89,Upgrade
Operating Cash Flow,173.46,252.61,163.3,175.58,166.72,113.06,104.57,158.32,157.39,139.5,152.79,102.27,92.66,124.95,67.52,139.51,348.06,133,101.49,122.76,95.83,87.9,58.72,142.03,81.69,91.99,22.94,45.32,124.03,32.22,-0.82,45.75,13.12,28.14,1.87,18.2,7.32,9.3,2.2,31.35,Upgrade
Operating Cash Flow Growth,4.05%,123.42%,56.16%,10.91%,5.93%,-18.95%,-31.56%,54.81%,69.85%,11.65%,126.28%,-26.70%,-73.38%,-6.05%,-33.47%,13.65%,263.22%,51.30%,72.85%,-13.57%,17.31%,-4.44%,156.00%,213.43%,-34.14%,185.47%,-,-0.96%,845.46%,14.50%,-,151.44%,79.31%,202.48%,-14.72%,-41.95%,-,-,-,-,Upgrade
Capital Expenditures,-6.13,-10.75,-3.91,-9.06,-10.39,-3.23,-13.92,-6.38,-8.52,-8.73,-15.56,-16.79,-20.32,-27.53,-23.29,-27.56,-34.57,-19.86,-14.26,-18.06,-7.55,-8.17,-15.68,-7.47,-10.72,-19.13,-8.74,-6.58,-4.83,-2.26,-5.72,-4,-7.72,-5.77,-1.15,-3.43,-2.29,-1.88,-1.82,-4.12,Upgrade
Acquisitions,0,0,0,-21.35,0,0,0,-102.06,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7,-3.79,0,0,203.7,0,0,0,25.58,0,274.24,0,0,41.26,80.66,0,56.32,-0.03,0,Upgrade
Change in Investments,-232.43,-44.02,"-1,003.37",-821.66,"-1,485.09",-922.16,"-2,389.48","-2,376",-690.91,"-1,027.77","-1,401.52",-812.6,-180.01,-124.42,-239.42,-133.04,-452.71,-358.74,-284.22,-299.12,-870.84,-337.18,-858.99,-54.11,-307.09,-175.96,-214.15,-138.21,-245.97,-54.74,-71.88,-80.59,-44.84,-55.72,-81.8,-33.73,-31.9,-69.54,-49.22,-78.86,Upgrade
Other Investing Activities,-977.91,-721.73,"1,163.82",258.26,"1,348.69","1,727.63","2,129.85","2,228.3",784.36,813.49,-174.66,-413.04,522.21,-5.94,460.5,-80.55,-110.07,275.81,80.31,-290.98,-162.79,-69.43,-79.72,-153,-296.74,-80.1,-381.67,-848.85,-551.04,-462.25,-188.98,37.73,-94.32,-201.97,-115.55,-5.06,38.91,98.03,-147.02,118.29,Upgrade
Investing Cash Flow,"-1,216.48",-776.5,156.55,-593.81,-146.79,802.24,-273.56,-256.14,84.94,-223.01,"-1,591.75","-1,242.43",321.88,-157.9,197.79,-241.15,-597.35,-102.79,-218.17,-608.15,"-1,041.18",-416.47,-958.17,-214.57,-614.55,-71.5,-604.56,-993.64,-801.84,-493.67,-266.57,227.37,-146.87,-263.45,-157.23,38.43,4.73,82.93,-198.09,35.31,Upgrade
Dividends Paid,-42.96,-42.09,-41.76,-42.05,-37.33,-36.97,-36.32,-35.89,-35.57,-35.25,-34.92,-33.53,-32.24,-30.96,-29.64,-28.28,-27.01,-25.72,-25.08,-24.41,-23.71,-23.08,-21.28,-20.66,-19.99,-14.52,-14.06,-13.6,-12.8,-12.15,-11.71,-10.41,-9.96,-9.56,-8.5,-8.11,-7.71,-6.73,-6.01,-5.29,Upgrade
Share Repurchases,-23.4,-47.75,-147.43,-136.96,-156.45,-37,-0.01,-1.97,0,0,0,-1.85,0,-0.03,0,-1.65,0,0,-0.04,-3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Other Financing Activities,"1,200.2",273.61,-890.87,-124.7,132.28,-557.08,-586.78,-45.58,252.81,406.78,"1,772.21","1,023.81",83.51,355.26,-104.81,445.3,179.2,-202.08,94.2,698.56,352.14,584.91,816.02,155.61,449.69,157.03,779.44,"1,493.7",499.98,240.34,365.22,15.87,181.84,246.26,86.2,-56.14,67.18,-21.94,100.22,-106.76,Upgrade
Financing Cash Flow,"1,180.64",279.27,-785.21,-29.79,251.4,-557.05,-623.1,-79.5,217.24,371.53,"1,737.29",992.13,51.27,324.33,-134.45,418.66,152.19,-227.8,69.16,677.88,328.43,561.83,794.74,134.95,429.7,142.51,765.38,"1,480.1",487.18,228.18,353.5,5.46,171.87,236.7,77.7,-64.25,59.48,-28.67,94.21,-112.05,Upgrade
Net Cash Flow,137.63,-244.62,-465.36,-448.02,271.33,358.25,-792.09,-177.33,459.57,288.03,298.34,-148.03,465.81,291.38,130.87,317.03,-97.09,-197.59,-47.52,192.49,-616.92,233.26,-104.71,62.41,-103.16,163,183.77,531.77,-190.64,-233.27,86.11,278.58,38.12,1.4,-77.66,-7.62,71.52,63.57,-101.68,-45.39,Upgrade
Free Cash Flow,167.33,241.86,159.39,166.52,156.33,109.84,90.65,151.93,148.87,130.77,137.23,85.47,72.34,97.42,44.24,111.95,313.49,113.14,87.23,104.7,88.28,79.74,43.04,134.57,70.97,72.86,14.2,38.73,119.2,29.97,-6.54,41.75,5.4,22.38,0.72,14.76,5.03,7.43,0.38,27.22,Upgrade
Free Cash Flow Growth,7.04%,120.19%,75.84%,9.60%,5.01%,-16.01%,-33.95%,77.76%,105.79%,34.23%,210.21%,-23.65%,-76.92%,-13.89%,-49.29%,6.93%,255.12%,41.89%,102.70%,-22.20%,24.38%,9.44%,203.16%,247.42%,-40.46%,143.14%,-,-7.22%,2106.16%,33.91%,-,182.79%,7.52%,201.25%,90.72%,-45.77%,-,-,-,-,Upgrade
Free Cash Flow Margin,46.75%,75.14%,54.91%,59.69%,53.20%,40.43%,34.02%,57.34%,56.33%,52.58%,58.07%,36.28%,29.71%,39.99%,17.76%,45.14%,123.27%,46.64%,34.61%,42.85%,36.54%,33.25%,18.66%,61.90%,31.96%,36.24%,10.12%,29.69%,88.20%,25.70%,-5.66%,37.24%,5.10%,24.25%,0.89%,21.90%,7.01%,11.18%,0.61%,45.75%,Upgrade
Free Cash Flow Per Share,1.41,2.04,1.32,1.34,1.21,0.85,0.70,1.17,1.15,1.01,1.06,0.66,0.56,0.76,0.34,0.87,2.43,0.88,0.68,0.81,0.69,0.62,0.35,1.10,0.58,0.63,0.16,0.43,1.34,0.34,-0.08,0.50,0.07,0.28,0.01,0.20,0.07,0.10,0.01,0.39,Upgrade
