Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+18 Quarters
Net Income,45.9,54,2,109,97.9,260,445,302,234,279.86,182.28,170.66,63.2,223.59,187.18,186.66,109.58,91.65,151.48,155.14,76.23,221.13,21.38,122.26,58.28,81.02,107.32,102.15,52.5,81.57,75.54,93.35,37.63,80.51,80.71,50.59,21.72,51.63,63.89,34.67,Upgrade
Depreciation & Amortization,45.5,43,41,42,41,40,39,41,38,38.35,38.23,40.98,31.45,31.46,31.72,32.88,32.93,33.39,31.73,31.06,29.75,31.76,36,30.15,30.15,28.14,24.49,23.99,22.42,22.21,21.07,21.46,20.85,21.72,24.13,19.78,19.97,19.78,18.55,18.19,Upgrade
Share-Based Compensation,23,7,8,9,43.3,7,7,9,31,8,8.4,9.69,25.9,7.09,7.56,7.76,19.6,6.77,7.24,7.63,19.51,6.2,6.62,7.55,17.03,5.81,6.07,5.58,13.25,3.05,4.62,1.88,5.27,2.53,3.22,1.33,5.36,3.29,4.14,2.92,Upgrade
Other Operating Activities,-206.7,143,253,29,-143.9,37,-92,-99,-79,77.75,84.19,122.47,-96.4,39.18,84.12,39.34,-127.64,176.49,40.31,17.11,-82.32,-82.48,156.92,68.59,-99.4,122.22,-32.05,71.04,-144.54,92.31,84.02,116.57,-130.07,89.7,13.23,77.81,-151.68,57.94,0.81,153.52,Upgrade
Operating Cash Flow,-92.3,247,304,189,38.3,344,399,253,224,403.96,313.1,343.8,24.15,301.32,310.57,266.64,34.47,308.3,230.76,210.93,43.17,176.61,220.92,228.54,6.06,237.2,105.83,202.76,-56.37,199.13,185.25,233.26,-66.32,194.47,121.28,149.51,-104.62,132.64,87.4,209.31,Upgrade
Operating Cash Flow Growth,-,-28.20%,-23.81%,-25.30%,-82.90%,-14.84%,27.44%,-26.41%,827.38%,34.06%,0.81%,28.94%,-29.93%,-2.27%,34.59%,26.41%,-20.15%,74.57%,4.45%,-7.71%,612.33%,-25.54%,108.75%,12.72%,-,19.12%,-42.87%,-13.08%,-,2.40%,52.75%,56.01%,-,46.61%,38.76%,-28.57%,-,-25.56%,-40.62%,86.70%,Upgrade
Capital Expenditures,-63,-71,-64,-75,-43,-45,-43,-27,-28,-22.35,-33.54,-29.04,-15.07,-27.95,-24.21,-26.47,-27.37,-29.89,-31.55,-32.77,-21.33,-31.05,-32.64,-30.65,-29.9,-28.53,-42.37,-31.09,-21.06,-31.69,-29.68,-17.55,-27.68,-32.92,-12.2,-18.89,-21.16,-25.72,-21.81,-19.89,Upgrade
Acquisitions,-4.9,0,-75,-194,-9.2,-126,-57,-4,0,-5.98,-0.79,44.8,-431.03,76.67,-14.95,-6.5,-75.23,-6.62,0,-49.27,-24.48,-0.15,-79.06,-4.18,0.25,-33.55,-54.74,-17.73,-0.7,-0.02,-0.73,-0.07,-25.86,-0.41,3.44,-0.5,-165.86,-5.19,-0.5,-0.15,Upgrade
Change in Investments,493.5,-66,81,182,-56.4,-392,"-1,238",-698,-733,-279.91,-355.8,-28.25,-247.04,-75.38,-12.45,-44.14,-189.04,-163.8,-415.23,-197.22,-242.87,34.82,34.85,-258.48,5.1,-131.54,-48.47,-201.23,-1.39,-92.47,-152.86,-153.41,-443.48,-319.64,-259.26,-37.36,20.02,-99.17,-163.79,-147.31,Upgrade
Other Investing Activities,1.3,-3,-4,1,2,-1,41,-24,-18,-11.12,-,-0.18,0.3,-0.29,-6.13,0.39,1.04,-5.58,-,-,-,1.36,0.45,1.27,0.84,-0.55,0.45,2.95,-0.6,0.61,-4.04,2.73,1.78,2.93,3.73,0.46,0.91,6.44,-,-,Upgrade
