Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+49 Quarters
Net Income,12.71,14.88,12.01,4.41,9.13,18,25.63,16.86,13.71,14.36,10.57,12.2,1.53,13.41,11.42,13.2,16.93,4.81,15.21,14.37,12.99,11.89,12.7,12.64,12.76,13.65,13.43,9.71,9.27,11.66,6.73,9.18,9.51,12.55,6.35,6.93,5.75,6.75,5.36,4.71,Upgrade
Depreciation & Amortization,0.33,0.33,0.33,0.35,0.36,0.35,0.35,0.36,0.22,0.24,0.24,0.24,0.27,0.27,0.32,0.29,0.28,0.29,0.29,0.29,0.29,0.23,0.23,0.21,0.22,0.22,0.16,0.17,0.16,0.17,0.17,0.17,0.11,0.09,0.07,0.07,0.08,0.07,0.07,0.09,Upgrade
Share-Based Compensation,2.9,2.62,2.79,2.92,2.33,2.06,2.08,1.79,1.48,2.01,2.09,1.2,2.43,2.36,2.13,2.44,2.15,2.42,2.39,2.23,1.85,2.32,2.18,2.08,2,1.25,1.86,1.99,-3.16,1.32,1.88,1.83,0.63,1.24,1.72,1.62,1.76,2.07,1.46,1.52,Upgrade
Other Operating Activities,-29.72,5.46,0.59,6.46,-25.5,-9.42,-15.57,-0.52,-31.07,4.95,3.6,6.06,-2.24,0.85,-2.61,-3.19,-3.29,10.98,-0.92,-5.4,-33.95,5.87,3.8,-0.48,-7.72,-3.2,-24.87,9.73,-10.29,3.05,9.93,3.81,-8.12,3.3,7.64,7.36,-13.91,4.2,7.23,3.22,Upgrade
Operating Cash Flow,-13.78,23.29,15.73,14.14,-13.68,10.99,12.49,18.49,-15.66,21.57,16.5,19.71,1.99,16.89,11.26,12.73,16.08,18.5,16.97,11.49,-18.82,20.32,18.9,14.45,7.25,11.92,-9.42,21.6,-4.03,16.2,18.72,14.99,2.13,17.18,15.78,15.99,-6.33,13.09,14.13,9.54,Upgrade
Operating Cash Flow Growth,-,111.88%,25.88%,-23.49%,-,-49.04%,-24.30%,-6.19%,-,27.67%,46.55%,54.79%,-87.62%,-8.67%,-33.63%,10.84%,-,-8.94%,-10.21%,-20.53%,-,70.50%,-,-33.09%,-,-26.44%,-,44.10%,-,-5.73%,18.60%,-6.22%,-,31.30%,11.72%,67.66%,-,38.99%,59.67%,5.39%,Upgrade
Capital Expenditures,-0.01,-0.08,0,0,-0.02,-0.08,-0.37,-0.25,-0.41,-0.72,-0.87,-0.75,-0.12,-0.1,-0.48,-0.04,-0.09,-0.08,-0.11,-0.45,-0.14,-0.6,-0.38,-0.06,-0.07,-0.14,-0.09,-0.14,-0.11,-0.3,-0.53,-0.16,-0.57,-0.83,-0.6,-0.02,-0.06,-0.12,-0.07,-0.03,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Change in Investments,-0.87,-2.35,6.99,-0.36,1.86,27.88,8.35,-9.87,2,-1.57,-0.36,0.52,12.26,2,2.53,8.91,-1.88,-0.91,-0.79,0.22,-2,-6.82,-0.95,-4.74,-4.94,-7.66,0.87,0.01,0.37,0.13,-2.91,-3.26,-4.29,-9.88,0,0,-15.31,4.05,0,-2,Upgrade
Investing Cash Flow,-0.89,-2.43,6.99,-0.36,1.83,27.81,7.99,-10.12,1.59,-2.28,-1.23,-0.23,12.15,1.9,2.06,8.87,-1.97,-0.99,-0.9,-0.23,-2.14,-7.42,-1.33,-4.8,-5,-7.8,1.94,-0.13,0.26,-0.17,-3.44,-3.41,-4.86,-10.7,-0.6,-0.02,-15.36,3.93,-0.07,-2.03,Upgrade
Dividends Paid,-4.58,-16.58,-4.59,-4.71,-4.82,-63.43,-3.19,-3.2,-3.15,-37.98,0,0,0,-30.28,0,0,0,-28.09,0,0,0,-24.28,0,0,0,-20.47,0,0,0,-17.03,0,0,0,-13.25,0,0,0,-9.77,0,0,Upgrade
Share Issuance / Repurchase,-4.3,-3.02,-13.9,-12.33,-8.95,-0.16,-5.54,0.04,-1.55,0,-6.66,-2.8,-9.18,-15.51,-7.58,-7.75,-7.91,-7.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Other Financing Activities,0.68,-1.25,0.46,2.98,3.84,6.76,-0.93,2.36,0.48,-0.59,-2.2,-2.65,-0.82,2.06,0.1,6.28,1.52,1.62,6.32,8.17,3.16,-1.91,1.82,1.53,-0.12,9.88,0.39,-0.06,-4.37,0.38,-0.19,-0.07,-1.55,0.1,0.02,0.01,-0.15,-0.54,-0.51,-0.06,Upgrade
Financing Cash Flow,-8.19,-20.86,-18.02,-14.06,-9.93,-56.83,-9.66,-0.8,-4.22,-38.56,-8.86,-5.45,-10,-43.73,-7.48,-1.47,-6.39,-33.7,6.32,8.17,3.16,-26.19,1.82,1.53,-0.12,-10.58,0.39,-0.06,-4.37,-16.65,-0.19,-0.07,-1.55,-13.14,0.02,0.01,-0.15,-10.3,-0.51,-0.06,Upgrade
Net Cash Flow,-22.86,0.01,4.69,-0.28,-21.77,-18.03,10.82,7.57,-18.29,-19.28,6.41,14.03,4.14,-24.94,5.84,20.13,7.72,-16.19,22.39,19.43,-17.8,-13.29,19.39,11.19,2.13,-6.47,-7.08,21.41,-8.14,-0.62,15.09,11.51,-4.28,-6.67,15.21,15.97,-21.84,6.71,13.55,7.45,Upgrade
Free Cash Flow,-13.79,23.21,15.73,14.14,-13.7,10.92,12.13,18.24,-16.07,20.85,15.63,18.96,1.88,16.8,10.78,12.69,15.99,18.42,16.86,11.04,-18.97,19.72,18.52,14.39,7.18,11.77,-9.51,21.46,-4.13,15.9,18.19,14.83,1.56,16.35,15.18,15.96,-6.39,12.96,14.06,9.51,Upgrade
Free Cash Flow Growth,-,112.62%,29.69%,-22.45%,-,-47.65%,-22.44%,-3.80%,-,24.15%,44.98%,49.38%,-88.27%,-8.80%,-36.05%,14.98%,-,-6.60%,-8.94%,-23.31%,-,67.53%,-,-32.94%,-,-25.95%,-,44.66%,-,-2.80%,19.80%,-7.07%,-,26.15%,8.02%,67.92%,-,38.17%,61.33%,5.29%,Upgrade
Free Cash Flow Margin,-40.58%,66.41%,41.10%,36.25%,-32.42%,25.36%,22.03%,40.47%,-41.20%,59.52%,50.15%,67.11%,5.88%,46.78%,31.17%,37.83%,49.07%,53.47%,45.00%,30.72%,-50.21%,52.10%,50.36%,40.49%,20.45%,29.40%,-28.88%,65.69%,-13.57%,49.21%,57.89%,47.27%,5.32%,57.44%,55.30%,62.75%,-27.54%,58.08%,67.52%,47.74%,Upgrade
Free Cash Flow Per Share,-4.56,7.70,5.11,4.49,-4.30,3.44,3.80,5.71,-5.09,6.59,4.88,5.89,0.57,4.99,3.16,3.65,4.58,5.24,4.78,3.14,-5.44,5.69,5.36,4.18,2.10,3.45,-2.79,6.29,-1.22,4.81,5.52,4.51,0.48,5.09,4.74,4.99,-2.02,4.10,4.45,2.93,Upgrade
