Metrics,2023-02-28,2022-11-30,2022-08-31,2022-05-31,2022-02-28,2021-11-30,2021-08-31,2021-05-31,2021-02-28,2020-11-30,2020-08-31,2020-05-31,2020-02-29,2019-11-30,2019-08-31,2019-05-31,2019-02-28,2018-11-30,2018-08-31,2018-05-31,2018-02-28,2017-11-30,2017-08-31,2017-05-31,2017-02-28,2016-11-30,2016-08-31,2016-05-31,2016-02-29,2015-11-30,2015-08-31,2015-05-31,2015-02-28,2014-11-30,2014-08-31,2014-05-31,2014-02-28,2013-11-30,2013-08-31,2013-05-31,+70 Quarters
Net Income,131.59,136.8,104.42,74.91,109.94,107.65,101.06,100.68,96.64,101.21,89.08,101.22,88.69,93.96,91.53,92.27,84.7,84.3,68.82,74.75,53.14,70.38,59.55,65.41,66.71,66.58,144.31,66.78,67.76,59.97,62.18,61.41,61.6,55.86,55.41,51.53,52.43,52.18,50.96,53.37,Upgrade
Depreciation & Amortization,36.11,35.69,36.6,38.11,26.67,28.33,26.9,27.95,26.49,25.99,27.04,24.95,23.72,25.09,16.52,14.89,14.81,14.24,14.44,14.48,14.09,14.29,14.52,13.12,10.63,10.02,9.83,9.96,9.82,8.44,7.12,8.01,8.01,8.22,8.58,8.41,8.68,8.76,8.84,8.93,Upgrade
Share-Based Compensation,15.33,12.18,15.4,14.67,15.54,10.4,11.71,11.03,11.01,11.32,8.21,10.34,8.21,9.81,8.27,8,7.71,8.44,8.28,7.82,7.94,7.48,12.78,6.46,3.74,0.87,2.48,4.88,6.84,-2.62,4.24,-6.11,-3.53,2.82,0.33,4.98,2.66,2.97,-2.23,0.45,Upgrade
Other Operating Activities,-18.35,-78.03,-5.07,64.28,-30.11,-73.46,45.31,0.66,6.52,-49.23,35.1,14.44,-20.95,-33.07,5.5,44.62,-7.98,-60.65,14.79,28.61,17.38,-31,13.36,7.26,-4.14,-26.36,-86.58,15.25,8.71,5.31,10.06,38.79,-16.51,4.27,6.99,30.08,-23.18,-5.77,18.61,33.84,Upgrade
Operating Cash Flow,164.68,106.64,151.35,191.97,122.03,72.92,184.98,140.31,140.66,89.28,159.43,150.95,99.67,95.79,121.81,159.77,99.23,46.32,106.33,125.65,92.55,61.14,100.22,92.25,76.95,51.11,70.04,96.88,93.14,71.09,83.6,102.1,49.57,71.17,71.3,95,40.59,58.14,76.18,96.59,Upgrade
Operating Cash Flow Growth,34.94%,46.24%,-18.18%,36.82%,-13.24%,-18.32%,16.03%,-7.05%,41.13%,-6.80%,30.88%,-5.52%,0.44%,106.80%,14.56%,27.15%,7.23%,-24.24%,6.10%,36.20%,20.28%,19.62%,43.09%,-4.77%,-17.39%,-28.10%,-16.22%,-5.12%,87.89%,-0.11%,17.25%,7.48%,22.13%,22.41%,-6.41%,-1.65%,-12.53%,14.82%,33.49%,26.36%,Upgrade
Capital Expenditures,-17.46,-17.96,-15.21,-15.4,-11.96,-8.58,-13.91,-18.66,-10.43,-18.33,-14.73,-11.01,-25.12,-26.78,-26.46,-11.42,-11.96,-9.53,-15.15,-6,-6.46,-5.91,-10.88,-7.94,-5.51,-12.54,-13.07,-8.23,-12.05,-14.39,-10.29,-3.63,-6.95,-4.81,-6.04,-3.67,-2.59,-5.44,-5.23,-4.2,Upgrade
Acquisitions,0,0,0,"-1,931.62",0,-50.02,-16.14,0,0,-41.92,0,0,0,0,0,0,0,0,-15,0,0,0,-1.24,-230.15,0,-71.69,154.32,0,0,-264.09,-1.2,-3.42,-30.13,0,0,0.3,-31.88,-15.29,0,0,Upgrade
Change in Investments,-1,-9.89,-0.2,-0.43,0,-0.25,-17.54,0,-1,1.93,2.55,-0.5,2.33,-0.36,-0.09,1.25,-0.1,2.22,-0.28,-0.12,-0.08,0.47,-0.78,-0.94,-8.45,2.8,-0.39,-0.4,-0.4,0.29,0.47,0,0,-4.9,-5.15,-0.33,-0.32,-0.3,-0.28,-0.31,Upgrade
Investing Cash Flow,-18.45,-27.85,-15.41,"-1,947.46",-11.96,-58.85,-47.59,-18.66,-11.43,-58.32,-12.19,-11.51,-22.79,-27.14,-26.56,-10.18,-12.06,-7.31,-30.42,-6.12,-6.55,-5.45,-12.9,-239.02,-13.96,-81.43,140.86,-8.64,-12.45,-278.18,-11.03,-7.05,-37.08,-9.72,-11.18,-3.71,-34.79,-21.03,-5.51,-4.51,Upgrade
Dividends Paid,-33.81,-33.67,-33.6,-30.89,-30.79,-30.66,-30.78,-28.96,-29.08,-29.1,-29,-27.08,-27.1,-27.26,-24.28,-27.33,-24.19,-24.25,-24.37,-21.63,-21.72,-21.68,-21.77,-19.56,-19.7,-19.87,-20.18,-17.91,-18.08,-18.05,-18.15,-16.12,-16.1,-16.18,-16.27,-14.73,-14.95,-15.06,-15.31,-13.41,Upgrade
Share Issuance / Repurchase,20.18,23.42,11.87,17.25,21.17,17.12,-75.28,-39.13,-60.96,-25.15,1.58,2.43,-40.41,-67.7,-33.95,-11.99,-16.62,-50.75,-54.01,-113.22,-55.55,-9.57,-38.33,-40.91,-63.53,-68.18,-146,-65.13,-64.53,-24.31,-58.99,-53.78,-28.77,-43.16,-49.32,-49.05,-78.73,-50.58,-110.58,10.65,Upgrade
Debt Issued / Paid,-125,-125,-125,"1,528.62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,209.56,0,65,0,0,0,264.99,0,0,34.97,0,0,0,0,0,0,0,Upgrade
Other Financing Activities,-0.79,-10.99,-2.6,-0.01,-0.31,-2.95,-1.89,-0.01,-0.24,-2.12,-1.94,-0.01,-1.59,-,-,-0.9,-,-,-0.5,1.78,-,0.44,0.1,0.8,2.26,5.51,4.88,2.52,1.72,9.08,5.02,12.18,9.29,2.46,5.14,1.83,2.84,2.14,10.37,4.99,Upgrade
Financing Cash Flow,-139.42,-146.23,-149.32,"1,514.97",-9.94,-16.48,-107.95,-68.1,-90.28,-56.38,-29.36,-24.66,-69.1,-94.96,-58.24,-40.22,-40.81,-75.01,-78.88,-133.07,-77.27,-30.81,-59.57,149.91,-80.97,-17.53,-161.3,-80.52,-80.89,231.7,-72.11,-57.72,-0.62,-56.88,-60.45,-61.95,-90.83,-63.5,-115.52,2.22,Upgrade
