Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+94 Quarters
Net Income,12.52,11.3,8.29,10.3,10.59,11.4,9.88,21.37,34.16,8.18,7.79,11.22,1.88,4.87,4.78,-0.6,4.83,5.13,4.53,4.34,3.93,3.3,4.59,4.03,3.46,3.1,1.75,2.2,1.81,1.74,1.87,2.17,1.75,1.58,1.64,0.54,0.44,1.39,0.32,0.21,Upgrade
Depreciation & Amortization,0.89,0.97,0.64,0.64,0.64,0.64,0.68,0.68,0.68,0.67,0.58,0.73,0.74,0.74,0.74,0.44,0.44,0.44,0.44,0.44,0.44,0.45,0.4,0.42,0.48,0.48,0.5,0.51,0.51,0.55,0.54,0.54,0.54,0.58,0.6,0.62,0.67,0.72,0.73,0.67,Upgrade
Share-Based Compensation,0.85,0.89,0.81,0.46,0.39,0.48,0.54,0.24,0.24,0.24,0.27,0.29,0.25,0.17,0.39,0.37,0.31,0.39,0.3,0.24,0.15,0.27,0.22,0.26,0.21,0.28,0.2,0.17,0.17,0.3,-0.02,0.2,0.21,0.16,0.14,0.07,0.14,0.15,0.32,0.19,Upgrade
Other Operating Activities,16.57,-0.07,-6.83,-4.3,-15.33,9.16,-5.67,126.66,-175.93,-8.38,-9.09,-11.1,-1.66,6.05,-3.78,4.99,2.24,3.84,-9.3,6.8,2.11,1.65,-9.87,21.59,-0.05,0.36,-3.07,1.24,0.43,-3.49,-3.42,-10.14,0.29,-0.43,-1.56,-2.66,-3.39,-7.27,1.66,-0.36,Upgrade
Operating Cash Flow,30.83,13.09,2.9,7.1,-3.71,21.68,5.43,148.95,-140.86,0.7,-0.45,1.15,1.22,11.82,2.12,5.2,7.81,9.79,-4.02,11.82,6.63,5.68,-4.67,26.29,4.09,4.22,-0.61,4.11,2.91,-0.9,-1.03,-7.24,2.79,1.89,0.81,-1.42,-2.14,-5.01,3.04,0.7,Upgrade
Operating Cash Flow Growth,-,-39.65%,-46.47%,-95.23%,-,3011.05%,-,12885.61%,-,-94.10%,-,-77.93%,-84.45%,20.76%,-,-56.03%,17.83%,72.49%,-,-55.05%,62.14%,34.38%,-,539.01%,40.32%,-,-,-,4.41%,-,-,-,-,-,-73.18%,-,-,-,-,-,Upgrade
Capital Expenditures,-0.54,-1.7,-0.22,-0.75,-0.16,-0.06,-0.08,-0.04,-0.05,-0.9,-0.28,-0.49,-0.16,-0.24,-0.27,-0.11,-0,-0.13,-0.06,-0.16,-0.03,-0.17,-0.63,-0.27,-0.19,-0.18,-0.05,-0.11,-0.05,-0.42,-0.62,-0.86,-0.15,-0.13,-0.11,-0.38,-0.11,-0.31,-0.28,-0.54,Upgrade
Change in Investments,-6.27,-12.29,-22.38,-16.49,-6.63,-6.85,-6.98,-23.43,-13.31,-17.37,-35.81,-13.17,-7.28,-19.44,-1.44,-11.54,-13.41,-13.52,-33.67,-23.8,-13.94,-20.11,-2.07,-1.99,-12.56,-2.45,-23.74,-39.23,-20.49,-21.14,-10.81,-2.99,-2.64,-2.79,-2.99,-13.4,-62.77,-20.67,-9.58,-3.75,Upgrade
Other Investing Activities,-0.43,"-1,032.06",-140.65,-52.52,-41.59,-95.38,-21.47,-28.8,86.82,-43.21,103.82,61.68,-14.15,-49.68,46.14,1.43,-10,-34.16,25.79,-30.89,-26.24,11.35,23.08,-48.37,34.17,-39.66,1.61,35.98,18.25,-29.68,0.67,-20.8,3.66,-24.57,-16.51,14.58,54.97,7.91,-34.79,-44.6,Upgrade
Investing Cash Flow,-7.24,"-1,046.04",-163.25,-69.76,-48.37,-102.29,-28.53,-52.27,73.46,-61.47,67.73,48.02,-21.59,-69.36,44.43,-10.23,-23.41,-47.81,-7.94,-54.85,-40.21,-8.92,20.39,-50.63,21.42,-42.29,-22.18,-3.35,-2.28,-51.24,-10.76,-24.65,0.87,-27.49,-19.61,0.8,-7.92,-13.07,-44.66,-48.88,Upgrade
