Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,36.79,34.39,35.66,29.82,28.44,29.93,25.94,29.77,37.82,28.35,30.83,25.81,15.36,28.57,24.83,24.09,25.47,25.29,26.86,24.86,21.92,12.29,18.78,16.48,15.17,11.46,15.42,12.38,10.43,10.53,10.44,9.76,7.58,7.41,8.93,8,7.71,6.01,7.02,6.53,Upgrade
Depreciation & Amortization,5.85,6.03,6.32,6.55,6.75,7.05,7.4,6.9,6.83,7.06,6.87,7.02,7,6.51,6.23,6.09,5.31,4.18,4.25,4.61,3.9,5.61,3.51,3.1,3.16,3.25,3.39,2.92,2.17,2.24,2.25,2.24,2.16,2.04,2.13,2.15,2.14,2.1,2.13,2.18,Upgrade
Share-Based Compensation,1.67,2.25,2.48,2.34,1.91,2.09,1.89,2.44,1.45,2.72,2.21,1.07,1.14,0.76,1.21,1.02,1.01,1.06,0.94,0.87,0.85,0.82,0.8,0.59,0.55,0.49,0.52,0.4,0.39,0.42,0.41,0.25,0.34,0.35,0.36,0.26,0.22,0.43,0.26,0.14,Upgrade
Other Operating Activities,0.99,5.11,-0.13,-7.54,5.41,20.45,-12.65,-3.3,-1.98,23.63,6.78,2.02,-4.69,0.16,-17.3,-30.08,4.45,24.89,3.32,-12.25,67,55.28,21.12,-71.59,167.7,-4.48,6.95,-80.58,-6.02,9.53,9.05,-0.06,-6.32,12.1,12.62,-5.54,6.52,11.67,27.36,5.98,Upgrade
Operating Cash Flow,45.3,47.77,44.34,31.18,42.51,59.52,22.58,35.8,44.11,61.76,46.68,35.92,18.81,36,14.96,1.11,36.25,55.41,35.37,18.1,93.66,74,44.21,-51.43,186.57,10.72,26.29,-64.88,6.98,22.87,22.33,12.37,3.94,22.08,24.21,5.05,16.77,21.12,37.68,15.74,Upgrade
Operating Cash Flow Growth,6.57%,-19.74%,96.32%,-12.92%,-3.64%,-3.63%,-51.62%,-0.32%,134.46%,71.56%,212.10%,3124.15%,-48.10%,-35.03%,-57.71%,-93.85%,-61.30%,-25.12%,-20.00%,-,-49.80%,590.46%,68.21%,-,2572.16%,-53.13%,17.70%,-,77.16%,3.55%,-7.75%,144.95%,-76.50%,4.55%,-35.74%,-67.92%,-29.00%,264.28%,48.76%,13.96%,Upgrade
Capital Expenditures,-2.1,-0.64,-0.22,-0.18,0.57,-0.21,0.41,2.22,-0.15,-1.03,-0.13,-0.52,-1.71,-2.46,-4.44,-4.85,-1.07,-0.88,-1.82,-4.08,-4.51,-2.04,-5.27,-3.39,-2.05,-0.62,-2.05,-2.61,-1.22,-0.85,-0.64,-1.26,-1.05,-0.92,-1.24,-0.95,-0.59,-0.26,1.68,-0.63,Upgrade
Acquisitions,0,0,0,0,0,0,-8.7,236.98,0,0,0,0,0,0,-12.09,0,-49.39,0,0,0,0,-2.97,29.95,0,0,0,0,25.58,0,0,0,0,12.11,0,0,0,0,0,0,0,Upgrade
Change in Investments,44.14,48.19,-59.49,-94.39,-188.01,-61.08,-522.44,62.03,-544.47,152.32,-295.21,-407.52,-179.77,39.82,13.51,70.12,1.89,249.92,-188.43,-128.9,18.07,-201.06,-37.86,-156.93,82.76,-40.84,2.3,50.07,114.65,-4.94,-102.58,-88.83,52.7,5.94,-32.74,-64.45,40.94,10.12,-105.45,-72.99,Upgrade
Other Investing Activities,1.99,0.52,0.19,2.14,0.45,1.66,0.04,4.33,0.2,1.13,0.08,2.57,0.24,0.41,3.2,2.64,0.15,1.02,3.55,0.08,0.64,0.96,0.3,0.54,3.23,0.59,2.52,1.02,0.37,0.16,0.33,0.18,0.43,0.08,1.4,0.68,0.58,1.33,0.83,0.47,Upgrade
Investing Cash Flow,44.04,48.07,-59.52,-92.42,-186.99,-59.63,-530.69,305.55,-544.42,152.42,-295.26,-405.47,-181.23,37.77,0.17,67.91,-48.41,250.06,-186.7,-132.9,14.2,-205.12,-12.88,-159.79,83.93,-40.88,2.77,74.05,113.8,-5.62,-102.89,-89.92,64.18,5.11,-32.58,-64.72,40.92,11.19,-102.94,-73.16,Upgrade
Dividends Paid,-13.27,-12.7,-12.71,-12.71,-12.74,-12.81,-12.96,-12.48,-12.51,-12,-11.99,-11.97,-12.06,-11.59,-11.63,-11.68,-10.27,-9.77,-9.76,-9.74,-9.74,-8.74,-8.21,-6.89,-6.88,-6.49,-6.5,-4.88,-4.88,-5.03,-4.54,-4.53,-4.52,-4.53,-4.52,-4.52,-3.65,-4.38,-4.38,-4.37,Upgrade
Share Issuance / Repurchase,-0.53,0.27,-3.09,-1.88,-5.22,-11.37,-14.46,-5.86,-1.51,-2.6,0,0.1,-9.67,-10.97,-4.89,-8.26,-0.23,0.01,0.04,0.22,0.13,0.64,-0.23,0,0.14,0,0,-0.25,0,0,-6.3,0,0,0,0,0,0,0,0,0,Upgrade
Debt Issued / Paid,243,327.04,-56.96,22.64,-17.64,25.73,18.31,53.82,34.36,-26.19,-42.77,152.44,-73.43,-19.7,8.97,-28.91,38.06,-270.11,60.3,154.8,-289.26,90.59,53.33,104.87,-101.08,-194.91,119.14,-32.96,-6.83,26.01,2.61,-9.32,-15.22,61.61,46.72,23.33,-55.11,15.84,8.27,11.43,Upgrade
Other Financing Activities,-270.13,-530.43,204.23,-195.18,-176.79,-49.19,480.24,139.18,196.24,35.42,-267.01,936.21,71.14,-27.68,97.67,69.63,75.03,53.73,30.67,-167.26,205.26,187.51,-155.94,-32.18,110.12,37.42,-47.93,-24.98,-107.39,105.91,-25.45,-48.15,41.11,75.43,-36.13,-65.66,58.02,-10.84,8.83,-146.04,Upgrade
Financing Cash Flow,-40.93,-215.83,131.48,-187.13,-212.39,-47.63,471.14,174.65,216.58,-5.37,-321.77,"1,076.78",-24.03,-69.94,90.12,20.78,102.6,-226.15,81.25,-21.99,-93.61,270,-111.05,65.81,2.3,-163.97,64.71,-63.06,-119.1,126.89,-33.68,-62,21.37,132.52,6.06,-46.86,-0.74,0.62,12.73,-138.98,Upgrade
Net Cash Flow,48.41,-119.99,116.3,-248.38,-356.87,-47.75,-36.97,516.01,-283.74,208.82,-570.35,707.22,-186.44,3.83,105.25,89.8,90.43,79.32,-70.08,-136.8,14.25,138.89,-79.72,-145.41,272.81,-194.13,93.76,-53.89,1.68,144.14,-114.24,-139.55,89.5,159.71,-2.31,-106.52,56.95,32.94,-52.54,-196.4,Upgrade
Free Cash Flow,43.2,47.13,44.12,31,43.08,59.3,23,38.02,43.96,60.73,46.56,35.4,17.11,33.54,10.52,-3.74,35.19,54.53,33.56,14.02,89.16,71.96,38.94,-54.82,184.52,10.1,24.24,-67.49,5.76,22.02,21.69,11.1,2.89,21.17,22.97,4.1,16.18,20.86,39.36,15.1,Upgrade
Free Cash Flow Growth,0.29%,-20.52%,91.83%,-18.46%,-2.00%,-2.35%,-50.61%,7.41%,156.97%,81.07%,342.58%,-,-51.38%,-38.49%,-68.65%,-,-60.54%,-24.23%,-13.84%,-,-51.68%,612.78%,60.67%,-,3104.01%,-54.15%,11.73%,-,99.41%,4.03%,-5.54%,170.71%,-82.15%,1.48%,-41.64%,-72.84%,-30.10%,399.23%,80.49%,28.39%,Upgrade
Free Cash Flow Margin,37.00%,39.48%,38.40%,29.44%,40.61%,53.75%,21.72%,38.31%,42.62%,60.55%,48.25%,41.21%,21.45%,33.14%,10.42%,-3.78%,38.15%,65.73%,40.99%,17.32%,109.75%,85.88%,51.73%,-88.53%,299.90%,16.25%,38.52%,-121.76%,13.15%,49.02%,49.32%,25.25%,6.85%,51.84%,57.25%,10.51%,41.97%,54.84%,101.27%,38.69%,Upgrade
Free Cash Flow Per Share,0.78,0.85,0.80,0.56,0.78,1.06,0.41,0.70,0.81,1.11,0.85,0.65,0.31,0.61,0.19,-0.07,0.63,1.12,0.69,0.29,1.83,1.48,0.86,-1.43,4.83,0.26,0.63,-1.77,0.20,0.77,0.75,0.38,0.10,0.73,0.79,0.14,0.56,0.72,1.36,0.52,Upgrade
