Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+18 Quarters
Net Income,15.14,-59.45,45.84,-142.16,-12.06,62.18,48.62,73.89,252.91,170.11,47.29,82.75,-99.72,16.87,34.3,22.16,8.02,-8.81,2.81,17,4.5,-6.11,0.37,3.28,14.02,12.44,8.94,-0.1,0.25,-1,1.46,8.66,2.68,-2.82,-0.87,-0.78,-1.33,0.93,0.37,-1.53,Upgrade
Depreciation & Amortization,13.08,13.44,10.72,7.96,7.85,6.81,6.14,6.17,6.76,4.6,4.89,4.92,4.96,4.83,4.47,4.83,4.91,4.04,3.1,3.33,3.34,3.44,3.42,2.25,2.04,1.93,1.98,0.2,0.2,0.21,0.21,0.23,0.2,0.2,0.19,0.13,0.13,0.15,0.32,0.69,Upgrade
Share-Based Compensation,13.75,15.31,14.61,14.2,17.01,12.5,9.37,8.61,5.53,4.32,4.78,4.17,5.32,5.64,4.73,2.93,2.61,4.39,3.09,3,2.56,2.66,3.74,3.03,0.91,0.94,0.83,0.56,0.44,0.85,0.78,0.42,0,0,0,0,0,0,0,0,Upgrade
Other Operating Activities,8.64,108.16,-96.08,83,-29.7,134.07,-84.82,-195.46,-309.84,-210.73,15.63,-79.75,89.43,-101.02,1.28,-37.41,-6.63,-22.92,120.87,-178.04,-64.45,-33,26.52,-52.53,-55.83,37.05,5.86,10.71,-1.93,-12.38,4.73,10.17,14.47,-14.62,-10.97,1.22,6.5,-1.53,-2.79,-6.74,Upgrade
Operating Cash Flow,52.62,79.47,-22.92,-35,-14.9,217.55,-18.75,-105.01,-42.89,-30.21,73.67,13.19,1.04,-73.42,44.79,-7.49,8.92,-23.29,129.87,-154.71,-54.06,-33.01,34.04,-43.97,-38.86,52.35,17.61,11.36,-1.05,-12.32,7.18,19.47,17.34,-17.25,-11.66,0.58,5.29,-0.45,-2.1,-7.58,Upgrade
Operating Cash Flow Growth,-,-63.47%,-,-,-,-,-,-,-,-,64.50%,-,-88.30%,-,-65.52%,-,-,-,281.51%,-,-,-,93.29%,-,-,-,145.35%,-41.67%,-,-,-,3269.20%,227.70%,-,-,-,-30.82%,-,-,-,Upgrade
Capital Expenditures,-0.33,-2.53,-0.49,-0.72,-0.17,-0.11,-0.26,-0.19,-0.1,-0.53,-0.67,-0.41,-0.44,-0.57,-0.37,-0.28,-1.73,-3.12,-0.48,-1.11,-0.69,-0.06,-0.24,0.5,-0.19,-0.35,-0.22,-0.04,-0.02,-0.04,-0.03,-0.04,-0.13,-0.11,-0.1,-0.01,-0.04,-0.17,-0.27,-0.46,Upgrade
Acquisitions,-13.59,-148.09,97.36,1.66,-40.23,-26.13,-1.73,-172.63,-172.76,176.75,-33,-1.5,1.8,-258.66,0,6.2,0,-89.24,-4,0,0,0,-25.48,3.31,0,0,-33.43,0,0,0,0,0,-2.45,-0,0.18,2.49,0,-0.8,-0.77,-0.02,Upgrade
Change in Investments,-44.55,76.58,-55.65,35.09,4.71,-513.63,-55.95,-14.07,1.02,-28.37,-9.05,-9.36,-73.44,72.97,-23.5,-206.98,-24.78,-15.16,-38.39,1.7,-3.58,-0.66,-1.02,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0.38,0.04,Upgrade
Other Investing Activities,1.3,-,-,-,0.18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.54,0.46,78.16,-66.14,-12.03,-0,0.07,0.38,25.15,-18,-4.08,-3.45,-0,0.25,2.21,-1.31,-1,Upgrade
Investing Cash Flow,-57.16,-74.04,41.22,36.04,-35.51,-539.87,-57.94,-186.88,-171.84,147.86,-42.71,-11.27,-72.08,-186.26,-23.87,-201.06,-26.51,-107.52,-42.87,0.59,-4.27,-0.72,-26.74,9.35,0.27,77.81,-99.79,-12.07,-0.02,0.03,0.35,25.11,-20.57,-4.19,-3.37,3.68,0.21,1.24,-1.97,-1.43,Upgrade
Dividends Paid,-46.86,-29.1,-28.31,-34.15,-27.89,-110.58,-55.29,-86.09,-95.18,-12.97,-8.33,-7.88,-9.61,-16.09,-15.06,-7.39,-2.61,-4.77,-8.36,-7.77,-1.78,-3.26,-5.11,-3.36,-5.02,-4.76,-0.57,0,0,-0.98,-3.26,-0.98,0,-0.48,0,0,0,0,0,0,Upgrade
Share Issuance / Repurchase,-53.8,-16.78,-0.03,0,0,-9.62,-2.66,0,64.71,-32.48,-10.57,-3.71,-24.07,0.06,-1.02,-0.6,-2.65,-1.37,0,-17.34,0,0,0,0,0,-1.4,0,23,0,0,0,0,0,0,-0.01,51.24,0,0,0,0,Upgrade
Debt Issued / Paid,55.54,66.39,204.13,40.64,15.56,333.32,227.96,266.56,231.89,40.79,-9.21,-4.85,124.26,17.4,108.77,108.75,14.49,82.68,-35.03,276.56,6.83,86.57,0.94,78.08,0,-34.99,61.4,0,-0.27,0.2,-0.06,-10.73,-7.71,18.14,-2.01,-28.65,-6.96,4.14,-2.55,-0.98,Upgrade
