Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,28.09,19.8,19.48,23.9,28.35,17.63,20.01,23.92,26.05,20.36,20.39,15.8,26.7,25.77,18.41,18.01,29.52,17.31,17.41,15.67,27.47,4.84,10.71,10.07,20.02,10,9.83,8.34,17.74,7.42,5.64,8.32,13.79,5.24,5.25,6.32,11.98,1.35,4.6,6.12,Upgrade
Depreciation & Amortization,2.08,2.21,2.38,2.57,2.71,3.08,3.11,3.01,3.24,3.36,3.49,3.5,3.13,2.79,2.96,2.72,2.59,2.67,2.38,2.92,2.81,2.69,2.42,2.47,2.4,2.58,2.33,2.13,2.02,1.99,2.06,2.05,1.92,1.94,2.36,1.71,1.68,1.83,2.94,2.25,Upgrade
Share-Based Compensation,0.77,0.64,0.73,0.92,0.69,0.58,0.55,0.9,0.54,0.79,0.41,0.18,0.5,0.28,0.39,0.47,0.48,0.47,0.59,0.39,0.21,0.26,0.32,0.29,0.47,0.3,0.31,0.27,0.32,0.16,0.17,0.17,0.15,0.13,0.15,0.2,0.16,0.14,0.19,0.17,Upgrade
Other Operating Activities,39.79,-2.95,18.51,-13.84,49.12,-17.46,17.46,10.7,-13.06,-11.11,-3.61,-6.29,-2.16,16.43,3.01,-30.33,11.71,13.07,2.35,-8,21.52,2.53,-0.16,-4.57,23.03,-3.57,8.45,-19.06,5.69,5.19,8.63,-8.42,0.83,-7.38,0.13,-10.05,6.88,-2.83,12.27,-24.64,Upgrade
Operating Cash Flow,70.74,19.69,41.11,13.55,80.87,3.83,41.14,38.52,16.77,13.39,20.67,13.19,28.18,45.26,24.76,-9.13,44.29,33.51,22.73,10.97,52,10.32,13.29,8.25,45.91,9.31,20.92,-8.32,25.77,14.76,16.49,2.12,16.67,-0.07,7.89,-1.82,20.7,0.48,20,-16.09,Upgrade
Operating Cash Flow Growth,-12.53%,414.42%,-0.07%,-64.82%,382.19%,-71.41%,98.99%,191.95%,-40.48%,-70.42%,-16.52%,-,-36.37%,35.08%,8.93%,-,-14.84%,224.59%,71.04%,32.92%,13.27%,10.94%,-36.46%,-,78.15%,-36.96%,26.85%,-,54.55%,-,109.08%,-,-19.46%,-,-60.57%,-,15.88%,-,-,-,Upgrade
Capital Expenditures,-1.69,-0.88,-0.78,-1.52,-0.32,-0.81,-1.05,-2.23,-1.06,-0.87,-0.57,-1.03,-0.22,-2.87,-5.02,-3.05,-1.04,-1.34,-1.61,-2.37,-3.74,-3.15,-3.59,-2.46,-3.19,-1.57,-2.38,-2.2,-0.89,-3.01,0.2,-2.13,-0.37,-3.52,-1.94,-0.89,-1.4,-1.75,-2.61,0.91,Upgrade
Acquisitions,-40.97,0,0,0,0,0,0,0,0,0,0,0,0,6.07,0,0,0,0,0,0,0,0,0,0,0,0,72.33,-9.09,0,0,1.62,0,0,0,0,0,0,0,0,0,Upgrade
Change in Investments,-56.49,-273.64,49.76,-34.63,7.51,-161.8,241.93,59.44,201.03,212.12,18.67,-495.1,-155.01,325.58,-451.06,-201.51,-102.31,-44.18,25.47,-154.18,60.41,-126.84,-38.77,-164.1,54.98,-2.04,-104.56,-221.35,-24.4,-82.6,20.74,-156.08,-136.56,-114.12,-172.32,-186.92,35.22,10.75,8.37,-18.34,Upgrade
Other Investing Activities,-,-,-,-,-,1.1,-,-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-20,-5,-25,-,-,Upgrade
