Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+41 Quarters
Net Income,11.34,6.51,2.72,2.96,2.86,9.96,11.83,9.25,8.05,11.72,6.38,17.92,0.93,3.98,4.21,15.26,3.07,2.88,3.46,2.71,2.47,1.3,2.2,2.14,1.45,1.99,2,6.19,1.61,1.26,1.26,1.76,1.96,-0.73,0.39,0.95,1.14,0.57,0.74,1.46,Upgrade
Depreciation & Amortization,1.42,2.08,1.46,0.93,0.85,1.4,0.78,1.02,1,2.53,-0.95,0.8,0.91,0.87,0.84,0.79,0.78,0.73,0.73,0.74,0.74,0.71,0.69,0.68,0.62,0.86,0.88,0.87,0.8,1.47,0.51,0.48,0.45,0.35,0.31,0.3,0.29,0.28,0.24,0.22,Upgrade
Share-Based Compensation,0.9,0.7,0.81,0.93,0.78,0.87,1.06,0.69,0.59,0.64,0.59,0.63,0.5,0.44,0.49,0.4,0.43,0.35,0.39,0.28,0.24,0.31,0.18,0.18,0.15,0.15,0.15,0.16,0.11,0.11,0.11,0.1,0.1,0.1,0.09,0.07,0.06,0.07,0.05,0.04,Upgrade
Other Operating Activities,-18.99,52.11,9.34,41.98,-61.83,10.8,-6.67,-16.38,0.54,5.92,205.89,-61.56,-81.07,52.32,-41.58,-59.35,8.53,-10.55,35.24,-45.83,11.63,6.13,37.54,-39.03,17.4,30.47,8.4,-35.54,5.05,-31.03,44.36,6.91,-53.28,-17.54,17.64,-13.72,34.4,-40.97,28.7,-0.82,Upgrade
Operating Cash Flow,-5.32,61.4,14.33,46.79,-57.34,23.03,6.99,-5.42,10.22,20.93,212.03,-42.1,-78.62,57.72,-35.92,-42.79,12.93,-6.48,39.94,-41.98,15.21,8.57,40.73,-35.92,19.74,33.79,11.74,-28.02,7.75,-28.05,46.38,9.4,-50.63,-17.68,18.58,-12.38,35.9,-40.03,29.75,0.93,Upgrade
Operating Cash Flow Growth,-,166.63%,104.89%,-,-,10.04%,-96.70%,-,-,-63.74%,-,-,-,-,-,-,-15.04%,-,-1.93%,-,-22.94%,-74.63%,247.01%,-,154.69%,-,-74.70%,-,-,-,149.66%,-,-,-,-37.55%,-,241.72%,-,-,-68.76%,Upgrade
Capital Expenditures,-0.91,-0.31,-0.62,-0.88,-1.23,-1.28,-1.13,-1.02,-1.44,-2.4,-1.69,-1.14,-1.38,-0.91,-0.51,-0.51,-0.12,-0.53,-1,-0.66,-0.51,-0.49,-0.39,-2.03,-1.59,-0.23,-0.16,-0.04,-0.65,-0.51,-0.54,-0.71,-0.39,-1.81,-3.02,-2.67,-2.3,-2.24,-1.42,-1.18,Upgrade
Acquisitions,-3.94,0,0,0,0,0.2,-95.7,-0.77,0,0,-7.33,-71.37,0,0,-2.65,0,0,0,0,0,0,0,0,0,0,0,0,7.05,0,0,48.29,0,0,0,0,0,0,0.73,0,0,Upgrade
Change in Investments,73.23,-15.15,-248.24,-340.65,-25.76,-83.22,-50.71,-75.23,-261.96,-131.99,-58.13,-17.81,2.45,-44.01,-65.94,30.93,-36.46,-13.34,-75.79,-57.65,-60.06,-58.48,-0.94,-29.48,-33.96,1.93,5.11,-17.38,-51.6,-42.81,-65.45,-78.82,-32.51,-35.52,-5.86,-46.09,-49.17,-25,-81.87,-40.23,Upgrade
Other Investing Activities,0.99,3.87,-,-,-,0.3,-,0,-0,-5,1.69,-,-,-0.57,-,-,0.69,-1.15,0.71,-,-,-8.69,-,-,-0.05,-,-,-,-,-,-,0.35,-0.35,1.55,-1.55,-5,-,-76.05,-,-5.08,Upgrade
Investing Cash Flow,69.37,-11.58,-248.86,-341.53,-26.98,-84,-147.54,-77.02,-263.39,-139.39,-65.46,-90.32,1.07,-45.49,-69.1,30.42,-35.88,-15.02,-76.09,-58.3,-60.57,-67.66,-1.33,-31.51,-35.6,1.7,4.95,-10.38,-52.25,-43.31,-17.7,-79.19,-33.25,-35.78,-10.43,-53.76,-51.46,-102.56,-83.29,-46.48,Upgrade
Dividends Paid,-2.15,-2.14,-2.08,-2.08,-2.06,-1.81,-1.67,-1.41,-1.15,-1.05,-1.08,-1.08,-1.08,-0.83,-0.59,-0.46,-0.41,-0.35,-0.35,-0.26,-0.26,-0.26,-0.26,-0.26,-0.25,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.32,0,-0.32,0,-0.32,0,-0.3,0,-0.24,Upgrade
Share Issuance / Repurchase,0.07,0.23,0.72,0.39,0.73,1.53,1.11,1.61,0.69,-9.44,-1.22,-0.41,-0.22,1.29,0.55,0.24,0.09,0.12,0.71,0.04,1.26,0,-0,4.92,0,20.52,0.04,0,-0.01,0,-0.37,-0.08,0,-0.01,-0.05,2.17,3.72,10.64,0.05,0.24,Upgrade
Debt Issued / Paid,-107.08,38.88,72.09,-0.95,0.72,0.14,29.24,-101.37,102.57,13.7,37.82,0.46,-192.9,-18.04,42.37,68.89,-102.38,92.02,-149.32,59.02,53.47,65.12,-102.13,99.27,-3.78,-47.22,-75.75,63.23,-34.81,81.61,-75.48,33.14,37.41,44.6,-72.84,59.63,-54.25,47.83,-17.43,13.64,Upgrade
Other Financing Activities,580.09,-126.46,81.99,105.16,131.47,-21.53,167.86,178.09,226.8,83.32,34.88,123.42,332.62,-3.21,78.05,-53.04,121.38,-70.12,183.2,41.8,-5.79,-5.74,65.47,-36.98,20.82,-20.09,59.23,-24.64,79.07,-6.09,58.44,24.52,42.94,-23.24,99.13,0.17,58.86,75.78,88.65,11.05,Upgrade
Financing Cash Flow,470.93,-89.48,152.72,102.53,130.86,-21.67,196.54,76.92,328.9,86.54,70.41,122.4,138.43,-20.8,120.38,15.62,18.7,21.68,34.24,100.6,48.68,59.12,-36.93,66.95,16.8,-46.95,-16.64,38.43,44.09,75.36,-17.56,57.26,80.34,21.03,26.25,61.64,8.33,133.95,71.28,24.69,Upgrade
Net Cash Flow,534.99,-39.67,-81.82,-192.21,46.54,-82.64,55.99,-5.53,75.72,-31.93,216.97,-10.02,60.87,-8.57,15.36,3.25,-4.26,0.18,-1.91,0.32,3.33,0.03,2.47,-0.47,0.94,-11.46,0.04,0.04,-0.41,4,11.12,-12.53,-3.53,-32.43,34.39,-4.49,-7.23,-8.64,17.73,-20.86,Upgrade
Free Cash Flow,-6.23,61.09,13.71,45.91,-58.57,21.75,5.86,-6.44,8.78,18.52,210.33,-43.23,-80,56.81,-36.43,-43.3,12.81,-7.01,38.94,-42.64,14.71,8.09,40.34,-37.95,18.15,33.56,11.58,-28.06,7.1,-28.55,45.84,8.68,-51.02,-19.49,15.55,-15.05,33.61,-42.27,28.32,-0.24,Upgrade
Free Cash Flow Growth,-,180.84%,133.87%,-,-,17.43%,-97.21%,-,-,-67.40%,-,-,-,-,-,-,-12.90%,-,-3.47%,-,-18.98%,-75.91%,248.48%,-,155.71%,-,-74.75%,-,-,-,194.70%,-,-,-,-45.09%,-,280.10%,-,-,-,Upgrade
Free Cash Flow Margin,-19.95%,164.75%,41.64%,137.18%,-196.21%,52.06%,14.41%,-18.81%,29.92%,54.40%,785.50%,-75.35%,-309.09%,186.95%,-125.29%,-107.40%,57.09%,-31.27%,169.55%,-186.63%,73.42%,38.86%,187.82%,-172.98%,97.53%,165.85%,52.19%,-130.69%,38.00%,-174.85%,272.27%,49.59%,-279.01%,-202.23%,121.00%,-112.51%,274.71%,-370.74%,227.83%,-1.88%,Upgrade
Free Cash Flow Per Share,-0.49,4.84,1.12,3.77,-4.84,1.80,0.49,-0.55,0.76,1.62,17.60,-3.62,-6.70,4.79,-3.10,-3.72,1.10,-0.60,3.41,-4.01,1.40,0.77,3.86,-3.67,1.82,3.89,1.43,-3.47,0.88,-3.54,5.71,1.09,-6.39,-2.43,1.94,-1.91,4.42,-6.06,4.10,-0.04,Upgrade
