Metrics,2023-01-31,2022-10-31,2022-07-31,2022-04-30,2022-01-31,2021-10-31,2021-07-31,2021-04-30,2021-01-31,2020-10-31,2020-07-31,2020-04-30,2020-01-31,2019-10-31,2019-07-31,2019-04-30,2019-01-31,2018-10-31,2018-07-31,2018-04-30,2018-01-31,2017-10-31,2017-07-31,2017-04-30,2017-01-31,2016-10-31,2016-07-31,2016-04-30,2016-01-31,2015-10-31,2015-07-31,2015-04-30,2015-01-31,2014-10-31,2014-07-31,2014-04-30,2014-01-31,2013-10-31,2013-07-31,2013-04-30,+46 Quarters
Net Income,247,"4,483","1,365","4,756","2,933","2,159","2,275","1,303","2,017","1,584","1,232",689,"1,592","1,194","1,557","1,497","1,510","1,697","1,537","1,246",973,"1,216","1,387","1,247","1,487","1,344","1,245",973,"1,060","1,206","1,185",993,986,"1,057","1,110","1,062","1,048","1,061","1,107",944,Upgrade
Depreciation & Amortization,385,379,367,361,373,396,384,392,393,407,400,407,404,310,301,303,291,283,280,285,279,285,271,275,272,269,267,264,247,205,199,196,188,195,191,182,179,180,173,171,Upgrade
Other Operating Activities,"19,192","12,997","-3,698","7,460","-26,819","7,876","-13,170","22,584","17,440","-19,172","22,135","32,338","8,820","16,648","7,485","-6,368","4,575","2,042","4,737","-2,419","6,972","-5,723","-1,894","-2,114","6,199","-11,663",-648,"-4,198","8,112","-14,526","3,113",-125,"8,630","-13,827",-924,"-1,242","8,042","-6,025","1,693","1,469",Upgrade
Operating Cash Flow,"19,824","17,859","-1,966","12,577","-23,513","10,431","-10,511","24,279","19,850","-17,181","23,767","33,434","10,816","18,152","9,343","-4,568","6,376","4,022","6,554",-888,"8,224","-4,222",-236,-592,"7,958","-10,050",864,"-2,961","9,419","-13,115","4,497","1,064","9,804","-12,575",377,2,"9,269","-4,784","2,973","2,584",Upgrade
Operating Cash Flow Growth,-,71.21%,-,-48.20%,-,-,-,-27.38%,83.52%,-,154.38%,-,69.64%,351.32%,42.55%,-,-22.47%,-,-,-,3.34%,-,-,-,-15.51%,-,-80.79%,-,-3.93%,-,1092.84%,53100.00%,5.77%,-,-87.32%,-99.92%,-13.14%,-,-17.19%,-,Upgrade
Capital Expenditures,-367,-488,-363,-328,-269,-298,-242,-210,-233,-269,-199,-309,-255,-368,-270,-254,-236,-303,-197,-189,-197,-280,-200,-166,-145,-59,-185,-199,-168,-194,-74,-167,-89,-261,-243,-86,-147,-194,-118,-104,Upgrade
Acquisitions,-42,0,0,8,"1,218",0,63,0,0,0,0,-186,0,0,0,0,0,-365,0,0,0,0,0,0,0,-69,0,0,"-12,078",0,0,0,0,0,-956,0,0,0,0,-261,Upgrade
Change in Investments,"-5,673","-2,863",-766,"2,186","-27,806","-1,278","-3,833","6,269",-537,326,"-11,126","-11,720","-8,236","-7,424","-5,787","-1,242","-3,999","-2,929","-1,657","-5,987",491,903,"-1,598",677,"-2,346",655,"-1,143",-633,"-1,453","1,097","4,090","-1,216",579,"1,294","4,219","1,647","-2,433","-1,384","-8,210","5,698",Upgrade
Investing Cash Flow,"-6,082","-3,351","-1,129","1,866","-26,857","-1,576","-4,012","6,059",-770,57,"-11,325","-12,215","-8,491","-7,792","-6,057","-1,496","-4,235","-3,597","-1,854","-6,176",294,623,"-1,798",511,"-2,491",527,"-1,328",-832,"-13,699",903,"4,016","-1,383",490,"1,033","3,020","1,561","-2,580","-1,578","-8,328","5,333",Upgrade
Dividends Paid,-671,-633,-599,-617,-746,-746,-755,-741,-738,-501,-516,-748,-710,-717,-687,-691,-657,-664,-642,-645,-631,-634,-570,-401,-405,-549,-533,-580,-557,-550,-546,-550,-489,-357,-471,-518,-505,-508,-456,-466,Upgrade
