Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,7.97,9.2,10.09,10,9.71,9.55,9.01,8.79,8.92,6.97,7.1,6.57,6.5,6.69,6.29,6.4,6.16,6.36,5.93,5.73,5.51,5.09,4.98,4.88,4.64,4.32,4.56,4.62,4.5,3.77,4.19,4.07,4.18,3.43,4.11,3.75,3.43,3.5,3.37,3.24,Upgrade
Depreciation & Amortization,0.5,0.49,0.5,0.51,0.49,0.5,0.51,0.52,0.52,0.55,0.6,0.53,0.54,0.54,0.5,0.45,0.45,0.45,0.44,0.45,0.46,0.49,0.47,0.45,0.46,0.44,0.44,0.43,0.43,0.44,0.43,0.43,0.43,0.42,0.41,0.39,0.45,0.45,0.44,0.43,Upgrade
Share-Based Compensation,0.18,0.2,0.2,0.2,0.22,0.18,0.18,0.2,0.29,0.17,0.17,0.16,0.15,0.2,0.12,0.12,0.12,0.1,0.1,0.1,0.1,0.15,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.11,0.11,0.1,0.1,0.05,0.05,0.05,Upgrade
Other Operating Activities,-3.6,-1.11,2.39,0.72,-2.58,1.24,3.18,3.79,9.32,-6.06,7.97,-4.89,-4.33,4.21,1.14,-1.33,-6,2.65,-0.41,1.07,4.82,-1.45,3.29,0.7,-2.12,2.27,1.9,-1.26,-1.81,2.07,1.62,0.6,-1.77,3.74,0.82,0.07,-0.97,3.29,2.49,2.53,Upgrade
Operating Cash Flow,5.05,8.78,13.18,11.42,7.83,11.47,12.89,13.3,19.04,1.63,15.84,2.38,2.85,11.63,8.06,5.64,0.73,9.55,6.05,7.35,10.89,4.27,8.82,6.12,3.06,7.12,6.99,3.87,3.21,6.36,6.31,5.17,2.9,7.7,5.45,4.31,3,7.29,6.35,6.26,Upgrade
Operating Cash Flow Growth,-35.56%,-23.43%,2.27%,-14.09%,-58.87%,601.71%,-18.62%,459.40%,567.74%,-85.95%,96.59%,-57.85%,290.68%,21.72%,33.05%,-23.21%,-93.30%,123.72%,-31.38%,20.06%,255.58%,-40.01%,26.19%,58.05%,-4.58%,11.94%,10.86%,-25.18%,10.58%,-17.43%,15.77%,20.05%,-3.40%,5.59%,-14.20%,-31.10%,-40.94%,2.26%,-1.07%,31.63%,Upgrade
Capital Expenditures,-0.53,-0.24,-0.06,-0.37,-0.7,-0.34,-0.12,-0.04,-3.26,5,-7,-0.09,-0.39,-0.61,-0.74,-0.06,-0.16,-1.05,-0.22,-0.09,-0.13,-1.14,-0.83,-0.06,-0.02,-0.87,-1.1,-0.15,-0.01,-0.56,-0.18,-0.1,-0.08,-0.32,-1.19,0.91,-0.07,-0.39,-0.2,-1.48,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,-6.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Change in Investments,-64.22,-3.74,-115.35,-92.44,-34.73,-7.5,-86.04,-9.76,-95.7,-33.97,-33.03,-124.62,-49.74,-45.4,-29.61,1.14,-41.25,34.86,-68.43,-42.68,-35.71,-62.33,13.81,-29.89,-50.2,-88.71,-14.33,-38.67,-6.12,-34.01,26.95,-95.95,24.32,-0.99,12.12,-29.49,-0.35,-8.04,-25.22,-39.55,Upgrade
Other Investing Activities,-,-,0.05,-,-,-,0.21,0.18,0.61,0.26,0.09,0.19,-,-,0.02,0.4,-,0.45,0.09,0.68,0.13,0.27,-,0.29,0.04,0.45,0.37,0.77,0.2,0.67,-9.54,0.82,1.31,0.86,0.51,0.45,0.81,0.34,3.01,1.28,Upgrade
Investing Cash Flow,-64.74,-3.98,-115.35,-92.81,-35.44,-7.84,-85.94,-9.62,-98.35,-35.49,-39.94,-124.52,-50.13,-46.02,-30.34,1.48,-41.41,34.26,-68.55,-42.08,-35.71,-63.2,12.98,-29.66,-50.18,-89.13,-15.07,-38.05,-5.92,-33.89,17.23,-95.24,25.56,-0.45,11.43,-28.13,0.39,-8.09,-22.41,-39.75,Upgrade
Dividends Paid,-3.77,-3.76,-3.75,-3.75,-3.52,-3.52,-3.52,-3.52,-3.39,-3.39,-3.39,-3.27,-3.28,-3.39,-3.27,-3.16,-3.15,-3.7,-3.15,-2.6,-2.6,-2.48,-2.6,-2.6,-3.78,-2.48,-2.48,-2.48,-2.37,-2.37,-2.36,-2.36,-2.26,-2.25,-2.25,-2.25,-2.14,-2.14,-2.08,-2.19,Upgrade
Share Issuance / Repurchase,-0.03,0.21,0.2,0.18,-0.07,0.18,0.16,0.14,-0.04,0.17,0.17,0.16,0.01,0.08,0.16,0.16,0.07,0.15,0.15,0.15,-0.01,0.16,0.14,0.14,0.04,0.14,0.13,0.14,-0.01,0.12,0.12,0.12,-0.07,0.12,0.12,0.12,0.1,0.1,0.12,0.1,Upgrade
Debt Issued / Paid,-19.6,-14.86,-8.25,-7.12,-2.63,-96.86,4.55,-1,-32.39,-21.75,4.98,30.77,63.09,3.54,-0.44,11.44,-39.9,-54.96,-32.18,53.23,15.47,-5.57,-47.95,55.81,-52.43,10.8,-15,6.56,-60.93,40.09,19.36,-34.56,32.66,21.28,-39.88,45,-25.61,12.35,9.67,-4.08,Upgrade
Other Financing Activities,87.82,8.93,117.93,93.48,35.24,90.08,71.89,7.76,108.95,62.29,22.94,95.51,-5.85,27.18,30.33,-13.92,79.79,12.17,98.27,-11.55,9.31,63.66,30.79,-27.22,103.53,67.46,28.04,36.27,66.25,-15.18,-37.96,129.5,-57.99,-30.5,21.89,-12.53,21.57,-13.07,9.78,41.82,Upgrade
Financing Cash Flow,64.42,-9.48,106.13,82.79,29.02,-10.12,73.09,3.38,73.13,37.32,24.7,123.17,53.96,27.4,26.78,-5.47,36.82,-46.33,63.09,39.23,22.17,55.76,-19.61,26.13,47.35,75.92,10.69,40.49,2.95,22.67,-20.85,92.69,-27.66,-11.36,-20.13,30.34,-6.07,-2.75,17.49,35.65,Upgrade
Net Cash Flow,4.73,-4.68,3.96,1.4,1.42,-6.49,0.03,7.06,-6.18,3.47,0.6,1.03,6.68,-6.99,4.5,1.65,-3.86,-2.52,0.59,4.5,-2.65,-3.17,2.19,2.59,0.23,-6.09,2.62,6.31,0.23,-4.87,2.69,2.63,0.8,-4.11,-3.25,6.52,-2.68,-3.55,1.43,2.16,Upgrade
Free Cash Flow,4.52,8.54,13.12,11.06,7.13,11.12,12.77,13.26,15.79,6.63,8.84,2.29,2.46,11.02,7.32,5.58,0.57,8.5,5.84,7.26,10.76,3.13,7.99,6.06,3.04,6.25,5.89,3.72,3.2,5.8,6.12,5.07,2.83,7.39,4.25,5.22,2.93,6.9,6.15,4.77,Upgrade
Free Cash Flow Growth,-36.58%,-23.22%,2.74%,-16.60%,-54.84%,67.71%,44.50%,478.66%,540.97%,-39.78%,20.82%,-58.95%,332.86%,29.53%,25.30%,-23.13%,-94.71%,171.87%,-26.92%,19.80%,253.82%,-49.97%,35.68%,62.99%,-5.03%,7.74%,-3.85%,-26.70%,13.27%,-21.42%,43.96%,-2.87%,-3.65%,7.03%,-30.85%,9.43%,-38.92%,16.08%,-1.47%,2.76%,Upgrade
Free Cash Flow Margin,22.06%,37.33%,55.41%,49.52%,31.82%,45.51%,61.22%,65.93%,76.47%,35.53%,49.79%,13.68%,13.14%,64.98%,44.31%,34.23%,3.63%,52.88%,38.31%,48.56%,71.51%,20.62%,54.36%,42.78%,22.00%,46.93%,43.22%,27.37%,24.04%,44.78%,46.09%,40.54%,21.98%,59.80%,31.96%,42.83%,25.19%,59.69%,54.32%,41.53%,Upgrade
Free Cash Flow Per Share,0.41,0.77,1.19,1.00,0.65,1.01,1.16,1.21,1.44,0.61,0.81,0.21,0.23,1.01,0.67,0.51,0.05,0.78,0.54,0.67,0.99,0.29,0.74,0.56,0.28,0.58,0.55,0.34,0.30,0.54,0.57,0.47,0.26,0.69,0.40,0.49,0.28,0.65,0.58,0.45,Upgrade
