Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,39.81,49.68,50.5,40.22,41.59,51.62,41.88,68.06,70.58,50.21,41.31,4.49,23.4,36.38,37.35,44.81,40.34,43.93,32.49,33.17,33.53,15.9,26.36,26.34,25.89,24.22,17.44,22.11,22.87,23,22.25,21.63,13.89,16.51,18.17,18.88,16.42,15.35,15.54,17.02,Upgrade
Depreciation & Amortization,0,13.04,0,0,0,13.39,0,0,0,14.13,0,0,0,11.57,0,0,0,10.45,0,0,0,10.44,0,0,0,9.24,0,0,0,8.12,0,0,0,7.39,0,0,0,6.98,0,0,Upgrade
Share-Based Compensation,0,6.25,0,0,0,6.48,0,0,0,5.65,0,0,0,5.32,0,0,0,4.36,0,0,0,2.96,0,0,0,2.02,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,Upgrade
Other Operating Activities,-31.45,-64.03,57.85,-4.69,3.62,-13.85,2.39,106.75,-21.11,-33.66,-110.07,52.02,9.49,-38,34.38,-19.63,10.85,10.86,23.23,1.5,-1.62,19.28,10.64,-17.34,21.62,-1.58,11.88,-2.52,17.4,-3,1.8,-23.16,22.18,0.7,10.67,-1.48,7.56,0.54,7.06,17.69,Upgrade
Operating Cash Flow,10.89,7.47,110.88,38.05,47.74,60.16,46.8,177.34,52,38.98,-68.77,56.51,32.88,15.27,71.73,25.18,51.19,69.6,55.72,34.67,31.91,48.57,37,9,47.51,33.9,29.31,19.59,40.28,29.8,24.05,-1.52,36.06,24.59,28.84,17.4,23.99,22.87,22.6,34.71,Upgrade
Operating Cash Flow Growth,-77.19%,-87.59%,136.94%,-78.54%,-8.20%,54.34%,-,213.82%,58.14%,155.29%,-,124.42%,-35.76%,-78.06%,28.73%,-27.37%,60.44%,43.29%,50.60%,285.16%,-32.84%,43.28%,26.21%,-54.04%,17.96%,13.78%,21.89%,-,11.68%,21.15%,-16.59%,-,50.36%,7.55%,27.60%,-49.88%,-23.39%,78.56%,27.43%,35.43%,Upgrade
Capital Expenditures,-12.23,-2.71,-2.47,-2.25,-0.56,-2.68,-1.25,-2.24,-2.36,-1.59,-1.1,-1.94,-2.93,-3.86,-2.28,-3.88,-2.18,-2.27,-1.56,-0.52,-0.33,0.19,-1.33,-2.59,-2.31,1.83,-1.09,-2.28,-0.53,-2.64,-2.1,-2.8,-2.03,-2.97,-1.75,-1.17,-1.49,-2.27,-2.58,-2.79,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,60.03,0,0,0,0,192.51,86.15,0,0,0,0,0,0,4.86,0,0,0,0,0,-28.55,0,0,0,0,0,0,0,Upgrade
Change in Investments,-79.64,-291.22,67.03,-657.81,-186.89,75.94,369.53,81.57,-811.62,287.55,142.7,-482.77,117.03,10.89,-40.97,13.78,71.11,34.42,69.45,30.95,-465.43,74.14,-44.33,-63.44,-38.06,-6.75,109.23,105.89,-16.6,-40.71,-86.97,-123.16,70.83,-8.28,-31.88,-110.41,-17.41,-67.64,1.92,-131.47,Upgrade
Other Investing Activities,-,0.91,-,1.76,6.06,2.24,-37.63,-,-,-,0.82,-,0.01,1.16,-,-,-,-,-,1.27,3.51,-,-,0.35,-,-,-,0.01,0.01,6.52,0.1,-,1.19,0.07,2.28,-,-,-,2.95,-,Upgrade
