Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+61 Quarters
Net Income,11.72,11.72,13.49,15.28,14.62,19.25,16.81,19.83,20.35,13.44,11.91,10.77,0.76,12.74,12.47,11.04,11.16,7.13,10.21,11.8,8.92,10.69,7.91,5.88,7.58,8.33,8.1,6.79,7.25,6.27,7.95,6.22,6.44,7.56,6.82,6.67,6.85,6,5.8,6.48,Upgrade
Depreciation & Amortization,2.95,3.08,3.05,3.59,3.36,3.63,3.53,3.23,3.16,3.13,2.91,2.79,2.54,2.81,2.27,2.58,2.63,2.15,2.2,2.3,2.28,2.39,2.38,2.41,2.3,2.35,2.31,2.29,2.2,2.16,2.2,2.15,2.07,2.14,2.04,1.75,1.9,1.91,2.14,2.28,Upgrade
Share-Based Compensation,0.55,0.5,0.66,0.95,0.44,0.43,0.54,0.56,0.22,0.34,0.29,0.37,0.33,0.38,0.39,0.45,0.18,0.2,0.34,0.46,0.3,0.29,0.28,0.37,0.24,0.25,0.17,0.3,0.13,0.15,0.15,0.27,0.1,0.09,0.08,0.2,0.1,0.1,0.11,0.1,Upgrade
Other Operating Activities,-9.03,0.48,18.08,17.4,25.41,9.83,-12.72,-13.35,-3.78,5.88,-5.35,-8.44,0.33,0.26,-3.46,-0.66,1.02,4.49,7.43,-1.77,5.24,-2.87,1.91,6.25,-3.19,-2.02,3.68,-3.91,7.01,-1.01,2.19,-4.64,8.96,-12.87,5.24,-6.11,11.33,-6,-0.15,4.89,Upgrade
Operating Cash Flow,6.56,16.15,35.64,37.59,44.19,33.5,8.52,10.64,20.31,23.16,10.13,5.85,4.32,16.55,12.03,13.78,15.36,14.33,20.54,13.16,17.11,10.87,12.84,15.27,7.3,9.27,14.63,5.84,16.96,7.94,12.85,4.36,17.94,-2.72,14.54,2.87,20.55,2.37,8.26,14.12,Upgrade
Operating Cash Flow Growth,-85.15%,-51.80%,318.46%,253.16%,117.65%,44.64%,-15.88%,81.95%,369.81%,39.94%,-15.82%,-57.53%,-71.86%,15.48%,-41.44%,4.67%,-10.22%,31.88%,59.93%,-13.82%,134.44%,17.22%,-12.18%,161.55%,-56.98%,16.81%,13.78%,33.86%,-5.45%,-,-11.57%,52.20%,-12.72%,-,75.98%,-79.71%,65.14%,618.79%,-18.88%,-11.33%,Upgrade
Capital Expenditures,-0.85,-2.73,-1.64,-2.78,-1.22,-1.05,-2.07,-5.99,-0.29,-1.46,-0.43,-1.18,-1.2,-1.27,-0.68,-1.11,-0.58,-0.84,-0.9,-0.72,-0.38,-0.77,-0.59,-1.08,-5.29,-3.38,-0.82,-0.96,-2.46,-2.54,-2.07,-1.87,-1.02,-0.88,-2.08,-1.3,-1.07,-0.54,-0.61,-0.55,Upgrade
Acquisitions,0,0,0,0,0,0,-0.66,-0.05,-0.71,0,0,0,0,0,0,0,0,0,0,-4.45,0,0,-0.68,0,0,0,0,0,-0.87,0,0,0,0,0,-8,0,0,0,0,0,Upgrade
Change in Investments,-163.71,-156.94,-64.97,-6.98,-77.87,-116.02,-215.81,-84,-190.22,-122.99,-113.63,-235.38,-25.27,-68.23,3.71,36.46,6.67,-66.46,-46.4,-65.46,-40.36,-77.8,-120.16,-99.89,-66.53,-75.62,-65.01,-102.59,-78.22,-22.34,3.03,-248.36,-30.99,-49.08,-24.45,18.64,-76.77,-93.74,-40.88,-13.34,Upgrade
Other Investing Activities,-0.01,-0.04,0.01,-10,-0.01,0.04,-19.04,2.46,-0.01,-30.01,-0,0.06,0.42,-0.04,0.03,0.08,0.23,0.1,0.2,0.24,0.02,-,0.09,0.07,0.02,0.21,0.28,0.2,2.56,0.15,-,0.03,0.1,-4.76,-4.33,0.6,-0.01,0.04,0,0.2,Upgrade
Investing Cash Flow,-164.57,-159.71,-66.6,-19.76,-79.09,-117.03,-237.58,-87.58,-191.24,-154.46,-114.06,-236.5,-26.05,-69.54,3.06,35.43,6.32,-67.2,-47.1,-70.39,-40.73,-78.58,-121.34,-100.9,-71.8,-78.79,-65.55,-103.35,-78.99,-24.72,0.96,-250.2,-31.91,-54.72,-38.86,17.94,-77.85,-94.24,-41.49,-13.68,Upgrade
Dividends Paid,-4.81,-3.35,-4.81,-4.81,-4.62,-3.18,-4.64,-4.64,-4.54,-3.07,-4.53,-4.53,-4.37,-2.9,-4.36,-4.35,-4.19,-2.73,-4.18,-4.18,-3.86,-2.17,-3.51,-3.41,-3.4,-1.79,-3.26,-3.25,-3.19,-1.72,-3.18,-3.18,-3.18,-1.57,-2.99,-2.98,-2.98,-1.51,-2.84,-2.84,Upgrade
Share Issuance / Repurchase,-0.56,-0.01,0,-0.3,-15.03,-3.27,-0,-0,-5.96,-0.01,0,0,-0.2,-0.07,-0.03,0,-0.19,0,0.01,0.23,-0.04,8.64,12.99,16.84,0.1,0.15,0.03,0.5,0.29,-0.05,0.09,0.09,0.03,0.51,0.03,0.02,-0.08,0.38,0.01,0.05,Upgrade
Debt Issued / Paid,-39,136,-40,109,-30,30,0,0,-5.3,34.22,-100,-4.2,-166,64.1,-97.1,21.2,-182.2,161.3,-164.6,145.2,-118.6,135.4,-36.7,44.2,-28.2,101.3,-108.1,159.1,-113.9,51.7,-109.2,213.97,-159.23,118.84,-38.72,57.94,-140.3,148.9,-5.27,53.79,Upgrade
Other Financing Activities,211.88,22.81,84.64,-182.42,175.84,-149.33,315.74,-56.83,437.64,-88.02,370.92,206.82,231.51,-32,114.23,-36.85,141.93,-120.29,223.56,-117.84,169.84,-72.8,149.02,-37.17,174.44,-69.58,205.35,-102.16,229.65,-24.35,97.26,-48.46,254.17,-89.76,88.75,-83.35,213.37,-95.6,89.79,-85.3,Upgrade
Financing Cash Flow,167.51,155.45,39.83,-78.53,126.19,-125.78,311.1,-61.47,421.84,-56.89,266.39,198.09,60.95,29.13,12.74,-20,-44.65,38.29,54.79,23.41,47.34,69.07,121.8,20.46,142.93,30.08,94.02,54.19,112.85,25.57,-15.03,162.42,91.8,28.02,47.07,-28.38,70.01,52.17,81.69,-34.3,Upgrade
Net Cash Flow,9.51,11.89,8.88,-60.7,91.29,-209.31,82.04,-138.4,250.91,-188.19,162.46,-32.56,39.22,-23.87,27.83,29.2,-22.97,-14.58,28.24,-33.82,23.72,1.36,13.3,-65.16,78.42,-39.44,43.1,-43.32,50.82,8.79,-1.22,-83.42,77.82,-29.43,22.75,-7.57,12.71,-39.69,48.46,-33.86,Upgrade
Free Cash Flow,5.71,13.42,34,34.81,42.98,32.45,6.45,4.65,20.02,21.69,9.7,4.67,3.13,15.28,11.35,12.67,14.78,13.49,19.64,12.44,16.72,10.09,12.25,14.19,2.01,5.89,13.81,4.88,14.5,5.4,10.79,2.5,16.91,-3.61,12.46,1.57,19.48,1.83,7.65,13.58,Upgrade
Free Cash Flow Growth,-86.70%,-58.65%,427.57%,648.54%,114.73%,49.58%,-33.56%,-0.45%,540.28%,42.01%,-14.50%,-63.12%,-78.85%,13.26%,-42.24%,1.80%,-11.61%,33.64%,60.33%,-12.31%,733.28%,71.25%,-11.25%,190.92%,-86.16%,9.13%,27.97%,95.47%,-14.27%,-,-13.41%,59.32%,-13.17%,-,62.91%,-88.46%,81.50%,-,-1.48%,-6.06%,Upgrade
Free Cash Flow Margin,11.78%,27.97%,66.14%,66.43%,88.50%,60.39%,12.66%,8.85%,37.91%,51.62%,22.21%,11.63%,10.74%,38.01%,26.39%,32.19%,37.22%,35.97%,50.81%,32.24%,46.90%,29.00%,35.81%,43.09%,6.26%,18.16%,42.31%,15.16%,45.93%,17.64%,35.51%,8.73%,58.92%,-13.17%,43.71%,5.61%,70.77%,6.86%,29.19%,49.00%,Upgrade
Free Cash Flow Per Share,0.37,0.87,2.22,2.27,2.77,2.05,0.41,0.29,1.26,1.35,0.60,0.29,0.20,0.96,0.71,0.79,0.93,0.85,1.23,0.78,1.05,0.64,0.80,0.97,0.14,0.41,0.95,0.34,1.01,0.38,0.77,0.18,1.20,-0.26,0.89,0.11,1.41,0.13,0.56,0.99,Upgrade
