Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,10.77,12.31,11.96,8.16,10.29,10.85,9.83,11.14,10.35,9.86,10.33,7.26,4.02,8.74,9,7.76,8.7,6.5,7.98,7.57,6.83,2.72,5.51,5.6,5.57,4.95,4.71,4.77,4.31,4.72,4.29,3.52,3.62,4,3.83,3.31,3.51,3.48,3.53,3.08,Upgrade
Depreciation & Amortization,1.66,1.74,1.78,1.78,1.73,1.92,1.96,2.05,1.89,1.84,1.68,1.66,1.61,1.59,1.57,1.51,1.48,1.68,1.72,1.69,1.74,1.78,1.78,1.74,1.73,1.69,1.51,1.45,1.43,1.44,1.4,1.37,1.39,1.37,1.33,1.37,1.38,1.33,1.23,1.23,Upgrade
Share-Based Compensation,0.52,0.59,0.61,0.64,0.48,0.51,0.56,0.54,0.45,0.5,0.48,0.51,0.43,0.47,0.46,0.52,0.43,0.46,0.5,0.5,0.39,0.47,0.47,0.5,0.32,1.03,0.44,0.46,0.44,0.44,0.41,0.47,0.49,0.43,0.41,0.44,0.48,0.42,0.38,0.52,Upgrade
Other Operating Activities,-7.28,12.94,-9.46,8.21,-15.76,14.14,-2.06,6.02,-7.91,1.4,0.17,-9.17,7.79,6.25,2.17,-2.39,-4.64,6.23,-4.27,5,-2.72,4.65,5.44,-1.64,1.31,0.56,0.3,2.51,-3.26,-6.68,-0.25,2.47,6.63,-11.43,6.98,2.16,-6.44,-2.46,13.19,1.13,Upgrade
Operating Cash Flow,5.67,27.58,4.9,18.79,-3.27,27.41,10.29,19.75,4.78,13.59,12.65,0.25,13.84,17.05,13.21,7.4,5.96,14.87,5.94,14.77,6.23,9.61,13.19,6.19,8.94,8.24,6.97,9.19,2.93,-0.08,5.86,7.82,12.13,-5.63,12.55,7.29,-1.07,2.78,18.33,5.96,Upgrade
Operating Cash Flow Growth,-,0.62%,-52.42%,-4.87%,-,101.77%,-18.66%,7674.41%,-65.44%,-20.31%,-4.22%,-96.57%,132.08%,14.65%,122.54%,-49.90%,-4.24%,54.73%,-55.01%,138.59%,-30.34%,16.68%,89.27%,-32.66%,205.61%,-,19.00%,17.60%,-75.88%,-,-53.33%,7.29%,-,-,-31.55%,22.33%,-,-25.52%,-,-49.21%,Upgrade
Capital Expenditures,-0.94,-1.42,-0.71,-0.98,-1.72,-1.52,-1.17,-0.69,-0.8,-1,-1.92,-1.16,-2.6,-3.13,-5.12,-2.28,-1.97,-1.12,-0.85,-1.95,-1.37,-1.96,-2.3,-1.44,-2.51,-0.89,-1.07,-2.96,-3.01,-0.97,-0.93,-1.25,-0.79,-1.72,-1.56,-0.65,-0.75,-2.3,-0.95,-1.46,Upgrade
Change in Investments,-34.28,-68.08,-16.02,-121.24,-51.32,-240.7,-78.46,132.38,-68.27,-9.69,25.16,-472.68,-112.36,-125.29,-69.18,-25.81,-21.57,-67.28,-28.2,-19.56,-42.49,-80.73,-88.75,-58.55,-42.91,-75.94,-121.92,-38.6,-8.54,-86.58,-79.45,-75.89,-3.62,-64.7,-46.16,-45.56,-17.74,-71.67,-34.99,-45.58,Upgrade
Other Investing Activities,-,-,-,-,-,2.76,-30,-,-,-,-,-,-,-,0.29,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41,-,-11.39,0.11,0.9,-,-0.46,-,-,-,-,0.05,Upgrade
Investing Cash Flow,-35.23,-69.51,-16.74,-122.22,-53.04,-239.47,-109.62,131.69,-69.07,-10.69,23.24,-473.84,-114.97,-128.42,-74.01,-28.09,-23.54,-68.4,-29.06,-21.51,-43.86,-82.69,-91.05,-59.99,-45.42,-76.82,-122.99,-41.56,-11.14,-87.55,-91.77,-77.03,-3.51,-66.42,-48.17,-46.21,-18.49,-73.97,-35.94,-46.99,Upgrade
