Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+46 Quarters
Net Income,-12.34,24.63,6.19,7.9,7.84,32.05,24.82,37.67,36.17,52.97,44.74,42.49,-1.99,28.1,15.62,25.93,29.95,18.35,28.91,26.82,9.13,11.31,17.95,21.11,12.02,11.95,18.6,21.37,12.67,10.29,11.98,-1.05,-35.07,10.37,15.44,21.42,12.13,11.65,17.66,18.06,Upgrade
Depreciation & Amortization,1.62,2.31,2.16,1.71,2.12,2.68,2.98,2.86,2.62,3.92,3.62,3.15,3.38,2.95,2.3,3.18,1.98,2.96,2.56,2.83,2.4,3.34,2.98,2.78,2.9,1.95,1.47,3.32,3.04,0.04,3.19,3.03,2.61,3.32,3.2,3.26,3.35,1.24,3.81,3.8,Upgrade
Share-Based Compensation,1.26,1.29,1.3,1.3,2.08,1.49,1.5,1.44,1.86,1.67,1.98,2.07,1.74,1.49,1.19,1.63,1.72,2.3,1.5,1.17,1.61,1.14,1.31,1.19,1.52,1.15,3.15,0,0,3.73,0,0,0,0,0,0,0,0,0,0,Upgrade
Other Operating Activities,-3.43,-7.28,13.98,4.09,-27.31,-5.42,18.7,8.1,-28.13,-25.2,0.54,6.03,-31.65,10.27,37.13,-9.31,-41.67,13.69,33.21,-4.59,-15.13,16.17,10.66,-8.78,-15.56,7.96,22.68,3.08,-13.56,19.62,9.48,-27.34,22.39,18.27,22.35,8.04,-23.57,32.87,8.54,8.38,Upgrade
Operating Cash Flow,-12.89,20.96,23.64,15,-15.28,30.81,47.99,50.07,12.52,33.35,50.88,53.74,-28.52,42.81,56.23,21.43,-8.01,37.29,66.17,26.23,-1.99,31.96,32.9,16.31,0.88,23.01,45.9,27.76,2.15,33.67,24.66,-25.37,-10.07,31.96,40.99,32.72,-8.1,45.76,30.01,30.24,Upgrade
Operating Cash Flow Growth,-,-31.97%,-50.74%,-70.04%,-,-7.61%,-5.68%,-6.84%,-,-22.09%,-9.52%,150.80%,-,14.78%,-15.01%,-18.29%,-,16.71%,101.08%,60.85%,-,38.86%,-28.31%,-41.26%,-59.31%,-31.66%,86.15%,-,-,5.36%,-39.84%,-,-,-30.16%,36.59%,8.19%,-,63.57%,-15.07%,2.23%,Upgrade
Capital Expenditures,-0.54,-0.57,-0.83,0,-0.69,-1.37,-1.43,-2.55,-2.87,-1.82,-2.8,-2.35,-2.98,-3.24,-4.03,-1.2,-1.13,-0.67,-9.46,-0.5,-0.56,-1.3,-1.82,-2.09,-0.76,-1.67,-0.87,-0.71,-1.66,-0.9,-1,-1.32,-0.82,-0.17,-0.58,-0.39,-0.62,-1.46,-1.42,-1.08,Upgrade
Acquisitions,0,-17.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Change in Investments,7.19,-3,-15.12,1.99,15.82,14.39,-70.86,-3.35,2.06,-24.21,-1.81,-22.84,23.27,-28.9,-28.95,7.06,7.41,-38.21,-11.96,-19.66,-1.99,-8.79,-21.36,-1.58,22.77,-43.04,-26.26,-8.4,-1.65,-18.11,8.75,33.16,4.09,-7.39,-39.31,22.3,-22.36,-17.6,-17.19,-20.67,Upgrade
Investing Cash Flow,6.66,-21.15,-15.95,1.99,15.12,13.02,-72.29,-5.9,-0.81,-26.03,-4.61,-25.19,20.3,-32.14,-32.98,5.86,6.29,-38.88,-21.42,-20.16,-2.54,-10.09,-23.18,-3.67,22.01,-44.7,-27.13,-9.11,-3.31,-19.01,7.75,31.84,3.27,-7.56,-39.89,21.91,-22.97,-19.06,-18.61,-21.76,Upgrade
Dividends Paid,-13.75,-13.14,-13.14,-13.14,-13.62,-13.36,-13.37,-13.37,-13.92,-13.3,-13.43,-13.62,-14.23,-13.74,-13.74,-12.22,-12.96,-12.15,-12.15,-12.18,-12.34,-12.09,-12.09,-10.58,-10.7,-10.54,-10.54,-10.54,-10.65,-10.49,-10.5,-10.49,-10.49,-10.46,-10.46,-9.17,-9.21,-9.24,-9.2,-9.23,Upgrade
Share Issuance / Repurchase,0,0,0,0,-14.6,-11.56,0,0,0,0,-17.85,-11.75,-10.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.09,0.04,0.04,0.11,0.15,0,-23.38,0.06,0.11,0.26,-3.09,Upgrade
Debt Issued / Paid,10,5,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Other Financing Activities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01,-0,-,-,0,-0,-,-0.01,0.01,-,0.06,-0.08,Upgrade
Financing Cash Flow,-3.75,-8.14,-13.14,-13.14,-28.22,-24.93,-13.37,-13.37,-13.92,-13.3,-31.28,-25.37,5.38,-13.74,-13.74,-12.22,-12.96,-12.15,-12.15,-12.18,-12.34,-12.09,-12.09,-10.58,-10.7,-10.54,-10.54,-10.54,-10.4,-10.41,-10.45,-10.45,-10.38,-10.31,-10.46,-32.56,-9.14,-9.13,-8.88,-12.4,Upgrade
Net Cash Flow,-9.98,-8.34,-5.45,3.85,-28.37,18.9,-37.66,30.8,-2.21,-5.98,14.99,3.19,-2.84,-3.08,9.51,15.08,-14.69,-13.74,32.6,-6.11,-16.88,9.77,-2.36,2.06,12.19,-32.23,8.22,8.11,-11.55,4.25,21.95,-3.98,-17.18,14.08,-9.37,22.07,-40.21,17.57,2.52,-3.92,Upgrade
Free Cash Flow,-13.43,20.39,22.81,15,-15.97,29.44,46.56,47.52,9.65,31.53,48.08,51.4,-31.49,39.57,52.21,20.23,-9.14,36.62,56.71,25.73,-2.55,30.66,31.09,14.22,0.12,21.35,45.03,27.05,0.49,32.77,23.66,-26.69,-10.89,31.79,40.4,32.33,-8.71,44.3,28.58,29.16,Upgrade
Free Cash Flow Growth,-,-30.74%,-51.01%,-68.43%,-,-6.62%,-3.16%,-7.55%,-,-20.32%,-7.90%,154.07%,-,8.03%,-7.94%,-21.38%,-,19.46%,82.41%,80.96%,-,43.62%,-30.96%,-47.44%,-75.87%,-34.86%,90.34%,-,-,3.09%,-41.45%,-,-,-28.24%,41.35%,10.87%,-,65.57%,-16.43%,2.08%,Upgrade
Free Cash Flow Margin,-6.28%,9.00%,11.86%,8.17%,-8.19%,13.00%,21.79%,21.32%,4.35%,13.41%,21.62%,24.74%,-17.39%,17.67%,24.25%,9.37%,-4.11%,18.05%,26.26%,12.37%,-1.22%,14.36%,14.63%,6.83%,0.06%,10.32%,21.43%,13.33%,0.24%,16.30%,11.75%,-13.51%,-5.50%,16.00%,20.60%,16.75%,-4.56%,23.10%,15.23%,15.85%,Upgrade
Free Cash Flow Per Share,-0.91,1.40,1.56,1.03,-1.09,1.98,3.11,3.17,0.65,2.14,3.23,3.40,-2.07,2.60,3.43,1.33,-0.60,2.43,3.76,1.71,-0.17,2.04,2.07,0.95,0.01,1.43,3.01,1.81,0.03,2.20,1.59,-1.79,-0.73,2.15,2.73,2.14,-0.57,3.03,1.86,1.90,Upgrade
