Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,12.99,15.09,17.3,13,17.97,12.51,15.96,12.39,22.04,16.99,19.58,14.77,4.81,13.88,12.45,10.73,9.38,9.94,11.93,8.82,9.16,1.71,6.86,5.93,5.97,5.86,6.37,6.44,4.1,5.57,5.05,5.62,3.78,3.9,4.93,6.05,3.14,4.81,10.31,62.23,Upgrade
Depreciation & Amortization,2.43,2.49,2.61,2.87,2.87,2.85,3,3.12,3.16,3.2,1.84,2.33,1.8,1.63,1.52,1.43,1.48,1.47,1.37,1.37,1.82,1.88,1.96,1.84,1.28,1.39,1.32,1.2,1.31,4.55,0,0,0,-1.86,0.84,0.65,0.37,2.17,-0.43,-0.7,Upgrade
Share-Based Compensation,0.57,0.55,0.54,0.54,0.51,0.5,0.5,0.51,0.44,0.47,0.5,0.46,0.55,0.51,0.46,0.47,0.42,0.44,0.45,0.44,0.41,0.41,0.43,0.48,0.43,0.42,0.38,0.42,0.41,0.32,0.38,0.4,0.37,0.3,0.31,0.33,0.26,0.24,0.58,0.19,Upgrade
Other Operating Activities,7.57,-18.86,13.81,6.14,17.23,38.38,-30.14,15.52,9.43,-0.21,-27.63,4.11,15.13,12.42,-22.3,-8.82,-1.15,12.45,-6.41,-4.22,-4.5,27.99,-15.96,1.71,-4.31,3.17,-10,1.26,-0.33,-7.15,6.35,4.07,-6.46,4.46,-7.97,-6.23,3.6,3.51,1.31,-44.96,Upgrade
Operating Cash Flow,23.56,-0.74,34.24,22.55,38.57,54.24,-10.69,31.53,35.07,20.45,-5.72,21.67,22.28,28.43,-7.88,3.81,10.13,24.29,7.33,6.41,6.89,31.98,-6.72,9.96,3.38,10.83,-1.92,9.31,5.48,3.3,11.78,10.09,-2.31,6.8,-1.89,0.8,7.36,10.72,4.96,17.93,Upgrade
Operating Cash Flow Growth,-38.92%,-,-,-28.47%,10.00%,165.29%,-,45.51%,57.37%,-28.09%,-,469.39%,119.94%,17.04%,-,-40.62%,47.08%,-24.04%,-,-35.67%,103.85%,195.21%,-,7.01%,-38.37%,228.80%,-,-7.74%,-,-51.57%,-,1166.25%,-,-36.53%,-,-95.55%,-60.14%,-42.14%,-,98.71%,Upgrade
Capital Expenditures,-1.33,0.12,-1,-0.59,-2.38,-1.24,-1.46,-1.13,-1.95,-0.65,-0.95,-0.89,-0.76,-2.28,-1.05,-1.03,-0.51,-0.94,-0.78,-1.11,-0.92,-1.62,-0.69,-1.22,-0.68,-1.33,-0.73,-0.38,-0.61,-1.36,-1.03,-0.43,-0.98,-1.33,-1.05,-0.64,-0.96,-2.38,-2.06,-1.76,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.52,0,0,0,33.45,0,0,0,0,0,0,-7.23,0,0,0,0,0,0,0,0,0,Upgrade
Change in Investments,5.86,-42.34,-115.34,-146.01,-118.22,-166.26,-70.58,-87.34,-234.58,16.84,-91.51,-419.69,-59.1,-48.61,-56.57,-52.5,-21.85,-51.44,-66.62,-69.62,-18.44,-57.75,-91.01,-114.08,-50.2,-55.59,-21.75,-66.21,1.25,-40.58,-57.62,-12.28,-45.2,-10.82,-32.46,-9.21,-44.11,-46.54,-62.05,-68.75,Upgrade
Other Investing Activities,0.24,-0.01,0.2,0.39,0.57,0.04,0.57,0.12,0.73,0.8,0.8,-0.07,1.27,0.33,1.1,0.64,0.17,0.75,0.89,0.28,1.08,1.59,0.56,4.75,-0.68,0.4,2.33,2.4,1.36,0.56,1.1,2.67,1.85,6.04,9.57,1.68,1.2,1.89,1.84,6.31,Upgrade
