Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+13 Quarters
Net Income,5.31,4.02,5.99,7.62,3.52,2.27,12.77,6.73,6.02,2.4,-3.25,7.93,-0.71,6.73,5.21,4.54,3.03,3.22,4.26,2.93,2.6,2.5,2.71,0.73,3.65,-0.59,-5.64,-0.08,1.4,2.73,3.54,1.75,3.85,3.11,4.76,2.44,5.13,-4.51,3.89,1.15,Upgrade
Other Operating Activities,7.42,-89.44,-56.11,-62.99,-58.88,-4.58,-47.83,-24.41,-26.95,-39.61,44.88,-20.91,-16.01,-37.23,-6.66,-8.82,-18.2,-7.55,-13.62,-14.25,10.35,-44.45,2.46,1.3,16.26,15.97,24.45,11.92,4.88,-0.51,-8.48,-35.8,1.6,-0.45,27.07,4.99,-10.36,41.88,-20.13,2.63,Upgrade
Operating Cash Flow,12.73,-85.42,-50.12,-55.38,-55.36,-2.32,-35.07,-17.68,-20.93,-37.21,41.63,-12.99,-16.71,-30.5,-1.45,-4.28,-15.17,-4.33,-9.36,-11.32,12.95,-41.96,5.17,2.04,19.91,15.39,18.81,11.84,6.28,2.22,-4.94,-34.05,5.44,2.66,31.83,7.42,-5.23,37.36,-16.25,3.77,Upgrade
Operating Cash Flow Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-34.97%,-,-72.52%,-82.80%,217.29%,591.82%,-,-,15.35%,-16.23%,-,-,-,-92.89%,-,96.69%,-,-,-,-,Upgrade
Dividends Paid,-9.04,-9.1,-7.45,-7.08,-6.23,-7.06,-5.94,-5.84,-5.71,-5.49,-5.16,-5.83,-4.84,-4.32,-4.04,-3.81,-3.42,-3.42,-3.42,-3.42,-3.42,-3.42,-3.42,-3.41,-3.4,-3.92,-3.92,-3.89,-3.93,-3.95,-3.94,-3.72,-3.29,-3.28,-3.27,-3.28,-3.18,-3.03,-3.19,-3.22,Upgrade
Share Issuance / Repurchase,7.17,17.08,19,10.34,38.19,12.77,6.62,5.81,4.88,10.8,12.67,4.97,16.18,13.85,10.11,-0.02,23.16,0,0,0,0,0,-0.06,0,0,-0.5,0,-0.02,0,-1.31,-0.15,-0.01,26.67,0,0,0,0,0,0,0,Upgrade
Debt Issued / Paid,5.2,74.72,-6.14,114.03,-7.9,-0.5,37.43,-23.06,56.11,22,-30,12.36,28,2,24.19,-6.5,5,14.43,8,9.45,0,29.64,8.36,-30,-10,0,-5,-8.92,-5.85,11.24,10.32,19.22,-7.41,-6.15,-19.63,-11.87,-2.94,-11.43,0,20.84,Upgrade
Other Financing Activities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Financing Cash Flow,3.33,82.7,5.41,117.29,24.06,5.22,38.11,-23.09,55.28,27.31,-22.49,11.5,39.34,11.53,30.26,-10.33,24.74,11.01,4.43,6.03,-3.42,26.23,4.89,-33.41,-13.4,-4.42,-8.92,-12.83,-9.78,5.98,6.23,15.5,15.97,-9.43,-22.9,-15.15,-6.12,-14.46,-3.19,17.62,Upgrade
Net Cash Flow,16.06,-2.72,-44.71,61.92,-31.3,2.9,3.04,-40.77,34.35,-9.91,19.14,-1.49,22.63,-18.97,28.8,-14.61,9.57,6.68,-4.93,-5.29,9.53,-15.73,10.05,-31.37,6.51,10.97,9.89,-0.98,-3.5,8.21,1.29,-18.56,21.41,-6.78,8.93,-7.73,-11.35,22.9,-19.43,21.39,Upgrade
Free Cash Flow,12.73,-85.42,-50.12,-55.38,-55.36,-2.32,-35.07,-17.68,-20.93,-37.21,41.63,-12.99,-16.71,-30.5,-1.45,-4.28,-15.17,-4.33,-9.36,-11.32,12.95,-41.96,5.17,2.04,19.91,15.39,18.81,11.84,6.28,2.22,-4.94,-34.05,5.44,2.66,31.83,7.42,-5.23,37.36,-16.25,3.77,Upgrade
Free Cash Flow Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-34.97%,-,-72.52%,-82.80%,217.29%,591.82%,-,-,15.35%,-16.23%,-,-,-,-92.89%,-,96.69%,-,-,-,-,Upgrade
Free Cash Flow Margin,45.40%,-369.07%,-215.52%,-297.91%,-389.76%,-13.67%,-214.24%,-131.08%,-158.37%,-369.69%,337.63%,-96.04%,-165.25%,-235.06%,-12.78%,-40.90%,-182.65%,-49.15%,-120.02%,-154.81%,180.47%,-680.80%,76.28%,34.65%,286.02%,220.21%,247.19%,130.25%,67.51%,25.98%,-58.64%,-496.62%,74.88%,36.45%,411.25%,85.35%,-69.41%,425.80%,-186.47%,42.95%,Upgrade
Free Cash Flow Per Share,0.45,-3.17,-1.95,-2.28,-2.53,-0.11,-1.73,-0.89,-1.08,-1.98,2.41,-0.77,-1.00,-2.05,-0.10,-0.32,-1.30,-0.38,-0.81,-0.98,1.12,-3.64,0.45,0.18,1.73,1.33,1.63,1.03,0.54,0.19,-0.42,-2.93,0.56,0.28,3.31,0.77,-0.54,3.89,-1.70,0.39,Upgrade
