Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,-5.05,-3.95,-4,-5.38,-9.2,2.23,-10.62,1.32,-0.31,3.04,-1.23,4.61,-5.44,1.45,-1.73,1.64,-7.34,-0.88,3.93,2.76,-2.72,1.93,4.07,2.51,1.47,2.06,3.46,2.84,0.54,1.85,2.35,2.38,0.38,1.76,1.88,1.35,0.33,0.09,1.66,0.07,Upgrade
Depreciation & Amortization,0.81,0.83,0.82,0.88,0.77,0.81,0.82,0.84,0.82,0.79,0.71,0.67,0.69,0.67,0.65,0.63,0.6,0.51,0.44,0.42,0.41,0.38,0.38,0.33,0.32,0.29,0.26,0.29,0.28,0.28,0.27,0.25,0.24,0.23,0.25,0.21,0.18,0.17,0.17,0.15,Upgrade
Share-Based Compensation,0.22,0.19,0.19,0.49,0.53,0.46,0.47,0.49,0.49,0.4,0.43,0.45,0.49,0.38,0.41,0.4,0.31,0.22,0.2,0.18,0.11,0.07,0.07,0.07,0.06,0.02,0.02,0.03,0.03,0,0.05,0.04,-0.18,-0.01,0.09,-0.06,0.01,0.02,0.03,0,Upgrade
Other Operating Activities,0.66,9.94,8.78,7.69,-9.49,-8.23,24.05,10.32,0.39,-5,0.6,-0.46,-10.99,7.81,9.41,5.43,9.13,4.24,7.67,2.22,2.58,4.77,8.99,2.41,0.21,-0.64,1.92,1.97,1.82,5.54,6.71,-0.14,0.4,5.03,3.7,2.48,-0.12,1.92,1.61,-0.76,Upgrade
Operating Cash Flow,-3.37,7.01,5.8,3.67,-17.39,-4.73,14.72,12.97,1.39,-0.77,0.52,5.27,-15.26,10.32,8.74,8.1,2.7,4.1,12.24,5.57,0.38,7.16,13.52,5.32,2.06,1.73,5.66,5.14,2.67,7.68,9.37,2.52,0.83,7.02,5.92,3.99,0.4,2.21,3.46,-0.53,Upgrade
Operating Cash Flow Growth,-,-,-60.62%,-71.70%,-,-,2749.45%,145.91%,-,-,-94.09%,-34.86%,-,151.85%,-28.64%,45.32%,610.46%,-42.74%,-9.41%,4.82%,-81.50%,314.49%,138.73%,3.44%,-23.07%,-77.51%,-39.56%,103.78%,220.44%,9.38%,58.27%,-36.78%,106.13%,217.86%,70.88%,-,-81.98%,-35.47%,39.19%,-,Upgrade
Capital Expenditures,-0.47,-1.21,-0.8,-0.98,-1.57,-1.58,-0.73,-1.16,-1.03,-1.09,-1.14,-0.67,-0.43,-0.71,-0.88,-1.3,-1.05,-0.69,-0.7,-0.66,-0.68,-0.88,-0.64,-0.7,-0.6,-0.05,-0.19,-0.14,-0.18,-0.09,-0.55,-0.45,-0.17,-0.09,-0.72,0,0,0,0,0,Upgrade
Acquisitions,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Change in Investments,2.66,-5.1,-2.66,5.12,1.28,-5.07,-20.11,10.51,3,-2.26,5.29,-9.02,9.89,-2.18,-0.42,-2.89,-5.55,-10.41,0.35,-15.85,-14.75,-12.05,-0.39,-12.59,-19.77,-1.61,-7.19,-0.24,-10.16,-0.24,-5.66,-3.98,-3.78,-1.69,-7.23,-5.19,-11.16,-4.12,-3.49,2.31,Upgrade
Other Investing Activities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.29,-0.29,-,-,-,-,-,-,-,-,-,-,-,0.25,0,0,-,0,0.01,0.62,-0.23,-0.31,-0.06,-0.1,-0.07,Upgrade
Investing Cash Flow,2.19,-6.3,-3.46,4.14,-0.29,-6.65,-20.61,9.34,1.96,-3.35,4.15,-9.69,9.46,-2.89,-1.29,-3.91,-6.88,-11.1,-0.34,-16.52,-15.44,-12.93,-1.03,-13.29,-20.37,-1.66,-7.38,-0.38,-10.09,-0.33,-6.2,-4.43,-3.94,-1.77,-7.34,-5.42,-11.47,-4.18,-3.59,2.24,Upgrade
Dividends Paid,0,0,-0.43,-0.43,-0.43,-0.42,-0.42,-0.43,-0.43,-0.43,-0.43,-0.43,-0.68,-0.67,-0.67,-1.08,-1.08,-1.07,-1.07,-1.07,-1.07,-0.85,-0.85,-0.85,-0.66,-0.49,-0.49,-0.49,-0.46,-0.46,-0.37,-0.37,-0.37,-0.37,-0.36,-0.29,-0.29,-0.15,-0.15,-0.15,Upgrade
Share Issuance / Repurchase,0,0.06,0,0,0,0,-0.63,-0.97,-0.07,-0.38,0,-0.56,-0.24,-0,0,0.02,0,0.02,0.03,-0.19,-0.31,0.01,-0.1,-0.04,30.17,0.04,0.01,4.8,-0.1,-0.07,0,-0.08,-0.13,0,-0.02,-0.02,0,18.82,0,-0.13,Upgrade
Debt Issued / Paid,-0.28,-3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.96,0.08,0.13,Upgrade
Other Financing Activities,-0,-0.01,-,-0.02,-0.36,-0.01,-0.01,-0.04,-0.15,-,-0.01,-0.04,-0.09,-0.01,-0.03,-0.01,-0.12,-0.69,-0.35,-0.01,-0.35,-0.01,-0.01,-0.01,-,0,-,-,-,-0,0,-,-0.02,-0,0,0,-,-,-,-,Upgrade
Financing Cash Flow,-0.28,-3.85,-0.43,-0.45,-0.78,-0.43,-1.06,-1.44,-0.64,-0.81,-0.44,-1.02,-1.01,-0.68,-0.7,-1.06,-1.19,-1.75,-1.39,-1.26,-1.73,28.27,-0.96,-0.9,29.51,-0.45,-0.49,4.3,-0.55,-0.53,-0.36,-0.44,-0.52,-0.37,-0.38,-0.31,-0.29,17.71,-0.07,-0.15,Upgrade
Net Cash Flow,-1.46,-3.15,1.91,7.37,-18.46,-11.82,-6.95,20.88,2.72,-4.92,4.23,-5.43,-6.8,6.75,6.74,3.13,-5.37,-8.76,10.51,-12.21,-16.79,22.5,11.52,-8.88,11.19,-0.39,-2.21,9.06,-7.97,6.82,2.8,-2.35,-3.62,4.88,-1.8,-1.74,-11.36,15.74,-0.2,1.56,Upgrade
Free Cash Flow,-3.83,5.8,4.99,2.7,-18.95,-6.31,13.99,11.81,0.36,-1.86,-0.62,4.61,-15.69,9.61,7.86,6.79,1.65,3.41,11.55,4.91,-0.3,6.28,12.87,4.61,1.46,1.67,5.47,5,2.49,7.58,8.82,2.07,0.67,6.93,5.2,3.99,0.4,2.21,3.46,-0.53,Upgrade
Free Cash Flow Growth,-,-,-64.30%,-77.17%,-,-,-,156.41%,-,-,-,-32.21%,-,181.82%,-31.94%,38.37%,-,-45.66%,-10.31%,6.44%,-,275.42%,135.49%,-7.66%,-41.44%,-77.95%,-38.02%,141.46%,272.70%,9.39%,69.72%,-48.15%,65.15%,213.94%,50.03%,-,-81.98%,-35.47%,39.19%,-,Upgrade
Free Cash Flow Margin,-10.46%,15.63%,14.05%,9.30%,-66.38%,-14.62%,35.91%,29.82%,0.91%,-5.22%,-1.78%,13.28%,-59.76%,25.84%,20.44%,19.63%,4.74%,11.51%,37.39%,17.82%,-1.18%,24.34%,52.30%,21.23%,7.06%,8.26%,27.57%,26.41%,13.50%,43.68%,52.95%,13.31%,4.57%,46.34%,37.08%,36.36%,4.01%,20.21%,33.50%,-6.86%,Upgrade
Free Cash Flow Per Share,-0.36,0.54,0.47,0.25,-1.78,-0.60,1.33,1.11,0.03,-0.17,-0.06,0.43,-1.45,0.89,0.73,0.63,0.15,0.32,1.08,0.46,-0.03,0.59,1.21,0.43,0.15,0.21,0.69,0.64,0.34,1.03,1.20,0.28,0.09,0.95,0.71,0.55,0.06,0.50,0.91,-0.14,Upgrade
