Year,Current,2022,2021
Market Capitalization,176,195,219
Market Cap Growth,-,-10.92%,-
Enterprise Value,76,97,110
PE Ratio,5.32,5.54,6.85
PS Ratio,0.60,0.67,0.78
PB Ratio,1.21,1.35,1.97
P/FCF Ratio,-765.73,-765.73,4.42
P/OCF Ratio,4.90,5.47,4.26
EV/Sales Ratio,0.26,0.33,0.39
EV/EBITDA Ratio,1.45,1.84,2.23
EV/EBIT Ratio,1.57,2.00,2.43
EV/FCF Ratio,-379.81,-379.81,2.23
Debt / Equity Ratio,0.00,0.00,-
Debt / EBITDA Ratio,0.01,0.01,-
Debt / FCF Ratio,-1.17,-1.17,-
Current Ratio,1.72,1.72,1.86
Asset Turnover,1.17,1.17,1.44
Return on Equity (ROE),27.90%,27.90%,34.00%
Return on Assets (ROA),14.20%,14.20%,16.30%
Return on Capital (ROIC),268.70%,268.70%,191.00%
Earnings Yield,20.18%,18.06%,14.60%
FCF Yield,-0.15%,-0.13%,22.64%
Buyback Yield / Dilution,-15.96%,-8.28%,-7.09%
Total Shareholder Return,-15.96%,-8.28%,-7.09%
