Year,Current,2022,2021
Market Capitalization,372,363,351
Market Cap Growth,-,3.40%,-
Enterprise Value,371,362,349
PE Ratio,41.16,40.07,727.52
PB Ratio,-33.86,-33.86,-22.35
P/FCF Ratio,-259.68,-259.68,-318.07
P/OCF Ratio,-259.68,-259.68,-318.07
EV/EBITDA Ratio,40.99,39.99,723.11
EV/EBIT Ratio,40.99,39.99,723.11
EV/FCF Ratio,-259.16,-259.16,-316.14
Current Ratio,0.73,0.73,12.75
Return on Equity (ROE),-82.80%,-82.80%,-5.50%
Return on Assets (ROA),3.20%,3.20%,0.30%
Return on Capital (ROIC),3.20%,3.20%,0.30%
Earnings Yield,2.43%,2.50%,0.14%
FCF Yield,-0.38%,-0.39%,-0.31%
Buyback Yield / Dilution,-78.46%,-78.46%,-
Total Shareholder Return,-78.46%,-78.46%,-
