Year,Current,2022,2021
Market Capitalization,262,257,256
Market Cap Growth,-,0.42%,-
Enterprise Value,262,257,255
PE Ratio,36.00,73.82,819.51
PB Ratio,-37.49,-32.46,-16.47
P/FCF Ratio,-308.66,-284.21,-429.90
P/OCF Ratio,-308.66,-284.21,-429.90
EV/EBITDA Ratio,31.69,63.04,816.46
EV/EBIT Ratio,31.69,63.04,816.46
EV/FCF Ratio,-308.60,-284.03,-428.30
Current Ratio,0.02,0.04,3.54
Return on Equity (ROE),-84.90%,-31.60%,-
Return on Assets (ROA),3.50%,1.70%,-
Return on Capital (ROIC),4.10%,2.00%,-
Earnings Yield,2.77%,1.35%,0.12%
FCF Yield,-0.32%,-0.35%,-0.23%
Buyback Yield / Dilution,-165.24%,-,
Total Shareholder Return,-165.24%,-,
