Year,Current,2022,2021
Market Capitalization,398,386,306
Market Cap Growth,-,26.00%,-
Enterprise Value,398,386,305
PE Ratio,33.13,23.71,21.92
PB Ratio,-21.83,-24.13,-11.02
P/FCF Ratio,-778.90,-248.25,-4470.35
P/OCF Ratio,-778.90,-248.25,-4470.35
EV/EBITDA Ratio,32.64,23.72,21.80
EV/EBIT Ratio,32.64,23.72,21.80
EV/FCF Ratio,-779.56,-248.39,-4445.89
Debt / Equity Ratio,-0.02,-0.02,-
Debt / EBITDA Ratio,0.04,0.02,-
Debt / FCF Ratio,-0.86,-0.22,-
Current Ratio,0.34,0.52,1.15
Return on Equity (ROE),-69.40%,-87.10%,-
Return on Assets (ROA),3.90%,5.30%,-
Return on Capital (ROIC),3.90%,5.30%,-
Earnings Yield,3.07%,4.22%,4.56%
FCF Yield,-0.13%,-0.40%,-0.02%
Buyback Yield / Dilution,-185.93%,-,
Total Shareholder Return,-185.93%,-,
