Year,Current,2022,2021
Market Capitalization,414,454,441
Market Cap Growth,-,2.89%,-
Enterprise Value,454,454,441
PE Ratio,242.31,242.31,-77.60
PB Ratio,-58.45,-58.45,-28.56
P/FCF Ratio,112.10,122.81,-206.38
P/OCF Ratio,112.10,122.81,-206.38
EV/EBITDA Ratio,153.55,153.55,-77.56
EV/EBIT Ratio,153.55,153.55,-77.56
EV/FCF Ratio,122.81,122.81,-206.28
Current Ratio,0.02,0.02,0.21
Return on Equity (ROE),-16.30%,-16.30%,40.30%
Return on Assets (ROA),0.50%,0.50%,-1.60%
Return on Capital (ROIC),0.90%,0.90%,-1.70%
Earnings Yield,0.45%,0.41%,-1.29%
FCF Yield,0.89%,0.81%,-0.48%
Buyback Yield / Dilution,-14.92%,-14.92%,-
Total Shareholder Return,-14.92%,-14.92%,-
