Year,Current,2022,2021
Market Capitalization,202,196,190
Market Cap Growth,-,3.09%,-
Enterprise Value,202,196,189
PE Ratio,1023.00,956.38,-577.38
PB Ratio,-32.58,-32.58,-39.93
P/FCF Ratio,-401.14,-401.14,-421.52
P/OCF Ratio,-401.14,-401.14,-421.52
EV/EBITDA Ratio,338.56,328.53,-575.03
EV/EBIT Ratio,338.56,328.53,-575.03
EV/FCF Ratio,-400.76,-400.76,-419.81
Current Ratio,0.17,0.17,2.95
Return on Equity (ROE),-3.70%,-3.70%,14.50%
Return on Assets (ROA),0.10%,0.10%,-0.40%
Return on Capital (ROIC),0.40%,0.40%,-0.40%
Earnings Yield,0.10%,0.10%,-0.17%
FCF Yield,-0.24%,-0.25%,-0.24%
Buyback Yield / Dilution,-80.04%,-80.04%,-
Total Shareholder Return,-80.04%,-80.04%,-
