Year,Current,2022,2021
Market Capitalization,300,295,291
Market Cap Growth,-,1.48%,-
Enterprise Value,304,299,294
PE Ratio,130.25,121.15,-1122.09
PB Ratio,-24.93,-24.93,-26.71
P/FCF Ratio,-597.12,-597.12,-486.59
P/OCF Ratio,-597.12,-597.12,-486.59
EV/EBITDA Ratio,124.78,122.65,-1134.29
EV/EBIT Ratio,124.78,122.65,-1134.29
EV/FCF Ratio,-604.51,-604.51,-491.88
Debt / Equity Ratio,-0.39,-0.39,-0.42
Debt / EBITDA Ratio,1.89,1.89,-17.76
Debt / FCF Ratio,-9.31,-9.31,-7.70
Current Ratio,3.45,3.45,14.06
Return on Equity (ROE),-21.30%,-21.30%,-
Return on Assets (ROA),1.00%,1.00%,-
Return on Capital (ROIC),1.00%,1.00%,-
Earnings Yield,0.81%,0.83%,-0.09%
FCF Yield,-0.16%,-0.17%,-0.21%
Buyback Yield / Dilution,-204.85%,-204.85%,-
Total Shareholder Return,-204.85%,-204.85%,-
