Year,Current,2022,2021
Market Capitalization,"2,118","2,050","2,206"
Market Cap Growth,-,-7.04%,-
Enterprise Value,"1,809","1,738","2,038"
PE Ratio,22.87,22.06,18.01
PS Ratio,8.19,7.92,9.37
PB Ratio,3.76,3.63,3.91
P/FCF Ratio,28.53,27.58,20.86
P/OCF Ratio,26.17,25.30,20.51
EV/Sales Ratio,6.99,6.71,8.66
EV/EBITDA Ratio,15.81,15.19,15.45
EV/EBIT Ratio,19.41,18.65,16.55
EV/FCF Ratio,24.33,23.38,19.28
Current Ratio,3.07,3.07,2.26
Asset Turnover,0.30,0.30,0.54
Return on Equity (ROE),16.50%,16.50%,39.40%
Return on Assets (ROA),10.70%,10.70%,28.20%
Return on Capital (ROIC),30.40%,30.40%,95.60%
Earnings Yield,4.38%,4.53%,5.55%
FCF Yield,3.50%,3.63%,4.79%
Dividend Yield,6.05%,5.04%,4.38%
Payout Ratio,111.30%,111.30%,78.70%
Buyback Yield / Dilution,-8.11%,-8.11%,-1.87%
Total Shareholder Return,-2.06%,-3.07%,2.51%
