Year,Current,2022,2021
Market Capitalization,194,298,258
Market Cap Growth,-,15.89%,-
Enterprise Value,195,299,257
PE Ratio,216.60,243.36,-1197.80
PB Ratio,-36.21,-36.21,-37.12
P/FCF Ratio,-1106.62,-1106.62,-239.74
P/OCF Ratio,-1106.62,-1106.62,-239.74
EV/EBITDA Ratio,158.66,243.43,-1196.94
EV/EBIT Ratio,158.66,243.43,-1196.94
EV/FCF Ratio,-1106.94,-1106.94,-239.56
Debt / Equity Ratio,-0.01,-0.01,-0.02
Debt / EBITDA Ratio,0.10,0.10,-0.55
Debt / FCF Ratio,-0.44,-0.44,-0.11
Current Ratio,0.77,0.77,4.08
Return on Equity (ROE),-15.50%,-15.50%,12.50%
Return on Assets (ROA),0.50%,0.50%,-0.40%
Return on Capital (ROIC),0.50%,0.50%,-0.40%
Earnings Yield,0.63%,0.41%,-0.08%
FCF Yield,-0.14%,-0.09%,-0.42%
Buyback Yield / Dilution,-154.45%,-154.45%,-
Total Shareholder Return,-154.45%,-154.45%,-
