Year,Current,2022,2021
Market Capitalization,283,275,192
Market Cap Growth,-,42.97%,-
Enterprise Value,285,277,191
PE Ratio,263.38,270.70,-817.07
PB Ratio,-139.58,-139.58,170.50
P/FCF Ratio,-164.91,-164.91,-14793.94
P/OCF Ratio,-164.91,-164.91,-14793.94
EV/EBITDA Ratio,182.32,177.25,-811.28
EV/EBIT Ratio,182.32,177.25,-811.28
EV/FCF Ratio,-166.03,-166.03,-14689.24
Debt / Equity Ratio,-1.05,-1.05,-
Debt / EBITDA Ratio,1.33,1.33,-
Debt / FCF Ratio,-1.24,-1.24,-
Current Ratio,0.14,0.14,5.45
Return on Equity (ROE),2628.80%,2628.80%,-
Return on Assets (ROA),0.50%,0.50%,-
Return on Capital (ROIC),0.70%,0.70%,-
Earnings Yield,0.36%,0.37%,-0.12%
FCF Yield,-0.59%,-0.61%,-0.01%
Buyback Yield / Dilution,-192.40%,-192.40%,-
Total Shareholder Return,-192.40%,-192.40%,-
