Year,Current,2022,2021
Market Capitalization,160,154,148
Market Cap Growth,-,4.03%,-
Enterprise Value,159,153,147
PE Ratio,4331.96,4166.61,-356.66
PB Ratio,1326.45,1275.81,119.25
P/FCF Ratio,-151.14,-151.14,-204.83
P/OCF Ratio,-151.14,-151.14,-204.83
EV/EBITDA Ratio,451.00,433.75,-354.41
EV/EBIT Ratio,451.00,433.75,-354.41
EV/FCF Ratio,-150.93,-150.93,-203.54
Return on Equity (ROE),5.60%,5.60%,-
Return on Capital (ROIC),0.30%,0.30%,-
Earnings Yield,0.02%,0.02%,-0.28%
FCF Yield,-0.64%,-0.66%,-0.49%
Buyback Yield / Dilution,-144.41%,-144.41%,-
Total Shareholder Return,-144.41%,-144.41%,-
