Year,Current,2022,2021
Market Capitalization,320,"1,089","1,049"
Market Cap Growth,-,3.80%,-
Enterprise Value,321,"1,089","1,050"
PE Ratio,32.66,33.64,182.04
PB Ratio,-131.69,-131.69,-17.05
P/FCF Ratio,-344.40,-344.40,-505.18
P/OCF Ratio,-344.40,-344.40,-505.18
EV/EBITDA Ratio,9.28,31.53,182.13
EV/EBIT Ratio,9.28,31.53,182.13
EV/FCF Ratio,-344.45,-344.45,-505.45
Debt / Equity Ratio,-0.11,-0.11,-0.02
Debt / EBITDA Ratio,0.03,0.03,0.24
Debt / FCF Ratio,-0.29,-0.29,-0.67
Current Ratio,0.74,0.74,4.34
Return on Equity (ROE),-98.80%,-98.80%,-20.00%
Return on Assets (ROA),4.80%,4.80%,0.70%
Return on Capital (ROIC),5.10%,5.10%,0.70%
Earnings Yield,10.10%,2.97%,0.55%
FCF Yield,-0.99%,-0.29%,-0.20%
Buyback Yield / Dilution,-4.21%,-4.21%,-
Total Shareholder Return,-4.21%,-4.21%,-
