Year,Current,2022,2021
Market Capitalization,355,347,251
Market Cap Growth,-,38.14%,-
Enterprise Value,355,347,251
PE Ratio,147.00,138.53,-910.30
PB Ratio,-35.52,-35.52,-27.86
P/FCF Ratio,-879.44,-879.44,-312.72
P/OCF Ratio,-879.44,-879.44,-312.72
EV/EBITDA Ratio,141.79,138.62,-909.74
EV/EBIT Ratio,141.79,138.62,-909.74
EV/FCF Ratio,-880.05,-880.05,-312.53
Debt / Equity Ratio,-0.03,-0.03,-
Debt / EBITDA Ratio,0.12,0.12,-
Debt / FCF Ratio,-0.76,-0.76,-
Current Ratio,1.35,1.35,7.52
Return on Equity (ROE),-26.10%,-26.10%,-
Return on Assets (ROA),0.90%,0.90%,-
Return on Capital (ROIC),0.90%,0.90%,-
Earnings Yield,0.71%,0.72%,-0.11%
FCF Yield,-0.11%,-0.11%,-0.32%
Buyback Yield / Dilution,-263.16%,-263.16%,-
Total Shareholder Return,-263.16%,-263.16%,-
