Year,Current,2022,2021
Market Capitalization,113,222,221
Market Cap Growth,-,0.59%,-
Enterprise Value,112,222,220
PE Ratio,-876.54,-876.54,-640.22
PB Ratio,-24.67,-24.67,-31.14
P/FCF Ratio,-225.74,-225.74,-387.79
P/OCF Ratio,-225.74,-225.74,-387.79
EV/EBITDA Ratio,586.26,1158.47,-637.63
EV/EBIT Ratio,586.26,1158.47,-637.63
EV/FCF Ratio,-225.06,-225.06,-386.22
Debt / Equity Ratio,-0.02,-0.02,-0.02
Debt / EBITDA Ratio,0.80,0.80,-0.44
Debt / FCF Ratio,-0.16,-0.16,-0.27
Current Ratio,0.51,0.51,3.47
Return on Equity (ROE),3.20%,3.20%,9.80%
Return on Assets (ROA),-0.20%,-0.20%,-0.40%
Return on Capital (ROIC),0.10%,0.10%,-0.40%
Earnings Yield,-0.22%,-0.11%,-0.16%
FCF Yield,-0.87%,-0.44%,-0.26%
Buyback Yield / Dilution,-235.49%,-235.49%,-
Total Shareholder Return,-235.49%,-235.49%,-
