Year,Current,2022,2021
Market Capitalization,103,398,385
Market Cap Growth,-,3.29%,-
Enterprise Value,103,398,384
PE Ratio,26.82,26.37,36.73
PB Ratio,-31.30,-31.30,-15.64
P/FCF Ratio,-227.91,-227.91,-246.01
P/OCF Ratio,-227.91,-227.91,-246.01
EV/EBITDA Ratio,6.50,25.01,36.64
EV/EBIT Ratio,6.50,25.01,36.64
EV/FCF Ratio,-228.33,-228.33,-245.36
Debt / Equity Ratio,-0.08,-0.08,-
Debt / EBITDA Ratio,0.07,0.07,-
Debt / FCF Ratio,-0.60,-0.60,-
Current Ratio,0.16,0.16,2.04
Return on Equity (ROE),-111.10%,-111.10%,-114.60%
Return on Assets (ROA),4.70%,4.70%,3.30%
Return on Capital (ROIC),5.00%,5.00%,3.30%
Earnings Yield,14.68%,3.79%,2.72%
FCF Yield,-1.70%,-0.44%,-0.41%
Buyback Yield / Dilution,-9.68%,-9.68%,-
Total Shareholder Return,-9.68%,-9.68%,-
