Year,Current,2022,2021
Market Capitalization,158,402,-
Enterprise Value,158,402,0
PE Ratio,519.50,575.78,-
PB Ratio,-24.23,-24.23,-
P/FCF Ratio,-295.26,-295.26,-
P/OCF Ratio,-295.26,-295.26,-
EV/EBITDA Ratio,226.34,576.05,-3.02
EV/EBIT Ratio,226.34,576.05,-3.02
EV/FCF Ratio,-295.40,-295.40,-
Debt / Equity Ratio,-0.02,-0.02,-6.87
Debt / EBITDA Ratio,0.36,0.36,-3.02
Debt / FCF Ratio,-0.18,-0.18,-
Current Ratio,0.07,0.07,0.05
Return on Equity (ROE),-4.80%,-4.80%,-
Return on Assets (ROA),0.20%,0.20%,-
Return on Capital (ROIC),0.20%,0.20%,-
Earnings Yield,0.44%,0.17%,-
FCF Yield,-0.86%,-0.34%,-
Buyback Yield / Dilution,-14.94%,-14.94%,-
Total Shareholder Return,-14.94%,-14.94%,-
