Year,Current,2022,2021
Market Capitalization,165,388,345
Market Cap Growth,-,12.74%,-
Enterprise Value,165,388,343
PE Ratio,255.63,232.13,-5229.79
PB Ratio,-38.29,-38.29,-39.01
P/FCF Ratio,-283.04,-283.04,3436.77
P/OCF Ratio,-283.04,-283.04,3436.77
EV/EBITDA Ratio,66.87,157.57,-5208.62
EV/EBIT Ratio,66.87,157.57,-5208.62
EV/FCF Ratio,-283.02,-283.02,3422.86
Debt / Equity Ratio,-,-,-0.02
Debt / EBITDA Ratio,-,-,-2.20
Debt / FCF Ratio,-,-,1.44
Current Ratio,0.16,0.16,2.67
Return on Equity (ROE),-17.80%,-17.80%,-
Return on Assets (ROA),0.60%,0.60%,-
Return on Capital (ROIC),0.80%,0.80%,-
Earnings Yield,1.01%,0.43%,-0.02%
FCF Yield,-0.83%,-0.35%,0.03%
Buyback Yield / Dilution,-297.84%,-297.84%,-
Total Shareholder Return,-297.84%,-297.84%,-
