Year,Current,2022,2021
Market Capitalization,364,354,351
Market Cap Growth,-,1.01%,-
Enterprise Value,364,354,350
PE Ratio,1031.00,1290.18,-318.65
PB Ratio,-76.82,-76.82,-43.55
P/FCF Ratio,-1572.17,-1572.17,-177.10
P/OCF Ratio,-1572.17,-1572.17,-177.10
EV/EBITDA Ratio,1325.85,1288.57,-317.98
EV/EBIT Ratio,1325.85,1288.57,-317.98
EV/FCF Ratio,-1570.21,-1570.21,-176.73
Current Ratio,0.40,0.40,6.20
Return on Equity (ROE),-3.60%,-3.60%,41.20%
Return on Assets (ROA),0.10%,0.10%,-0.50%
Return on Capital (ROIC),0.10%,0.10%,-0.50%
Earnings Yield,0.08%,0.08%,-0.31%
FCF Yield,-0.06%,-0.06%,-0.56%
Buyback Yield / Dilution,-33.79%,-33.79%,-
Total Shareholder Return,-33.79%,-33.79%,-
