Year,Current,2022,2021
Market Capitalization,164,159,-
Enterprise Value,163,158,0
PE Ratio,210.80,267.22,-
PB Ratio,-40.75,-40.75,-
P/FCF Ratio,-218.87,-218.87,-
P/OCF Ratio,-218.87,-218.87,-
EV/EBITDA Ratio,175.02,169.51,-88.31
EV/EBIT Ratio,175.02,169.51,-88.31
EV/FCF Ratio,-218.29,-218.29,-
Debt / Equity Ratio,-0.03,-0.03,5.36
Debt / EBITDA Ratio,0.13,0.13,-88.31
Debt / FCF Ratio,-0.17,-0.17,-
Current Ratio,0.84,0.84,0
Return on Equity (ROE),-16.60%,-16.60%,-
Return on Assets (ROA),0.50%,0.50%,-
Return on Capital (ROIC),0.70%,0.70%,-
Earnings Yield,0.36%,0.37%,-
FCF Yield,-0.44%,-0.46%,-
Buyback Yield / Dilution,-421.29%,-421.29%,-
Total Shareholder Return,-421.29%,-421.29%,-
