Year,Current,2022,2021
Market Capitalization,251,245,192
Market Cap Growth,-,27.39%,-
Enterprise Value,251,245,191
PE Ratio,34.65,34.16,639.73
PB Ratio,-395.22,-395.22,-32.52
P/FCF Ratio,-421.26,-421.26,-290.15
P/OCF Ratio,-421.26,-421.26,-290.15
EV/EBITDA Ratio,32.74,31.91,637.26
EV/EBIT Ratio,32.74,31.91,637.26
EV/FCF Ratio,-420.92,-420.92,-289.03
Current Ratio,0.55,0.55,10.32
Return on Equity (ROE),-664.60%,-664.60%,-
Return on Assets (ROA),3.70%,3.70%,-
Return on Capital (ROIC),4.00%,4.00%,-
Earnings Yield,2.85%,2.93%,0.16%
FCF Yield,-0.23%,-0.24%,-0.34%
Buyback Yield / Dilution,-24.65%,-24.65%,-
Total Shareholder Return,-24.65%,-24.65%,-
