Year,Current,2022,2021
Market Capitalization,277,269,261
Market Cap Growth,-,3.30%,-
Enterprise Value,276,268,259
PE Ratio,68.73,137.25,-814.48
PB Ratio,-39.69,-40.94,-47.98
P/FCF Ratio,-505.91,-551.91,-336.45
P/OCF Ratio,-505.91,-551.91,-336.45
EV/EBITDA Ratio,65.09,136.68,-809.49
EV/EBIT Ratio,65.09,136.68,-809.49
EV/FCF Ratio,-504.04,-549.64,-334.39
Current Ratio,2.05,3.10,15.10
Return on Equity (ROE),-65.70%,-31.80%,12.00%
Return on Assets (ROA),1.90%,0.90%,-0.30%
Return on Capital (ROIC),2.00%,0.90%,-0.30%
Earnings Yield,1.53%,0.73%,-0.12%
FCF Yield,-0.20%,-0.18%,-0.30%
Buyback Yield / Dilution,-89.36%,-,
Total Shareholder Return,-89.36%,-,
