Year,Current,2022,2021
Market Capitalization,126,119,-
Enterprise Value,126,118,0
PE Ratio,176.67,-481.70,-
PB Ratio,-40.55,-47.71,-
P/FCF Ratio,-191.75,-652.99,-
P/OCF Ratio,-191.75,-652.99,-
EV/EBITDA Ratio,272.26,-478.55,-13.36
EV/EBIT Ratio,272.26,-478.55,-13.36
EV/FCF Ratio,-191.28,-648.73,-13.36
Debt / Equity Ratio,-0.08,-,51.30
Debt / EBITDA Ratio,0.54,-,-13.36
Debt / FCF Ratio,-0.39,-,-13.36
Current Ratio,0.17,3.75,-
Return on Equity (ROE),-17.50%,-,-
Return on Assets (ROA),0.50%,-,-
Return on Capital (ROIC),0.50%,-,-
Earnings Yield,0.37%,-0.21%,-
FCF Yield,-0.51%,-0.15%,-
Buyback Yield / Dilution,-498.22%,-213.93%,-
Total Shareholder Return,-498.22%,-213.93%,-
