Year,Current,2022,2021
Market Capitalization,172,167,-
Enterprise Value,170,166,0
PE Ratio,16.52,16.99,-
PB Ratio,-30.42,-30.42,-
P/FCF Ratio,-145.57,-145.57,-
P/OCF Ratio,-145.57,-145.57,-
EV/EBITDA Ratio,17.34,16.88,-1.12
EV/EBIT Ratio,17.34,16.88,-1.12
EV/FCF Ratio,-144.60,-144.60,-
Debt / Equity Ratio,-,-,-1.55
Debt / EBITDA Ratio,-,-,-1.12
Current Ratio,2.61,2.61,0
Return on Equity (ROE),-172.80%,-172.80%,-
Return on Assets (ROA),7.30%,7.30%,-
Return on Capital (ROIC),7.40%,7.40%,-
Earnings Yield,5.73%,5.89%,-
FCF Yield,-0.67%,-0.69%,-
Buyback Yield / Dilution,-370.49%,-370.49%,-
Total Shareholder Return,-370.49%,-370.49%,-
