Year,Current,2022,2021
Market Capitalization,171,167,162
Market Cap Growth,-,3.09%,-
Enterprise Value,172,167,161
PE Ratio,-129.52,-129.52,-272.23
PB Ratio,-66.43,-66.43,560.47
P/FCF Ratio,-151.66,-151.66,-248.23
P/OCF Ratio,-151.66,-151.66,-248.23
EV/EBITDA Ratio,-191.24,-191.24,-271.49
EV/EBIT Ratio,-191.24,-191.24,-271.49
EV/FCF Ratio,-151.95,-151.95,-247.56
Debt / Equity Ratio,-0.16,-0.16,-
Debt / EBITDA Ratio,-0.46,-0.46,-
Debt / FCF Ratio,-0.36,-0.36,-
Current Ratio,0.05,0.05,2.27
Return on Equity (ROE),154.80%,154.80%,-21.60%
Return on Assets (ROA),-1.00%,-1.00%,-0.50%
Return on Capital (ROIC),-0.70%,-0.70%,-0.50%
Earnings Yield,-0.75%,-0.77%,-0.37%
FCF Yield,-0.64%,-0.66%,-0.40%
Buyback Yield / Dilution,-18.33%,-18.33%,-
Total Shareholder Return,-18.33%,-18.33%,-
