Year,Current,2022,2021
Market Capitalization,105,102,98
Market Cap Growth,-,4.72%,-
Enterprise Value,106,103,96
PE Ratio,-42.71,-42.71,-1421.44
PB Ratio,-17.19,-17.19,-79.17
P/FCF Ratio,-104.60,-104.60,-373.88
P/OCF Ratio,-104.60,-104.60,-373.88
EV/EBITDA Ratio,-46.67,-46.67,-1403.94
EV/EBIT Ratio,-46.67,-46.67,-1403.94
EV/FCF Ratio,-105.64,-105.64,-369.27
Debt / Equity Ratio,-0.26,-0.26,-
Debt / EBITDA Ratio,-0.70,-0.70,-
Debt / FCF Ratio,-1.58,-1.58,-
Current Ratio,0.09,0.09,10.92
Return on Equity (ROE),69.30%,69.30%,-
Return on Assets (ROA),-3.00%,-3.00%,-
Return on Capital (ROIC),-2.90%,-2.90%,-
Earnings Yield,-2.27%,-2.34%,-0.07%
FCF Yield,-0.93%,-0.96%,-0.27%
Buyback Yield / Dilution,-460.23%,-460.23%,-
Total Shareholder Return,-460.23%,-460.23%,-
