Year,Current,2022,2021
Market Capitalization,157,153,-
Enterprise Value,157,153,0
PE Ratio,181.19,181.19,-
PB Ratio,1346.66,1310.37,-
P/FCF Ratio,-217.23,-217.23,-
P/OCF Ratio,-217.23,-217.23,-
EV/EBITDA Ratio,186.07,181.05,-12.11
EV/EBIT Ratio,186.07,181.05,-12.11
EV/FCF Ratio,-217.07,-217.07,-13.54
Debt / Equity Ratio,-,-,9.89
Debt / EBITDA Ratio,-,-,-12.90
Debt / FCF Ratio,-,-,-14.42
Current Ratio,1.71,1.71,0.01
Return on Equity (ROE),244.40%,244.40%,-
Return on Assets (ROA),0.70%,0.70%,-
Return on Capital (ROIC),0.70%,0.70%,-
Earnings Yield,0.54%,0.55%,-
FCF Yield,-0.45%,-0.46%,-
Buyback Yield / Dilution,-444.02%,-444.02%,-
Total Shareholder Return,-444.02%,-444.02%,-
