Year,Current,2022,2021
Market Capitalization,56,154,151
Market Cap Growth,-,1.67%,-
Enterprise Value,57,154,151
PE Ratio,534.50,2854.28,-491.20
PB Ratio,-31.26,-31.26,-43.81
P/FCF Ratio,-230.26,-230.26,-626.74
P/OCF Ratio,-230.26,-230.26,-626.74
EV/EBITDA Ratio,1050.18,2858.20,-489.17
EV/EBIT Ratio,1050.18,2858.20,-489.17
EV/FCF Ratio,-230.58,-230.58,-624.14
Debt / Equity Ratio,-0.05,-0.05,-0.03
Debt / EBITDA Ratio,4.81,4.81,-0.29
Debt / FCF Ratio,-0.39,-0.39,-0.37
Current Ratio,0.33,0.33,4.75
Return on Equity (ROE),-1.40%,-1.40%,-
Return on Assets (ROA),0.10%,0.10%,-
Return on Capital (ROIC),0.10%,0.10%,-
Earnings Yield,0.10%,0.04%,-0.20%
FCF Yield,-1.18%,-0.43%,-0.16%
Buyback Yield / Dilution,-13.42%,-13.42%,-
Total Shareholder Return,-13.42%,-13.42%,-
