Year,Current,2022,2021
Market Capitalization,135,385,373
Market Cap Growth,-,3.13%,-
Enterprise Value,134,384,372
PE Ratio,53.55,52.92,146.98
PB Ratio,-38.12,-38.12,-26.36
P/FCF Ratio,-294.37,-294.37,-642.96
P/OCF Ratio,-294.37,-294.37,-642.96
EV/EBITDA Ratio,16.61,47.55,146.53
EV/EBIT Ratio,16.61,47.55,146.53
EV/FCF Ratio,-293.90,-293.90,-640.98
Current Ratio,1.43,1.43,4.29
Return on Equity (ROE),-67.80%,-67.80%,-50.10%
Return on Assets (ROA),2.40%,2.40%,0.80%
Return on Capital (ROIC),2.70%,2.70%,0.80%
Earnings Yield,5.39%,1.89%,0.68%
FCF Yield,-0.97%,-0.34%,-0.16%
Buyback Yield / Dilution,-13.36%,-13.36%,-
Total Shareholder Return,-13.36%,-13.36%,-
