Year,Current,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Market Capitalization,"14,699","18,443","24,838","19,384","22,510","18,506","22,717","20,164","16,669","15,873","14,791",Upgrade
Market Cap Growth,-,-25.75%,28.14%,-13.89%,21.63%,-18.54%,12.66%,20.97%,5.01%,7.32%,22.97%,Upgrade
Enterprise Value,"-10,136","-13,368","-36,983","-35,980","-8,931","-7,519","-16,821","-9,725","-13,833","3,724",-875,Upgrade
PE Ratio,11.85,14.25,16.52,16.81,15.57,12.26,19.77,19.98,17.54,19.78,20.23,Upgrade
PS Ratio,2.15,2.73,3.79,3.24,3.70,3.10,4.20,4.04,3.51,3.67,3.64,Upgrade
PB Ratio,1.25,1.64,2.07,1.66,2.03,1.76,2.22,2.06,1.92,1.88,1.87,Upgrade
P/FCF Ratio,18.68,11.05,29.54,14.50,11.30,14.67,18.21,19.45,11.90,30.15,32.55,Upgrade
P/OCF Ratio,9.80,7.71,18.32,10.22,8.68,10.47,13.20,13.35,9.09,16.96,17.62,Upgrade
EV/Sales Ratio,-0.93,-1.98,-5.65,-6.02,-1.47,-1.26,-3.11,-1.95,-2.91,0.86,-0.21,Upgrade
EV/EBITDA Ratio,-2.77,-5.76,-14.64,-16.91,-3.72,-3.11,-8.18,-5.14,-7.61,2.44,-0.63,Upgrade
EV/EBIT Ratio,-3.71,-7.57,-18.40,-22.11,-4.59,-3.84,-10.29,-6.41,-9.44,3.13,-0.81,Upgrade
EV/FCF Ratio,-8.11,-8.01,-43.98,-26.92,-4.48,-5.96,-13.48,-9.38,-9.87,7.07,-1.93,Upgrade
Debt / Equity Ratio,1.82,1.32,0.65,0.76,1.06,1.34,1.21,0.91,0.93,0.82,0.94,Upgrade
Debt / EBITDA Ratio,9.25,6.40,3.08,4.18,4.90,5.82,6.03,4.70,4.46,4.52,5.33,Upgrade
Debt / FCF Ratio,27.10,8.90,9.24,6.66,5.92,11.15,9.94,8.58,5.78,13.09,16.34,Upgrade
Asset Turnover,0.04,0.04,0.04,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.04,Upgrade
Return on Equity (ROE),11.00%,11.60%,12.70%,10.10%,13.30%,14.60%,11.40%,10.90%,10.90%,9.70%,9.40%,Upgrade
Return on Assets (ROA),0.80%,0.80%,0.90%,0.70%,1.10%,1.10%,0.90%,0.80%,0.80%,0.70%,0.80%,Upgrade
Return on Capital (ROIC),1.40%,1.40%,1.70%,1.40%,1.90%,1.90%,1.70%,1.60%,1.50%,1.40%,1.40%,Upgrade
Earnings Yield,8.54%,7.02%,6.05%,5.95%,6.42%,8.16%,5.06%,5.00%,5.70%,5.05%,4.94%,Upgrade
FCF Yield,5.35%,9.05%,3.39%,6.89%,8.85%,6.82%,5.49%,5.14%,8.40%,3.32%,3.07%,Upgrade
Dividend Yield,4.18%,3.28%,2.35%,3.01%,2.48%,2.34%,1.61%,1.67%,1.96%,1.93%,1.99%,Upgrade
Payout Ratio,50.10%,47.10%,39.10%,51.10%,39.00%,29.00%,32.30%,34.00%,35.00%,38.90%,40.90%,Upgrade
Buyback Yield / Dilution,0.04%,-0.11%,0.12%,2.89%,3.86%,2.24%,-0.30%,2.02%,1.51%,1.44%,0.48%,Upgrade
Total Shareholder Return,4.27%,3.16%,2.46%,5.90%,6.34%,4.58%,1.31%,3.69%,3.47%,3.37%,2.47%,Upgrade
