Year,Current,2022,2021
Market Capitalization,404,394,387
Market Cap Growth,-,1.73%,-
Enterprise Value,404,395,387
PE Ratio,34.07,32.36,40.24
PB Ratio,-29.09,-29.46,-17.39
P/FCF Ratio,-640.04,-500.05,-302.84
P/OCF Ratio,-640.04,-500.05,-302.84
EV/EBITDA Ratio,30.60,30.24,40.21
EV/EBIT Ratio,30.60,30.24,40.21
EV/FCF Ratio,-640.20,-500.70,-302.62
Debt / Equity Ratio,-0.06,-0.04,-
Debt / EBITDA Ratio,0.06,0.05,-
Debt / FCF Ratio,-1.27,-0.76,-
Current Ratio,0.32,0.23,1.35
Return on Equity (ROE),-83.40%,-78.40%,-93.40%
Return on Assets (ROA),3.70%,3.80%,4.00%
Return on Capital (ROIC),4.10%,4.10%,4.10%
Earnings Yield,2.90%,3.09%,2.49%
FCF Yield,-0.16%,-0.20%,-0.33%
Buyback Yield / Dilution,-51.49%,-,
Total Shareholder Return,-51.49%,-,
