Year,Current,2022,2021
Market Capitalization,288,280,273
Market Cap Growth,-,2.57%,-
Enterprise Value,289,281,273
PE Ratio,78.85,76.47,127.37
PB Ratio,-21.19,-21.19,-18.66
P/FCF Ratio,-202.99,-202.99,-276.51
P/OCF Ratio,-202.99,-202.99,-276.51
EV/EBITDA Ratio,67.80,65.95,127.22
EV/EBIT Ratio,67.80,65.95,127.22
EV/FCF Ratio,-203.76,-203.76,-276.19
Debt / Equity Ratio,-0.09,-0.09,-
Debt / EBITDA Ratio,0.27,0.27,-
Debt / FCF Ratio,-0.83,-0.83,-
Current Ratio,0.06,0.06,2.19
Return on Equity (ROE),-33.60%,-33.60%,-36.50%
Return on Assets (ROA),1.60%,1.60%,1.30%
Return on Capital (ROIC),1.90%,1.90%,1.30%
Earnings Yield,1.27%,1.31%,0.79%
FCF Yield,-0.48%,-0.49%,-0.36%
Buyback Yield / Dilution,-39.53%,-39.53%,-
Total Shareholder Return,-39.53%,-39.53%,-
