Year,Current,2022,2021
Market Capitalization,785,768,744
Market Cap Growth,-,3.17%,-
Enterprise Value,785,768,744
PE Ratio,28.64,22.68,256.88
PB Ratio,-32.24,-32.12,-15.28
P/FCF Ratio,-2392.04,-2108.04,-291.87
P/OCF Ratio,-2392.04,-2108.04,-291.87
EV/EBITDA Ratio,28.01,22.67,256.63
EV/EBIT Ratio,28.01,22.67,256.63
EV/FCF Ratio,-2391.38,-2107.06,-291.59
Current Ratio,0.36,0.61,1.20
Return on Equity (ROE),-109.50%,-118.20%,-11.60%
Return on Assets (ROA),4.50%,5.50%,0.90%
Return on Capital (ROIC),4.50%,5.50%,1.00%
Earnings Yield,3.57%,4.41%,0.39%
FCF Yield,-0.04%,-0.05%,-0.34%
Buyback Yield / Dilution,-56.07%,-,
Total Shareholder Return,-56.07%,-,
