Year,Current,2022,2021
Market Capitalization,134,439,426
Market Cap Growth,-,3.13%,-
Enterprise Value,133,439,425
PE Ratio,45.91,46.09,54.35
PB Ratio,-23.35,-23.35,-17.37
P/FCF Ratio,-409.54,-409.54,-572.64
P/OCF Ratio,-409.54,-409.54,-572.64
EV/EBITDA Ratio,12.91,42.45,54.24
EV/EBIT Ratio,12.91,42.45,54.24
EV/FCF Ratio,-409.39,-409.39,-571.50
Current Ratio,0.24,0.24,3.10
Return on Equity (ROE),-52.20%,-52.20%,-76.90%
Return on Assets (ROA),2.70%,2.70%,2.20%
Return on Capital (ROIC),2.90%,2.90%,2.20%
Earnings Yield,7.13%,2.17%,1.84%
FCF Yield,-0.80%,-0.24%,-0.17%
Buyback Yield / Dilution,-18.11%,-18.11%,-
Total Shareholder Return,-18.11%,-18.11%,-
