Year,Current,2022,2021
Market Capitalization,167,163,126
Market Cap Growth,-,30.15%,-
Enterprise Value,167,163,124
PE Ratio,2032.73,5316.12,-556.70
PB Ratio,-28.36,-39.75,-55.09
P/FCF Ratio,-188.29,-216.31,-157.61
P/OCF Ratio,-188.29,-216.31,-157.61
EV/EBITDA Ratio,2032.43,5305.90,-551.95
EV/EBIT Ratio,2032.43,5305.90,-551.95
EV/FCF Ratio,-188.27,-215.89,-156.27
Debt / Equity Ratio,-0.08,-,-
Debt / EBITDA Ratio,5.48,-,-
Debt / FCF Ratio,-0.51,-,-
Current Ratio,0.22,0.57,4.79
Return on Equity (ROE),-2.00%,-0.90%,-
Return on Assets (ROA),0.10%,0.00%,-
Return on Capital (ROIC),0.10%,0.00%,-
Earnings Yield,0.05%,0.02%,-0.18%
FCF Yield,-0.53%,-0.46%,-0.63%
Buyback Yield / Dilution,-234.91%,-,
Total Shareholder Return,-234.91%,-,
