Year,Current,2022,2021
Market Capitalization,362,354,252
Market Cap Growth,-,40.47%,-
Enterprise Value,362,354,251
PE Ratio,65.50,145.71,-660.12
PB Ratio,-34.78,-35.74,-30.13
P/FCF Ratio,-450.66,-522.41,-169.60
P/OCF Ratio,-450.66,-522.41,-169.60
EV/EBITDA Ratio,65.56,145.84,-658.84
EV/EBIT Ratio,65.56,145.84,-658.84
EV/FCF Ratio,-451.17,-522.90,-169.27
Debt / Equity Ratio,-0.04,-0.04,-
Debt / EBITDA Ratio,0.08,0.16,-
Debt / FCF Ratio,-0.56,-0.59,-
Current Ratio,0.30,0.63,3.56
Return on Equity (ROE),-56.50%,-25.80%,-
Return on Assets (ROA),1.90%,0.90%,-
Return on Capital (ROIC),1.90%,0.90%,-
Earnings Yield,1.53%,0.69%,-0.15%
FCF Yield,-0.22%,-0.19%,-0.59%
Buyback Yield / Dilution,-253.45%,-,
Total Shareholder Return,-253.45%,-,
