Year,Current,2022,2021
Market Capitalization,152,154,-
Enterprise Value,152,154,0
PE Ratio,210.80,219.79,-
PB Ratio,-47.64,-47.64,-
P/FCF Ratio,-255.84,-255.84,-
P/OCF Ratio,-255.84,-255.84,-
EV/EBITDA Ratio,150.62,152.17,-218.93
EV/EBIT Ratio,150.62,152.17,-218.93
EV/FCF Ratio,-255.65,-255.65,-
Debt / Equity Ratio,-0.04,-0.04,4.11
Debt / EBITDA Ratio,0.14,0.14,-230.35
Debt / FCF Ratio,-0.24,-0.24,-
Current Ratio,0.53,0.53,0.04
Return on Equity (ROE),-23.10%,-23.10%,-
Return on Assets (ROA),0.60%,0.60%,-
Return on Capital (ROIC),0.90%,0.90%,-
Earnings Yield,0.46%,0.45%,-
FCF Yield,-0.39%,-0.39%,-
Buyback Yield / Dilution,-417.58%,-417.58%,-
Total Shareholder Return,-417.58%,-417.58%,-
